Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.26876E5	3026.82935
0.99998	1.26871E5	3026.73373
0.99637	1.26689E5	3025.73373
0.99278	1.26509E5	3024.73373
0.98920	1.26329E5	3023.73373
0.98565	1.26150E5	3022.73373
0.98211	1.25971E5	3021.73373
0.97859	1.25793E5	3020.73373
0.97509	1.25616E5	3019.73373
0.97160	1.25440E5	3018.73373
0.96814	1.25265E5	3017.73373
0.96469	1.25090E5	3016.73373
0.96125	1.24916E5	3015.73373
0.95784	1.24743E5	3014.73373
0.95444	1.24570E5	3013.73373
0.95106	1.24398E5	3012.73373
0.94769	1.24227E5	3011.73373
0.94435	1.24057E5	3010.73373
0.94101	1.23887E5	3009.73373
0.93770	1.23718E5	3008.73373
0.93440	1.23549E5	3007.73373
0.93112	1.23382E5	3006.73373
0.92785	1.23215E5	3005.73373
0.92460	1.23048E5	3004.73373
0.92137	1.22883E5	3003.73373
0.91815	1.22718E5	3002.73373
0.91495	1.22553E5	3001.73373
0.91176	1.22389E5	3000.73373
0.90859	1.22226E5	2999.73373
0.90543	1.22064E5	2998.73373
0.90229	1.21902E5	2997.73373
0.89917	1.21741E5	2996.73373
0.89606	1.21580E5	2995.73373
0.89296	1.21421E5	2994.73373
0.88988	1.21261E5	2993.73373
0.88682	1.21103E5	2992.73373
0.88377	1.20945E5	2991.73373
0.88073	1.20787E5	2990.73373
0.87771	1.20630E5	2989.73373
0.87470	1.20474E5	2988.73373
0.87171	1.20319E5	2987.73373
0.86873	1.20164E5	2986.73373
0.86577	1.20009E5	2985.73373
0.86282	1.19855E5	2984.73373
0.85988	1.19702E5	2983.73373
0.85696	1.19549E5	2982.73373
0.85405	1.19397E5	2981.73373
0.85116	1.19246E5	2980.73373
0.84828	1.19095E5	2979.73373
0.84541	1.18945E5	2978.73373
0.84256	1.18795E5	2977.73373
0.83972	1.18646E5	2976.73373
0.83689	1.18497E5	2975.73373
0.83408	1.18349E5	2974.73373
0.83128	1.18201E5	2973.73373
0.82849	1.18054E5	2972.73373
0.82572	1.17908E5	2971.73373
0.82296	1.17762E5	2970.73373
0.82021	1.17616E5	2969.73373
0.81748	1.17471E5	2968.73373
0.81475	1.17327E5	2967.73373
0.81204	1.17183E5	2966.73373
0.80935	1.17040E5	2965.73373
0.80666	1.16897E5	2964.73373
0.80399	1.16754E5	2963.73373
0.80133	1.16613E5	2962.73373
0.79868	1.16471E5	2961.73373
0.79605	1.16331E5	2960.73373
0.79342	1.16190E5	2959.73373
0.79081	1.16050E5	2958.73373
0.78821	1.15911E5	2957.73373
0.78562	1.15772E5	2956.73373
0.78305	1.15634E5	2955.73373
0.78048	1.15496E5	2954.73373
0.77793	1.15359E5	2953.73373
0.77539	1.15222E5	2952.73373
0.77286	1.15086E5	2951.73373
0.77034	1.14950E5	2950.73373
0.76784	1.14814E5	2949.73373
0.76534	1.14679E5	2948.73373
0.76286	1.14545E5	2947.73373
0.76039	1.14411E5	2946.73373
0.75792	1.14277E5	2945.73373
0.75547	1.14144E5	2944.73373
0.75303	1.14011E5	2943.73373
