Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.58691E5	3554.66119
0.99990	1.58682E5	3554.56557
0.98279	1.57784E5	3553.56557
0.96609	1.56908E5	3552.56557
0.94979	1.56051E5	3551.56557
0.93388	1.55214E5	3550.56557
0.91834	1.54395E5	3549.56557
0.90316	1.53595E5	3548.56557
0.88834	1.52813E5	3547.56557
0.87386	1.52048E5	3546.56557
0.85971	1.51299E5	3545.56557
0.84588	1.50567E5	3544.56557
0.83236	1.49850E5	3543.56557
0.81915	1.49149E5	3542.56557
0.80623	1.48463E5	3541.56557
0.79360	1.47791E5	3540.56557
0.78125	1.47132E5	3539.56557
0.76917	1.46488E5	3538.56557
0.75735	1.45856E5	3537.56557
0.74579	1.45238E5	3536.56557
0.73447	1.44632E5	3535.56557
0.72340	1.44038E5	3534.56557
0.71256	1.43456E5	3533.56557
0.70195	1.42885E5	3532.56557
0.69156	1.42325E5	3531.56557
0.68139	1.41776E5	3530.56557
0.67142	1.41238E5	3529.56557
0.66167	1.40710E5	3528.56557
0.65211	1.40192E5	3527.56557
0.64275	1.39684E5	3526.56557
0.63357	1.39185E5	3525.56557
0.62458	1.38695E5	3524.56557
0.61577	1.38215E5	3523.56557
0.60714	1.37743E5	3522.56557
0.59867	1.37279E5	3521.56557
0.59037	1.36824E5	3520.56557
0.58223	1.36377E5	3519.56557
0.57425	1.35938E5	3518.56557
0.56643	1.35507E5	3517.56557
0.55875	1.35083E5	3516.56557
0.55122	1.34666E5	3515.56557
0.54384	1.34257E5	3514.56557
0.53659	1.33854E5	3513.56557
0.52948	1.33459E5	3512.56557
0.52250	1.33070E5	3511.56557
0.51565	1.32687E5	3510.56557
0.50893	1.32311E5	3509.56557
0.50233	1.31940E5	3508.56557
0.49585	1.31576E5	3507.56557
0.48949	1.31218E5	3506.56557
0.48324	1.30865E5	3505.56557
0.47711	1.30518E5	3504.56557
0.47108	1.30177E5	3503.56557
0.46517	1.29840E5	3502.56557
0.45935	1.29509E5	3501.56557
0.45364	1.29183E5	3500.56557
0.44803	1.28862E5	3499.56557
0.44252	1.28546E5	3498.56557
0.43710	1.28235E5	3497.56557
0.43178	1.27928E5	3496.56557
0.42654	1.27626E5	3495.56557
0.42140	1.27328E5	3494.56557
0.41634	1.27035E5	3493.56557
0.41137	1.26746E5	3492.56557
0.40649	1.26461E5	3491.56557
0.40168	1.26180E5	3490.56557
0.39696	1.25903E5	3489.56557
0.39231	1.25630E5	3488.56557
0.38774	1.25361E5	3487.56557
0.38324	1.25095E5	3486.56557
0.37882	1.24833E5	3485.56557
0.37447	1.24575E5	3484.56557
0.37019	1.24320E5	3483.56557
0.36598	1.24069E5	3482.56557
0.36183	1.23821E5	3481.56557
0.35776	1.23576E5	3480.56557
0.35374	1.23334E5	3479.56557
0.34979	1.23096E5	3478.56557
0.34591	1.22860E5	3477.56557
0.34208	1.22628E5	3476.56557
0.33831	1.22399E5	3475.56557
0.33461	1.22172E5	3474.56557
0.33095	1.21948E5	3473.56557
0.32736	1.21728E5	3472.56557
0.32382	1.21509E5	3471.56557
0.32033	1.21294E5	3470.56557
0.31690	1.21081E5	3469.56557
0.31352	1.20871E5	3468.56557
0.31019	1.20663E5	3467.56557
0.30691	1.20458E5	3466.56557
0.30367	1.20255E5	3465.56557
0.30049	1.20054E5	3464.56557
0.29735	1.19856E5	3463.56557
0.29426	1.19660E5	3462.56557
0.29122	1.19466E5	3461.56557
0.28821	1.19275E5	3460.56557
0.28526	1.19085E5	3459.56557
0.28234	1.18898E5	3458.56557
0.27947	1.18713E5	3457.56557
0.27664	1.18530E5	3456.56557
0.27385	1.18349E5	3455.56557
0.27109	1.18169E5	3454.56557
0.26838	1.17992E5	3453.56557
0.26571	1.17817E5	3452.56557
0.26307	1.17643E5	3451.56557
0.26047	1.17472E5	3450.56557
0.25791	1.17302E5	3449.56557
0.25538	1.17133E5	3448.56557
0.25288	1.16967E5	3447.56557
0.25042	1.16802E5	3446.56557
0.24800	1.16639E5	3445.56557
0.24561	1.16478E5	3444.56557
0.24325	1.16318E5	3443.56557
0.24092	1.16160E5	3442.56557
0.23862	1.16003E5	3441.56557
0.23636	1.15848E5	3440.56557
0.23412	1.15694E5	3439.56557
0.23191	1.15542E5	3438.56557
0.22974	1.15391E5	3437.56557
0.22759	1.15242E5	3436.56557
0.22547	1.15094E5	3435.56557
0.22338	1.14947E5	3434.56557
0.22132	1.14802E5	3433.56557
0.21928	1.14658E5	3432.56557
0.21727	1.14515E5	3431.56557
0.21528	1.14374E5	3430.56557
0.21332	1.14234E5	3429.56557
0.21139	1.14095E5	3428.56557
0.20948	1.13957E5	3427.56557
0.20759	1.13821E5	3426.56557
0.20573	1.13685E5	3425.56557
0.20389	1.13551E5	3424.56557
0.20208	1.13418E5	3423.56557
0.20029	1.13286E5	3422.56557
0.19852	1.13155E5	3421.56557
0.19677	1.13026E5	3420.56557
0.19504	1.12897E5	3419.56557
0.19334	1.12770E5	3418.56557
0.19165	1.12643E5	3417.56557
0.18999	1.12518E5	3416.56557
0.18835	1.12393E5	3415.56557
0.18673	1.12270E5	3414.56557
0.18512	1.12147E5	3413.56557
0.18354	1.12025E5	3412.56557
0.18197	1.11905E5	3411.56557
0.18043	1.11785E5	3410.56557
0.17890	1.11666E5	3409.56557
0.17739	1.11548E5	3408.56557
0.17590	1.11431E5	3407.56557
0.17443	1.11315E5	3406.56557
0.17297	1.11200E5	3405.56557
0.17153	1.11085E5	3404.56557
0.17011	1.10971E5	3403.56557
0.16870	1.10859E5	3402.56557
0.16732	1.10746E5	3401.56557
0.16594	1.10635E5	3400.56557
0.16458	1.10525E5	3399.56557
0.16324	1.10415E5	3398.56557
0.16192	1.10306E5	3397.56557
0.16061	1.10198E5	3396.56557
0.15931	1.10090E5	3395.56557
0.15803	1.09984E5	3394.56557
0.15676	1.09878E5	3393.56557
0.15551	1.09772E5	3392.56557
0.15427	1.09668E5	3391.56557
0.15304	1.09564E5	3390.56557
0.15183	1.09460E5	3389.56557
0.15064	1.09358E5	3388.56557
0.14945	1.09256E5	3387.56557
0.14828	1.09155E5	3386.56557
0.14712	1.09054E5	3385.56557
0.14598	1.08954E5	3384.56557
0.14484	1.08854E5	3383.56557
0.14372	1.08756E5	3382.56557
0.14262	1.08657E5	3381.56557
0.14152	1.08560E5	3380.56557
0.14043	1.08463E5	3379.56557
0.13936	1.08366E5	3378.56557
0.13830	1.08270E5	3377.56557
0.13725	1.08175E5	3376.56557
0.13621	1.08080E5	3375.56557
0.13518	1.07986E5	3374.56557
0.13417	1.07892E5	3373.56557
0.13316	1.07799E5	3372.56557
0.13217	1.07706E5	3371.56557
0.13118	1.07614E5	3370.56557
0.13021	1.07523E5	3369.56557
0.12924	1.07432E5	3368.56557
0.12829	1.07341E5	3367.56557
0.12734	1.07251E5	3366.56557
0.12641	1.07161E5	3365.56557
0.12548	1.07072E5	3364.56557
0.12457	1.06983E5	3363.56557
0.12366	1.06895E5	3362.56557
0.12277	1.06807E5	3361.56557
