Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	90266.23268	2313.54273
0.99998	90261.71681	2313.44711
0.99638	90126.73366	2312.44711
0.99279	89991.90597	2311.44711
0.98920	89857.23217	2310.44711
0.98561	89722.71066	2309.44711
0.98202	89588.33985	2308.44711
0.97844	89454.11812	2307.44711
0.97485	89320.04385	2306.44711
0.97127	89186.11542	2305.44711
0.96769	89052.33118	2304.44711
0.96411	88918.68948	2303.44711
0.96054	88785.18866	2302.44711
0.95697	88651.82705	2301.44711
0.95339	88518.60297	2300.44711
0.94982	88385.51472	2299.44711
0.94625	88252.56059	2298.44711
0.94268	88119.73886	2297.44711
0.93912	87987.04780	2296.44711
0.93555	87854.48566	2295.44711
0.93199	87722.05069	2294.44711
0.92843	87589.74110	2293.44711
0.92486	87457.55511	2292.44711
0.92130	87325.49092	2291.44711
0.91774	87193.54671	2290.44711
0.91419	87061.72064	2289.44711
0.91063	86930.01086	2288.44711
0.90707	86798.41551	2287.44711
0.90351	86666.93270	2286.44711
0.89996	86535.56053	2285.44711
0.89640	86404.29709	2284.44711
0.89284	86273.14042	2283.44711
0.88929	86142.08857	2282.44711
0.88573	86011.13957	2281.44711
0.88218	85880.29142	2280.44711
0.87862	85749.54210	2279.44711
0.87507	85618.88956	2278.44711
0.87151	85488.33175	2277.44711
0.86796	85357.86658	2276.44711
0.86440	85227.49194	2275.44711
0.86084	85097.20570	2274.44711
0.85729	84967.00570	2273.44711
0.85373	84836.88975	2272.44711
0.85017	84706.85564	2271.44711
0.84661	84576.90115	2270.44711
0.84305	84447.02400	2269.44711
0.83949	84317.22189	2268.44711
0.83593	84187.49251	2267.44711
0.83236	84057.83350	2266.44711
0.82880	83928.24248	2265.44711
0.82523	83798.71702	2264.44711
0.82166	83669.25468	2263.44711
0.81809	83539.85296	2262.44711
0.81452	83410.50935	2261.44711
0.81095	83281.22129	2260.44711
0.80737	83151.98619	2259.44711
0.80379	83022.80140	2258.44711
0.80021	82893.66425	2257.44711
0.79663	82764.57203	2256.44711
0.79305	82635.52197	2255.44711
0.78946	82506.51129	2254.44711
0.78587	82377.53711	2253.44711
0.78227	82248.59656	2252.44711
0.77868	82119.68669	2251.44711
0.77508	81990.80450	2250.44711
0.77147	81861.94695	2249.44711
0.76787	81733.11095	2248.44711
0.76426	81604.29333	2247.44711
0.76064	81475.49088	2246.44711
0.75702	81346.70035	2245.44711
0.75340	81217.91840	2244.44711
0.74978	81089.14164	2243.44711
0.74614	80960.36660	2242.44711
0.74251	80831.58978	2241.44711
0.73887	80702.80757	2240.44711
0.73522	80574.01631	2239.44711
0.73157	80445.21226	2238.44711
0.72792	80316.39161	2237.44711
0.72426	80187.55046	2236.44711
0.72059	80058.68482	2235.44711
0.71692	79929.79065	2234.44711
0.71324	79800.86378	2233.44711
0.70955	79671.89998	2232.44711
0.70586	79542.89490	2231.44711
0.70216	79413.84411	2230.44711
0.69846	79284.74306	2229.44711
0.69475	79155.58712	2228.44711
0.69103	79026.37153	2227.44711
0.68730	78897.09141	2226.44711
0.68356	78767.74177	2225.44711
0.67982	78638.31752	2224.44711
0.67607	78508.81339	2223.44711
0.67231	78379.22402	2222.44711
0.66854	78249.54390	2221.44711
0.66476	78119.76736	2220.44711
0.66098	77989.88860	2219.44711
0.65718	77859.90165	2218.44711
0.65337	77729.80038	2217.44711
0.64955	77599.57850	2216.44711
0.64573	77469.22953	2215.44711
0.64189	77338.74680	2214.44711
0.63804	77208.12346	2213.44711
0.63418	77077.35245	2212.44711
0.63030	76946.42651	2211.44711
0.62642	76815.33815	2210.44711
0.62252	76684.07965	2209.44711
0.61861	76552.64305	2208.44711
0.61468	76421.02014	2207.44711
0.61074	76289.20244	2206.44711
0.60679	76157.18121	2205.44711
0.60282	76024.94740	2204.44711
0.59884	75892.49166	2203.44711
0.59484	75759.80432	2202.44711
0.59082	75626.87539	2201.44711
0.58679	75493.69451	2200.44711
0.58274	75360.25096	2199.44711
