Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.26299E5	3022.12515
0.99998	1.26294E5	3022.02952
0.99629	1.26106E5	3021.02952
0.99262	1.25918E5	3020.02952
0.98897	1.25731E5	3019.02952
0.98533	1.25545E5	3018.02952
0.98171	1.25360E5	3017.02952
0.97811	1.25175E5	3016.02952
0.97453	1.24992E5	3015.02952
0.97097	1.24809E5	3014.02952
0.96743	1.24627E5	3013.02952
0.96390	1.24445E5	3012.02952
0.96039	1.24265E5	3011.02952
0.95689	1.24085E5	3010.02952
0.95342	1.23906E5	3009.02952
0.94996	1.23727E5	3008.02952
0.94652	1.23549E5	3007.02952
0.94309	1.23373E5	3006.02952
0.93968	1.23196E5	3005.02952
0.93629	1.23021E5	3004.02952
0.93292	1.22846E5	3003.02952
0.92956	1.22672E5	3002.02952
0.92621	1.22499E5	3001.02952
0.92289	1.22326E5	3000.02952
0.91958	1.22154E5	2999.02952
0.91628	1.21983E5	2998.02952
0.91300	1.21812E5	2997.02952
0.90974	1.21642E5	2996.02952
0.90650	1.21473E5	2995.02952
0.90326	1.21304E5	2994.02952
0.90005	1.21136E5	2993.02952
0.89685	1.20969E5	2992.02952
0.89366	1.20803E5	2991.02952
0.89049	1.20637E5	2990.02952
0.88734	1.20472E5	2989.02952
0.88420	1.20307E5	2988.02952
0.88107	1.20143E5	2987.02952
0.87796	1.19980E5	2986.02952
0.87487	1.19817E5	2985.02952
0.87179	1.19655E5	2984.02952
0.86872	1.19494E5	2983.02952
0.86567	1.19333E5	2982.02952
0.86263	1.19173E5	2981.02952
0.85961	1.19013E5	2980.02952
0.85660	1.18854E5	2979.02952
0.85361	1.18696E5	2978.02952
0.85063	1.18538E5	2977.02952
0.84766	1.18381E5	2976.02952
0.84471	1.18224E5	2975.02952
0.84177	1.18068E5	2974.02952
0.83885	1.17913E5	2973.02952
0.83594	1.17758E5	2972.02952
0.83304	1.17604E5	2971.02952
0.83015	1.17451E5	2970.02952
0.82728	1.17298E5	2969.02952
0.82442	1.17145E5	2968.02952
0.82158	1.16993E5	2967.02952
0.81875	1.16842E5	2966.02952
0.81593	1.16691E5	2965.02952
0.81312	1.16541E5	2964.02952
0.81033	1.16391E5	2963.02952
0.80755	1.16242E5	2962.02952
0.80479	1.16094E5	2961.02952
0.80203	1.15946E5	2960.02952
0.79929	1.15798E5	2959.02952
0.79656	1.15651E5	2958.02952
0.79384	1.15505E5	2957.02952
0.79114	1.15359E5	2956.02952
0.78845	1.15213E5	2955.02952
0.78577	1.15069E5	2954.02952
0.78310	1.14924E5	2953.02952
0.78044	1.14780E5	2952.02952
0.77780	1.14637E5	2951.02952
0.77517	1.14494E5	2950.02952
0.77255	1.14352E5	2949.02952
0.76994	1.14210E5	2948.02952
0.76734	1.14069E5	2947.02952
0.76476	1.13928E5	2946.02952
0.76218	1.13788E5	2945.02952
0.75962	1.13648E5	2944.02952
0.75707	1.13509E5	2943.02952
0.75453	1.13370E5	2942.02952
0.75201	1.13232E5	2941.02952
0.74949	1.13094E5	2940.02952
0.74698	1.12957E5	2939.02952
0.74449	1.12820E5	2938.02952
0.74201	1.12683E5	2937.02952
0.73953	1.12547E5	2936.02952
0.73707	1.12412E5	2935.02952
0.73462	1.12277E5	2934.02952
0.73218	1.12142E5	2933.02952
0.72975	1.12008E5	2932.02952
0.72734	1.11875E5	2931.02952
0.72493	1.11741E5	2930.02952
0.72253	1.11609E5	2929.02952
0.72014	1.11476E5	2928.02952
0.71777	1.11345E5	2927.02952
0.71540	1.11213E5	2926.02952
0.71305	1.11082E5	2925.02952
0.71070	1.10952E5	2924.02952
0.70837	1.10821E5	2923.02952
0.70604	1.10692E5	2922.02952
0.70373	1.10563E5	2921.02952
0.70142	1.10434E5	2920.02952
0.69913	1.10305E5	2919.02952
0.69684	1.10177E5	2918.02952
0.69457	1.10050E5	2917.02952
0.69230	1.09923E5	2916.02952
0.69004	1.09796E5	2915.02952
0.68780	1.09670E5	2914.02952
0.68556	1.09544E5	2913.02952
0.68334	1.09418E5	2912.02952
0.68112	1.09293E5	2911.02952
0.67891	1.09168E5	2910.02952
0.67671	1.09044E5	2909.02952
0.67452	1.08920E5	2908.02952
0.67234	1.08797E5	2907.02952
0.67017	1.08673E5	2906.02952
0.66801	1.08551E5	2905.02952
0.66586	1.08428E5	2904.02952
0.66371	1.08306E5	2903.02952
0.66158	1.08185E5	2902.02952
0.65946	1.08064E5	2901.02952
0.65734	1.07943E5	2900.02952
0.65523	1.07822E5	2899.02952
0.65313	1.07702E5	2898.02952
0.65104	1.07583E5	2897.02952
0.64896	1.07463E5	2896.02952
0.64689	1.07344E5	2895.02952
0.64483	1.07226E5	2894.02952
0.64277	1.07107E5	2893.02952
0.64073	1.06990E5	2892.02952
0.63869	1.06872E5	2891.02952
0.63666	1.06755E5	2890.02952
0.63464	1.06638E5	2889.02952
0.63262	1.06522E5	2888.02952
0.63062	1.06406E5	2887.02952
0.62862	1.06290E5	2886.02952
0.62663	1.06174E5	2885.02952
0.62466	1.06059E5	2884.02952
0.62268	1.05945E5	2883.02952
0.62072	1.05830E5	2882.02952
0.61876	1.05716E5	2881.02952
0.61682	1.05603E5	2880.02952
0.61488	1.05489E5	2879.02952
0.61295	1.05376E5	2878.02952
0.61102	1.05263E5	2877.02952
0.60911	1.05151E5	2876.02952
0.60720	1.05039E5	2875.02952
0.60530	1.04927E5	2874.02952
0.60340	1.04816E5	2873.02952
0.60152	1.04705E5	2872.02952
0.59964	1.04594E5	2871.02952
0.59777	1.04484E5	2870.02952
0.59591	1.04374E5	2869.02952
0.59406	1.04264E5	2868.02952
0.59221	1.04154E5	2867.02952
0.59037	1.04045E5	2866.02952
0.58854	1.03936E5	2865.02952
0.58671	1.03828E5	2864.02952
0.58489	1.03720E5	2863.02952
0.58308	1.03612E5	2862.02952
0.58128	1.03504E5	2861.02952
0.57948	1.03397E5	2860.02952
0.57769	1.03290E5	2859.02952
0.57591	1.03183E5	2858.02952
0.57414	1.03077E5	2857.02952
0.57237	1.02970E5	2856.02952
0.57061	1.02865E5	2855.02952
0.56885	1.02759E5	2854.02952
0.56711	1.02654E5	2853.02952
0.56537	1.02549E5	2852.02952
0.56363	1.02444E5	2851.02952
0.56191	1.02340E5	2850.02952
0.56019	1.02236E5	2849.02952
0.55848	1.02132E5	2848.02952
0.55677	1.02028E5	2847.02952
0.55507	1.01925E5	2846.02952
0.55338	1.01822E5	2845.02952
0.55169	1.01719E5	2844.02952
0.55001	1.01617E5	2843.02952
0.54834	1.01515E5	2842.02952
0.54667	1.01413E5	2841.02952
0.54501	1.01311E5	2840.02952
0.54336	1.01210E5	2839.02952
0.54171	1.01109E5	2838.02952
0.54007	1.01008E5	2837.02952
0.53844	1.00907E5	2836.02952
0.53681	1.00807E5	2835.02952
0.53519	1.00707E5	2834.02952
0.53357	1.00607E5	2833.02952
0.53196	1.00508E5	2832.02952
0.53036	1.00409E5	2831.02952
0.52876	1.00310E5	2830.02952
0.52717	1.00211E5	2829.02952
0.52558	1.00112E5	2828.02952
0.52400	1.00014E5	2827.02952
0.52243	99916.25589	2826.02952
0.52086	99818.53335	2825.02952
0.51930	99721.05956	2824.02952
0.51775	99623.83321	2823.02952
0.51620	99526.85299	2822.02952
0.51466	99430.11763	2821.02952
0.51312	99333.62582	2820.02952
0.51159	99237.37631	2819.02952
0.51006	99141.36783	2818.02952
0.50854	99045.59911	2817.02952
0.50703	98950.06890	2816.02952
0.50552	98854.77597	2815.02952
0.50401	98759.71908	2814.02952
0.50252	98664.89700	2813.02952
0.50102	98570.30851	2812.02952
0.49954	98475.95240	2811.02952
0.49806	98381.82748	2810.02952
0.49658	98287.93254	2809.02952
0.49511	98194.26639	2808.02952
0.49365	98100.82785	2807.02952
0.49219	98007.61576	2806.02952
0.49074	97914.62894	2805.02952
0.48929	97821.86624	2804.02952
0.48785	97729.32650	2803.02952
0.48641	97637.00858	2802.02952
0.48498	97544.91134	2801.02952
0.48355	97453.03366	2800.02952
0.48213	97361.37441	2799.02952
0.48071	97269.93248	2798.02952
0.47930	97178.70675	2797.02952
0.47789	97087.69613	2796.02952
0.47649	96996.89951	2795.02952
0.47510	96906.31582	2794.02952
0.47371	96815.94396	2793.02952
0.47232	96725.78288	2792.02952
0.47094	96635.83148	2791.02952
0.46957	96546.08873	2790.02952
0.46820	96456.55355	2789.02952
0.46683	96367.22491	2788.02952
0.46547	96278.10176	2787.02952
0.46411	96189.18306	2786.02952
0.46276	96100.46779	2785.02952
0.46142	96011.95492	2784.02952
0.46008	95923.64343	2783.02952
0.45874	95835.53233	2782.02952
0.45741	95747.62059	2781.02952
0.45608	95659.90723	2780.02952
0.45476	95572.39126	2779.02952
0.45344	95485.07168	2778.02952
0.45213	95397.94751	2777.02952
0.45082	95311.01779	2776.02952
0.44952	95224.28155	2775.02952
0.44822	95137.73782	2774.02952
0.44693	95051.38565	2773.02952
0.44564	94965.22408	2772.02952
0.44436	94879.25218	2771.02952
0.44308	94793.46901	2770.02952
0.44180	94707.87362	2769.02952
0.44053	94622.46510	2768.02952
0.43926	94537.24252	2767.02952
0.43800	94452.20497	2766.02952
0.43674	94367.35153	2765.02952
0.43549	94282.68130	2764.02952
0.43424	94198.19338	2763.02952
0.43300	94113.88688	2762.02952
0.43176	94029.76091	2761.02952
0.43052	93945.81458	2760.02952
0.42929	93862.04701	2759.02952
0.42806	93778.45734	2758.02952
0.42684	93695.04469	2757.02952
0.42562	93611.80820	2756.02952
0.42441	93528.74702	2755.02952
0.42320	93445.86028	2754.02952
0.42199	93363.14716	2753.02952
0.42079	93280.60679	2752.02952
0.41959	93198.23835	2751.02952
0.41840	93116.04100	2750.02952
0.41721	93034.01391	2749.02952
0.41602	92952.15627	2748.02952
0.41484	92870.46726	2747.02952
0.41367	92788.94605	2746.02952
0.41249	92707.59185	2745.02952
0.41132	92626.40385	2744.02952
0.41016	92545.38125	2743.02952
0.40900	92464.52327	2742.02952
0.40784	92383.82910	2741.02952
0.40669	92303.29796	2740.02952
0.40554	92222.92909	2739.02952
0.40439	92142.72169	2738.02952
0.40325	92062.67500	2737.02952
0.40212	91982.78826	2736.02952
0.40098	91903.06070	2735.02952
0.39985	91823.49156	2734.02952
0.39873	91744.08009	2733.02952
0.39760	91664.82555	2732.02952
0.39649	91585.72718	2731.02952
0.39537	91506.78426	2730.02952
0.39426	91427.99604	2729.02952
0.39315	91349.36179	2728.02952
0.39205	91270.88079	2727.02952
0.39095	91192.55231	2726.02952
0.38985	91114.37563	2725.02952
0.38876	91036.35005	2724.02952
0.38767	90958.47484	2723.02952
0.38659	90880.74931	2722.02952
0.38551	90803.17275	2721.02952
0.38443	90725.74446	2720.02952
0.38335	90648.46376	2719.02952
0.38228	90571.32994	2718.02952
0.38122	90494.34233	2717.02952
0.38015	90417.50023	2716.02952
0.37909	90340.80298	2715.02952
0.37804	90264.24990	2714.02952
0.37698	90187.84032	2713.02952
0.37593	90111.57357	2712.02952
0.37489	90035.44899	2711.02952
0.37384	89959.46592	2710.02952
0.37280	89883.62370	2709.02952
0.37177	89807.92168	2708.02952
0.37073	89732.35923	2707.02952
0.36971	89656.93568	2706.02952
0.36868	89581.65040	2705.02952
0.36766	89506.50275	2704.02952
0.36664	89431.49211	2703.02952
0.36562	89356.61784	2702.02952
0.36461	89281.87931	2701.02952
0.36360	89207.27590	2700.02952
0.36259	89132.80700	2699.02952
0.36159	89058.47198	2698.02952
0.36059	88984.27024	2697.02952
0.35959	88910.20117	2696.02952
0.35860	88836.26415	2695.02952
0.35761	88762.45860	2694.02952
0.35662	88688.78390	2693.02952
0.35564	88615.23948	2692.02952
0.35466	88541.82472	2691.02952
0.35368	88468.53906	2690.02952
0.35271	88395.38189	2689.02952
0.35174	88322.35264	2688.02952
0.35077	88249.45073	2687.02952
0.34980	88176.67559	2686.02952
0.34884	88104.02663	2685.02952
0.34788	88031.50331	2684.02952
0.34693	87959.10503	2683.02952
0.34597	87886.83126	2682.02952
0.34502	87814.68141	2681.02952
0.34408	87742.65495	2680.02952
0.34313	87670.75131	2679.02952
0.34219	87598.96995	2678.02952
0.34125	87527.31031	2677.02952
0.34032	87455.77185	2676.02952
0.33939	87384.35404	2675.02952
0.33846	87313.05633	2674.02952
0.33753	87241.87819	2673.02952
0.33661	87170.81908	2672.02952
0.33569	87099.87848	2671.02952
0.33477	87029.05586	2670.02952
0.33385	86958.35070	2669.02952
0.33294	86887.76247	2668.02952
0.33203	86817.29065	2667.02952
0.33113	86746.93474	2666.02952
0.33022	86676.69422	2665.02952
0.32932	86606.56858	2664.02952
0.32842	86536.55731	2663.02952
0.32753	86466.65991	2662.02952
0.32664	86396.87588	2661.02952
0.32575	86327.20471	2660.02952
0.32486	86257.64592	2659.02952
0.32398	86188.19901	2658.02952
0.32309	86118.86350	2657.02952
0.32222	86049.63888	2656.02952
0.32134	85980.52468	2655.02952
0.32047	85911.52041	2654.02952
0.31959	85842.62560	2653.02952
0.31873	85773.83977	2652.02952
0.31786	85705.16243	2651.02952
0.31700	85636.59313	2650.02952
0.31614	85568.13139	2649.02952
0.31528	85499.77674	2648.02952
0.31442	85431.52872	2647.02952
0.31357	85363.38687	2646.02952
0.31272	85295.35072	2645.02952
0.31187	85227.41982	2644.02952
0.31103	85159.59372	2643.02952
0.31019	85091.87196	2642.02952
0.30935	85024.25410	2641.02952
0.30851	84956.73968	2640.02952
0.30767	84889.32825	2639.02952
0.30684	84822.01939	2638.02952
0.30601	84754.81264	2637.02952
0.30518	84687.70757	2636.02952
0.30436	84620.70375	2635.02952
0.30354	84553.80073	2634.02952
0.30272	84486.99809	2633.02952
0.30190	84420.29540	2632.02952
0.30108	84353.69224	2631.02952
0.30027	84287.18817	2630.02952
0.29946	84220.78278	2629.02952
0.29865	84154.47565	2628.02952
0.29784	84088.26636	2627.02952
0.29704	84022.15449	2626.02952
0.29624	83956.13963	2625.02952
0.29544	83890.22137	2624.02952
0.29464	83824.39930	2623.02952
0.29385	83758.67301	2622.02952
0.29306	83693.04210	2621.02952
0.29227	83627.50617	2620.02952
0.29148	83562.06482	2619.02952
0.29070	83496.71764	2618.02952
0.28991	83431.46425	2617.02952
0.28913	83366.30424	2616.02952
0.28836	83301.23723	2615.02952
0.28758	83236.26282	2614.02952
0.28681	83171.38063	2613.02952
0.28603	83106.59027	2612.02952
0.28526	83041.89136	2611.02952
0.28450	82977.28351	2610.02952
0.28373	82912.76634	2609.02952
0.28297	82848.33949	2608.02952
0.28221	82784.00256	2607.02952
0.28145	82719.75519	2606.02952
0.28069	82655.59701	2605.02952
0.27994	82591.52763	2604.02952
0.27919	82527.54671	2603.02952
0.27844	82463.65386	2602.02952
0.27769	82399.84873	2601.02952
0.27694	82336.13094	2600.02952
0.27620	82272.50015	2599.02952
0.27546	82208.95599	2598.02952
0.27472	82145.49810	2597.02952
0.27398	82082.12614	2596.02952
0.27325	82018.83973	2595.02952
0.27251	81955.63854	2594.02952
0.27178	81892.52221	2593.02952
0.27105	81829.49040	2592.02952
0.27033	81766.54276	2591.02952
0.26960	81703.67894	2590.02952
0.26888	81640.89860	2589.02952
0.26816	81578.20140	2588.02952
0.26744	81515.58700	2587.02952
0.26672	81453.05507	2586.02952
0.26601	81390.60526	2585.02952
0.26529	81328.23724	2584.02952
0.26458	81265.95068	2583.02952
0.26387	81203.74526	2582.02952
0.26316	81141.62063	2581.02952
0.26246	81079.57647	2580.02952
0.26175	81017.61246	2579.02952
0.26105	80955.72827	2578.02952
0.26035	80893.92357	2577.02952
0.25966	80832.19806	2576.02952
0.25896	80770.55140	2575.02952
0.25827	80708.98329	2574.02952
0.25757	80647.49340	2573.02952
0.25688	80586.08141	2572.02952
0.25619	80524.74703	2571.02952
0.25551	80463.48992	2570.02952
0.25482	80402.30980	2569.02952
0.25414	80341.20633	2568.02952
0.25346	80280.17923	2567.02952
0.25278	80219.22818	2566.02952
0.25210	80158.35288	2565.02952
0.25143	80097.55303	2564.02952
0.25075	80036.82832	2563.02952
0.25008	79976.17847	2562.02952
0.24941	79915.60316	2561.02952
0.24874	79855.10210	2560.02952
0.24807	79794.67500	2559.02952
0.24741	79734.32156	2558.02952
0.24675	79674.04150	2557.02952
0.24608	79613.83451	2556.02952
0.24542	79553.70032	2555.02952
0.24477	79493.63864	2554.02952
0.24411	79433.64917	2553.02952
0.24346	79373.73163	2552.02952
0.24280	79313.88574	2551.02952
0.24215	79254.11122	2550.02952
0.24150	79194.40778	2549.02952
0.24085	79134.77515	2548.02952
0.24021	79075.21305	2547.02952
0.23956	79015.72120	2546.02952
0.23892	78956.29933	2545.02952
0.23828	78896.94716	2544.02952
0.23764	78837.66442	2543.02952
0.23700	78778.45083	2542.02952
0.23636	78719.30613	2541.02952
0.23573	78660.23005	2540.02952
0.23510	78601.22232	2539.02952
0.23447	78542.28268	2538.02952
0.23384	78483.41086	2537.02952
0.23321	78424.60659	2536.02952
0.23258	78365.86961	2535.02952
0.23196	78307.19967	2534.02952
0.23133	78248.59650	2533.02952
0.23071	78190.05984	2532.02952
0.23009	78131.58944	2531.02952
0.22947	78073.18504	2530.02952
0.22885	78014.84639	2529.02952
0.22824	77956.57322	2528.02952
0.22762	77898.36530	2527.02952
0.22701	77840.22236	2526.02952
0.22640	77782.14416	2525.02952
0.22579	77724.13045	2524.02952
0.22518	77666.18097	2523.02952
0.22457	77608.29549	2522.02952
0.22397	77550.47376	2521.02952
