Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.07700E5	2669.57640
0.99999	1.07695E5	2669.48077
0.99746	1.07572E5	2668.48077
0.99494	1.07449E5	2667.48077
0.99243	1.07326E5	2666.48077
0.98993	1.07203E5	2665.48077
0.98744	1.07081E5	2664.48077
0.98495	1.06959E5	2663.48077
0.98247	1.06837E5	2662.48077
0.98000	1.06716E5	2661.48077
0.97754	1.06595E5	2660.48077
0.97508	1.06474E5	2659.48077
0.97263	1.06353E5	2658.48077
0.97019	1.06233E5	2657.48077
0.96776	1.06113E5	2656.48077
0.96533	1.05993E5	2655.48077
0.96291	1.05874E5	2654.48077
0.96050	1.05755E5	2653.48077
0.95810	1.05636E5	2652.48077
0.95570	1.05517E5	2651.48077
0.95332	1.05399E5	2650.48077
0.95094	1.05281E5	2649.48077
0.94856	1.05164E5	2648.48077
0.94619	1.05046E5	2647.48077
0.94383	1.04929E5	2646.48077
0.94148	1.04812E5	2645.48077
0.93914	1.04695E5	2644.48077
0.93680	1.04579E5	2643.48077
0.93447	1.04463E5	2642.48077
0.93214	1.04347E5	2641.48077
0.92983	1.04232E5	2640.48077
0.92752	1.04116E5	2639.48077
0.92522	1.04001E5	2638.48077
0.92292	1.03887E5	2637.48077
0.92063	1.03772E5	2636.48077
0.91835	1.03658E5	2635.48077
0.91607	1.03544E5	2634.48077
0.91380	1.03430E5	2633.48077
0.91154	1.03317E5	2632.48077
0.90929	1.03204E5	2631.48077
0.90704	1.03091E5	2630.48077
0.90480	1.02978E5	2629.48077
0.90256	1.02866E5	2628.48077
0.90034	1.02754E5	2627.48077
0.89811	1.02642E5	2626.48077
0.89590	1.02530E5	2625.48077
0.89369	1.02419E5	2624.48077
0.89149	1.02307E5	2623.48077
0.88929	1.02196E5	2622.48077
0.88711	1.02086E5	2621.48077
0.88492	1.01975E5	2620.48077
0.88275	1.01865E5	2619.48077
0.88058	1.01755E5	2618.48077
0.87841	1.01645E5	2617.48077
0.87626	1.01536E5	2616.48077
0.87411	1.01427E5	2615.48077
0.87196	1.01318E5	2614.48077
0.86982	1.01209E5	2613.48077
0.86769	1.01101E5	2612.48077
0.86557	1.00992E5	2611.48077
0.86345	1.00884E5	2610.48077
0.86134	1.00776E5	2609.48077
0.85923	1.00669E5	2608.48077
0.85713	1.00561E5	2607.48077
0.85503	1.00454E5	2606.48077
0.85294	1.00347E5	2605.48077
0.85086	1.00241E5	2604.48077
0.84878	1.00134E5	2603.48077
0.84671	1.00028E5	2602.48077
0.84465	99922.20276	2601.48077
0.84259	99816.44572	2600.48077
0.84054	99710.91200	2599.48077
0.83849	99605.60064	2598.48077
0.83645	99500.51069	2597.48077
0.83441	99395.64121	2596.48077
0.83238	99290.99125	2595.48077
0.83036	99186.55987	2594.48077
0.82834	99082.34615	2593.48077
0.82633	98978.34916	2592.48077
0.82432	98874.56797	2591.48077
0.82232	98771.00167	2590.48077
0.82033	98667.64935	2589.48077
0.81834	98564.51008	2588.48077
0.81636	98461.58299	2587.48077
0.81438	98358.86715	2586.48077
0.81240	98256.36169	2585.48077
0.81044	98154.06570	2584.48077
0.80848	98051.97831	2583.48077
0.80652	97950.09863	2582.48077
0.80457	97848.42580	2581.48077
0.80262	97746.95893	2580.48077
0.80068	97645.69716	2579.48077
0.79875	97544.63962	2578.48077
0.79682	97443.78547	2577.48077
0.79490	97343.13384	2576.48077
0.79298	97242.68388	2575.48077
0.79107	97142.43476	2574.48077
0.78916	97042.38562	2573.48077
