Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.22278E5	2946.59140
0.99998	1.22273E5	2946.49577
0.99664	1.22104E5	2945.49577
0.99332	1.21936E5	2944.49577
0.99001	1.21768E5	2943.49577
0.98672	1.21601E5	2942.49577
0.98344	1.21435E5	2941.49577
0.98018	1.21270E5	2940.49577
0.97693	1.21104E5	2939.49577
0.97369	1.20940E5	2938.49577
0.97047	1.20776E5	2937.49577
0.96727	1.20613E5	2936.49577
0.96407	1.20450E5	2935.49577
0.96089	1.20288E5	2934.49577
0.95773	1.20127E5	2933.49577
0.95458	1.19966E5	2932.49577
0.95144	1.19806E5	2931.49577
0.94832	1.19646E5	2930.49577
0.94521	1.19487E5	2929.49577
0.94212	1.19328E5	2928.49577
0.93904	1.19170E5	2927.49577
0.93597	1.19013E5	2926.49577
0.93291	1.18856E5	2925.49577
0.92987	1.18700E5	2924.49577
0.92684	1.18544E5	2923.49577
0.92383	1.18389E5	2922.49577
0.92083	1.18234E5	2921.49577
0.91784	1.18080E5	2920.49577
0.91486	1.17926E5	2919.49577
0.91190	1.17773E5	2918.49577
0.90895	1.17621E5	2917.49577
0.90601	1.17469E5	2916.49577
0.90308	1.17318E5	2915.49577
0.90017	1.17167E5	2914.49577
0.89727	1.17016E5	2913.49577
0.89438	1.16866E5	2912.49577
0.89151	1.16717E5	2911.49577
0.88864	1.16568E5	2910.49577
0.88579	1.16420E5	2909.49577
0.88295	1.16272E5	2908.49577
0.88013	1.16125E5	2907.49577
0.87731	1.15978E5	2906.49577
0.87451	1.15832E5	2905.49577
0.87172	1.15686E5	2904.49577
0.86894	1.15541E5	2903.49577
0.86617	1.15396E5	2902.49577
0.86342	1.15252E5	2901.49577
0.86067	1.15108E5	2900.49577
0.85794	1.14964E5	2899.49577
0.85522	1.14822E5	2898.49577
0.85251	1.14679E5	2897.49577
0.84981	1.14537E5	2896.49577
0.84712	1.14396E5	2895.49577
0.84445	1.14255E5	2894.49577
0.84178	1.14114E5	2893.49577
0.83913	1.13974E5	2892.49577
0.83649	1.13835E5	2891.49577
0.83386	1.13696E5	2890.49577
0.83124	1.13557E5	2889.49577
0.82863	1.13419E5	2888.49577
0.82603	1.13281E5	2887.49577
0.82344	1.13144E5	2886.49577
0.82086	1.13007E5	2885.49577
0.81829	1.12870E5	2884.49577
0.81574	1.12734E5	2883.49577
0.81319	1.12599E5	2882.49577
0.81066	1.12464E5	2881.49577
0.80813	1.12329E5	2880.49577
0.80562	1.12195E5	2879.49577
0.80311	1.12061E5	2878.49577
0.80062	1.11927E5	2877.49577
0.79813	1.11794E5	2876.49577
0.79566	1.11662E5	2875.49577
0.79320	1.11530E5	2874.49577
0.79074	1.11398E5	2873.49577
0.78830	1.11267E5	2872.49577
0.78587	1.11136E5	2871.49577
0.78344	1.11005E5	2870.49577
0.78103	1.10875E5	2869.49577
0.77862	1.10745E5	2868.49577
0.77623	1.10616E5	2867.49577
0.77384	1.10487E5	2866.49577
0.77147	1.10359E5	2865.49577
0.76910	1.10231E5	2864.49577
0.76674	1.10103E5	2863.49577
0.76440	1.09976E5	2862.49577
0.76206	1.09849E5	2861.49577
0.75973	1.09722E5	2860.49577
0.75741	1.09596E5	2859.49577
0.75510	1.09470E5	2858.49577
0.75280	1.09345E5	2857.49577
0.75051	1.09220E5	2856.49577
0.74823	1.09095E5	2855.49577
0.74595	1.08971E5	2854.49577
0.74369	1.08847E5	2853.49577
0.74143	1.08723E5	2852.49577
0.73919	1.08600E5	2851.49577
0.73695	1.08477E5	2850.49577
0.73472	1.08355E5	2849.49577
0.73250	1.08233E5	2848.49577
0.73029	1.08111E5	2847.49577
0.72808	1.07990E5	2846.49577
0.72589	1.07869E5	2845.49577
0.72370	1.07748E5	2844.49577
0.72153	1.07628E5	2843.49577
0.71936	1.07508E5	2842.49577
0.71720	1.07388E5	2841.49577
0.71505	1.07269E5	2840.49577
0.71290	1.07150E5	2839.49577
0.71077	1.07032E5	2838.49577
0.70864	1.06914E5	2837.49577
0.70652	1.06796E5	2836.49577
0.70441	1.06678E5	2835.49577
0.70231	1.06561E5	2834.49577
0.70022	1.06444E5	2833.49577
0.69813	1.06328E5	2832.49577
0.69605	1.06211E5	2831.49577
0.69398	1.06095E5	2830.49577
0.69192	1.05980E5	2829.49577
0.68986	1.05865E5	2828.49577
0.68782	1.05750E5	2827.49577
0.68578	1.05635E5	2826.49577
0.68375	1.05521E5	2825.49577
0.68172	1.05407E5	2824.49577
0.67971	1.05293E5	2823.49577
0.67770	1.05180E5	2822.49577
0.67570	1.05067E5	2821.49577
0.67371	1.04954E5	2820.49577
0.67172	1.04842E5	2819.49577
0.66975	1.04730E5	2818.49577
0.66778	1.04618E5	2817.49577
0.66581	1.04507E5	2816.49577
0.66386	1.04396E5	2815.49577
0.66191	1.04285E5	2814.49577
0.65997	1.04174E5	2813.49577
0.65804	1.04064E5	2812.49577
0.65611	1.03954E5	2811.49577
0.65419	1.03844E5	2810.49577
0.65228	1.03735E5	2809.49577
0.65037	1.03626E5	2808.49577
0.64848	1.03517E5	2807.49577
0.64659	1.03408E5	2806.49577
0.64470	1.03300E5	2805.49577
0.64283	1.03192E5	2804.49577
0.64096	1.03085E5	2803.49577
0.63909	1.02977E5	2802.49577
0.63724	1.02870E5	2801.49577
0.63539	1.02763E5	2800.49577
0.63355	1.02657E5	2799.49577
0.63171	1.02551E5	2798.49577
