Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.13298E5	2776.43643
0.99998	1.13294E5	2776.34081
0.99711	1.13151E5	2775.34081
0.99424	1.13009E5	2774.34081
0.99139	1.12868E5	2773.34081
0.98854	1.12726E5	2772.34081
0.98571	1.12586E5	2771.34081
0.98288	1.12445E5	2770.34081
0.98007	1.12305E5	2769.34081
0.97726	1.12166E5	2768.34081
0.97447	1.12027E5	2767.34081
0.97168	1.11888E5	2766.34081
0.96891	1.11749E5	2765.34081
0.96614	1.11611E5	2764.34081
0.96338	1.11474E5	2763.34081
0.96064	1.11337E5	2762.34081
0.95790	1.11200E5	2761.34081
0.95517	1.11063E5	2760.34081
0.95246	1.10927E5	2759.34081
0.94975	1.10792E5	2758.34081
0.94705	1.10657E5	2757.34081
0.94436	1.10522E5	2756.34081
0.94168	1.10387E5	2755.34081
0.93901	1.10253E5	2754.34081
0.93635	1.10119E5	2753.34081
0.93370	1.09986E5	2752.34081
0.93106	1.09853E5	2751.34081
0.92842	1.09720E5	2750.34081
0.92580	1.09588E5	2749.34081
0.92318	1.09456E5	2748.34081
0.92058	1.09324E5	2747.34081
0.91798	1.09193E5	2746.34081
0.91539	1.09062E5	2745.34081
0.91281	1.08932E5	2744.34081
0.91024	1.08802E5	2743.34081
0.90768	1.08672E5	2742.34081
0.90512	1.08543E5	2741.34081
0.90258	1.08414E5	2740.34081
0.90004	1.08285E5	2739.34081
0.89751	1.08157E5	2738.34081
0.89500	1.08029E5	2737.34081
0.89249	1.07901E5	2736.34081
0.88998	1.07774E5	2735.34081
0.88749	1.07647E5	2734.34081
0.88501	1.07520E5	2733.34081
0.88253	1.07394E5	2732.34081
0.88006	1.07268E5	2731.34081
0.87760	1.07142E5	2730.34081
0.87515	1.07017E5	2729.34081
0.87271	1.06892E5	2728.34081
0.87027	1.06767E5	2727.34081
0.86785	1.06643E5	2726.34081
0.86543	1.06519E5	2725.34081
0.86302	1.06395E5	2724.34081
0.86061	1.06272E5	2723.34081
0.85822	1.06149E5	2722.34081
0.85583	1.06026E5	2721.34081
0.85345	1.05903E5	2720.34081
0.85108	1.05781E5	2719.34081
0.84872	1.05660E5	2718.34081
0.84637	1.05538E5	2717.34081
0.84402	1.05417E5	2716.34081
0.84168	1.05296E5	2715.34081
0.83935	1.05176E5	2714.34081
0.83702	1.05055E5	2713.34081
0.83471	1.04936E5	2712.34081
0.83240	1.04816E5	2711.34081
0.83010	1.04697E5	2710.34081
0.82780	1.04578E5	2709.34081
0.82552	1.04459E5	2708.34081
0.82324	1.04341E5	2707.34081
0.82097	1.04223E5	2706.34081
0.81870	1.04105E5	2705.34081
0.81645	1.03987E5	2704.34081
0.81420	1.03870E5	2703.34081
0.81196	1.03753E5	2702.34081
0.80972	1.03636E5	2701.34081
0.80749	1.03520E5	2700.34081
0.80527	1.03404E5	2699.34081
0.80306	1.03288E5	2698.34081
0.80086	1.03173E5	2697.34081
0.79866	1.03058E5	2696.34081
0.79646	1.02943E5	2695.34081
0.79428	1.02828E5	2694.34081
0.79210	1.02714E5	2693.34081
0.78993	1.02600E5	2692.34081
0.78777	1.02486E5	2691.34081
0.78561	1.02372E5	2690.34081
0.78346	1.02259E5	2689.34081
0.78132	1.02146E5	2688.34081
0.77918	1.02033E5	2687.34081
0.77705	1.01921E5	2686.34081
0.77493	1.01809E5	2685.34081
0.77282	1.01697E5	2684.34081
0.77071	1.01585E5	2683.34081
0.76860	1.01474E5	2682.34081
0.76651	1.01363E5	2681.34081
0.76442	1.01252E5	2680.34081
0.76234	1.01141E5	2679.34081
0.76026	1.01031E5	2678.34081
0.75819	1.00921E5	2677.34081
0.75613	1.00811E5	2676.34081
0.75407	1.00702E5	2675.34081
0.75202	1.00592E5	2674.34081
0.74998	1.00483E5	2673.34081
0.74794	1.00375E5	2672.34081
0.74591	1.00266E5	2671.34081
0.74388	1.00158E5	2670.34081
0.74187	1.00050E5	2669.34081
0.73985	99942.04753	2668.34081
0.73785	99834.52832	2667.34081
0.73585	99727.25599	2666.34081
0.73386	99620.22939	2665.34081
0.73187	99513.44741	2664.34081
0.72989	99406.90894	2663.34081
0.72791	99300.61286	2662.34081
0.72594	99194.55806	2661.34081
0.72398	99088.74346	2660.34081
0.72202	98983.16795	2659.34081
0.72007	98877.83046	2658.34081
0.71813	98772.72990	2657.34081
