Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.56037E5	3512.04062
0.99992	1.56028E5	3511.94499
0.98638	1.55329E5	3510.94499
0.97309	1.54642E5	3509.94499
0.96006	1.53967E5	3508.94499
0.94727	1.53305E5	3507.94499
0.93472	1.52654E5	3506.94499
0.92240	1.52015E5	3505.94499
0.91031	1.51387E5	3504.94499
0.89844	1.50770E5	3503.94499
0.88679	1.50163E5	3502.94499
0.87536	1.49567E5	3501.94499
0.86413	1.48982E5	3500.94499
0.85310	1.48406E5	3499.94499
0.84227	1.47840E5	3498.94499
0.83163	1.47283E5	3497.94499
0.82118	1.46735E5	3496.94499
0.81092	1.46197E5	3495.94499
0.80084	1.45668E5	3494.94499
0.79093	1.45147E5	3493.94499
0.78119	1.44634E5	3492.94499
0.77163	1.44130E5	3491.94499
0.76222	1.43634E5	3490.94499
0.75298	1.43146E5	3489.94499
0.74390	1.42665E5	3488.94499
0.73497	1.42192E5	3487.94499
0.72619	1.41726E5	3486.94499
0.71756	1.41268E5	3485.94499
0.70907	1.40817E5	3484.94499
0.70073	1.40372E5	3483.94499
0.69252	1.39934E5	3482.94499
0.68445	1.39503E5	3481.94499
0.67651	1.39079E5	3480.94499
0.66870	1.38660E5	3479.94499
0.66101	1.38248E5	3478.94499
0.65345	1.37842E5	3477.94499
0.64602	1.37442E5	3476.94499
0.63870	1.37048E5	3475.94499
0.63150	1.36659E5	3474.94499
0.62441	1.36276E5	3473.94499
0.61743	1.35898E5	3472.94499
0.61057	1.35526E5	3471.94499
0.60381	1.35159E5	3470.94499
0.59716	1.34797E5	3469.94499
0.59061	1.34440E5	3468.94499
0.58416	1.34088E5	3467.94499
0.57781	1.33741E5	3466.94499
0.57156	1.33399E5	3465.94499
0.56540	1.33061E5	3464.94499
0.55933	1.32728E5	3463.94499
0.55336	1.32399E5	3462.94499
0.54748	1.32075E5	3461.94499
0.54169	1.31754E5	3460.94499
0.53598	1.31438E5	3459.94499
0.53036	1.31127E5	3458.94499
0.52482	1.30819E5	3457.94499
0.51936	1.30515E5	3456.94499
0.51398	1.30215E5	3455.94499
0.50868	1.29919E5	3454.94499
0.50346	1.29626E5	3453.94499
0.49831	1.29338E5	3452.94499
0.49324	1.29053E5	3451.94499
0.48824	1.28771E5	3450.94499
0.48331	1.28493E5	3449.94499
0.47845	1.28218E5	3448.94499
0.47366	1.27946E5	3447.94499
0.46894	1.27678E5	3446.94499
0.46429	1.27413E5	3445.94499
0.45969	1.27152E5	3444.94499
0.45517	1.26893E5	3443.94499
0.45071	1.26637E5	3442.94499
0.44630	1.26384E5	3441.94499
0.44196	1.26135E5	3440.94499
0.43768	1.25888E5	3439.94499
0.43346	1.25644E5	3438.94499
0.42929	1.25402E5	3437.94499
0.42518	1.25164E5	3436.94499
0.42113	1.24928E5	3435.94499
0.41713	1.24695E5	3434.94499
0.41319	1.24464E5	3433.94499
0.40929	1.24236E5	3432.94499
0.40545	1.24010E5	3431.94499
0.40166	1.23787E5	3430.94499
0.39792	1.23566E5	3429.94499
0.39423	1.23348E5	3428.94499
0.39059	1.23132E5	3427.94499
0.38700	1.22918E5	3426.94499
0.38345	1.22707E5	3425.94499
0.37995	1.22497E5	3424.94499
0.37649	1.22290E5	3423.94499
0.37308	1.22085E5	3422.94499
0.36971	1.21882E5	3421.94499
0.36638	1.21681E5	3420.94499
0.36310	1.21483E5	3419.94499
0.35986	1.21286E5	3418.94499
0.35665	1.21091E5	3417.94499
0.35349	1.20898E5	3416.94499
0.35037	1.20707E5	3415.94499
0.34729	1.20518E5	3414.94499
0.34425	1.20330E5	3413.94499
0.34124	1.20145E5	3412.94499
0.33827	1.19961E5	3411.94499
0.33534	1.19779E5	3410.94499
0.33244	1.19599E5	3409.94499
0.32958	1.19421E5	3408.94499
0.32675	1.19244E5	3407.94499
0.32396	1.19068E5	3406.94499
0.32120	1.18895E5	3405.94499
0.31848	1.18723E5	3404.94499
0.31578	1.18552E5	3403.94499
0.31312	1.18383E5	3402.94499
0.31049	1.18216E5	3401.94499
0.30790	1.18050E5	3400.94499
0.30533	1.17886E5	3399.94499
0.30279	1.17723E5	3398.94499
0.30029	1.17561E5	3397.94499
0.29781	1.17401E5	3396.94499
0.29536	1.17242E5	3395.94499
0.29294	1.17085E5	3394.94499
0.29055	1.16929E5	3393.94499
0.28819	1.16774E5	3392.94499
0.28585	1.16621E5	3391.94499
0.28354	1.16468E5	3390.94499
0.28125	1.16317E5	3389.94499
0.27900	1.16168E5	3388.94499
0.27676	1.16019E5	3387.94499
0.27456	1.15872E5	3386.94499
0.27238	1.15726E5	3385.94499
0.27022	1.15581E5	3384.94499
0.26808	1.15438E5	3383.94499
0.26598	1.15295E5	3382.94499
0.26389	1.15154E5	3381.94499
0.26183	1.15013E5	3380.94499
0.25979	1.14874E5	3379.94499
0.25777	1.14736E5	3378.94499
0.25577	1.14599E5	3377.94499
0.25380	1.14463E5	3376.94499
0.25185	1.14327E5	3375.94499
0.24992	1.14193E5	3374.94499
0.24801	1.14060E5	3373.94499
0.24612	1.13928E5	3372.94499
0.24425	1.13797E5	3371.94499
0.24240	1.13667E5	3370.94499
0.24057	1.13538E5	3369.94499
0.23876	1.13410E5	3368.94499
0.23697	1.13282E5	3367.94499
0.23520	1.13156E5	3366.94499
0.23345	1.13030E5	3365.94499
0.23172	1.12906E5	3364.94499
0.23000	1.12782E5	3363.94499
0.22831	1.12659E5	3362.94499
0.22663	1.12537E5	3361.94499
0.22496	1.12416E5	3360.94499
0.22332	1.12295E5	3359.94499
0.22169	1.12175E5	3358.94499
0.22008	1.12057E5	3357.94499
0.21849	1.11939E5	3356.94499
0.21691	1.11821E5	3355.94499
0.21535	1.11705E5	3354.94499
0.21380	1.11589E5	3353.94499
0.21227	1.11474E5	3352.94499
0.21075	1.11360E5	3351.94499
0.20926	1.11246E5	3350.94499
0.20777	1.11133E5	3349.94499
0.20630	1.11021E5	3348.94499
0.20485	1.10910E5	3347.94499
0.20341	1.10799E5	3346.94499
0.20198	1.10689E5	3345.94499
0.20057	1.10580E5	3344.94499
0.19917	1.10471E5	3343.94499
0.19779	1.10363E5	3342.94499
0.19642	1.10256E5	3341.94499
0.19506	1.10149E5	3340.94499
0.19372	1.10043E5	3339.94499
0.19239	1.09937E5	3338.94499
0.19107	1.09833E5	3337.94499
0.18977	1.09728E5	3336.94499
0.18847	1.09625E5	3335.94499
0.18720	1.09521E5	3334.94499
0.18593	1.09419E5	3333.94499
0.18467	1.09317E5	3332.94499
0.18343	1.09216E5	3331.94499
0.18220	1.09115E5	3330.94499
0.18098	1.09015E5	3329.94499
0.17977	1.08915E5	3328.94499
0.17858	1.08816E5	3327.94499
0.17739	1.08717E5	3326.94499
0.17622	1.08619E5	3325.94499
0.17505	1.08522E5	3324.94499
0.17390	1.08425E5	3323.94499
0.17276	1.08328E5	3322.94499
0.17163	1.08232E5	3321.94499
0.17051	1.08136E5	3320.94499
0.16940	1.08041E5	3319.94499
0.16830	1.07947E5	3318.94499
0.16721	1.07853E5	3317.94499
0.16613	1.07759E5	3316.94499
0.16506	1.07666E5	3315.94499
0.16400	1.07573E5	3314.94499
0.16295	1.07481E5	3313.94499
0.16191	1.07389E5	3312.94499
0.16088	1.07298E5	3311.94499
0.15986	1.07207E5	3310.94499
0.15885	1.07117E5	3309.94499
0.15784	1.07027E5	3308.94499
0.15685	1.06937E5	3307.94499
0.15586	1.06848E5	3306.94499
