Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.07869E5	2672.27005
0.99999	1.07865E5	2672.17443
0.99741	1.07739E5	2671.17443
0.99484	1.07614E5	2670.17443
0.99228	1.07489E5	2669.17443
0.98973	1.07364E5	2668.17443
0.98719	1.07240E5	2667.17443
0.98465	1.07116E5	2666.17443
0.98212	1.06992E5	2665.17443
0.97960	1.06868E5	2664.17443
0.97709	1.06745E5	2663.17443
0.97459	1.06622E5	2662.17443
0.97209	1.06500E5	2661.17443
0.96960	1.06377E5	2660.17443
0.96712	1.06255E5	2659.17443
0.96465	1.06134E5	2658.17443
0.96218	1.06012E5	2657.17443
0.95972	1.05891E5	2656.17443
0.95727	1.05770E5	2655.17443
0.95483	1.05650E5	2654.17443
0.95239	1.05530E5	2653.17443
0.94997	1.05410E5	2652.17443
0.94754	1.05290E5	2651.17443
0.94513	1.05171E5	2650.17443
0.94273	1.05051E5	2649.17443
0.94033	1.04933E5	2648.17443
0.93794	1.04814E5	2647.17443
0.93555	1.04696E5	2646.17443
0.93317	1.04578E5	2645.17443
0.93080	1.04460E5	2644.17443
0.92844	1.04343E5	2643.17443
0.92609	1.04226E5	2642.17443
0.92374	1.04109E5	2641.17443
0.92140	1.03992E5	2640.17443
0.91906	1.03876E5	2639.17443
0.91674	1.03760E5	2638.17443
0.91442	1.03644E5	2637.17443
0.91210	1.03528E5	2636.17443
0.90980	1.03413E5	2635.17443
0.90750	1.03298E5	2634.17443
0.90521	1.03183E5	2633.17443
0.90292	1.03069E5	2632.17443
0.90064	1.02955E5	2631.17443
0.89837	1.02841E5	2630.17443
0.89610	1.02727E5	2629.17443
0.89385	1.02613E5	2628.17443
0.89159	1.02500E5	2627.17443
0.88935	1.02387E5	2626.17443
0.88711	1.02275E5	2625.17443
0.88488	1.02162E5	2624.17443
0.88265	1.02050E5	2623.17443
0.88043	1.01938E5	2622.17443
0.87822	1.01826E5	2621.17443
0.87602	1.01715E5	2620.17443
0.87382	1.01604E5	2619.17443
0.87162	1.01493E5	2618.17443
0.86944	1.01382E5	2617.17443
0.86726	1.01272E5	2616.17443
0.86508	1.01162E5	2615.17443
0.86292	1.01052E5	2614.17443
0.86076	1.00942E5	2613.17443
0.85860	1.00832E5	2612.17443
0.85645	1.00723E5	2611.17443
0.85431	1.00614E5	2610.17443
0.85217	1.00505E5	2609.17443
0.85004	1.00397E5	2608.17443
0.84792	1.00289E5	2607.17443
0.84580	1.00180E5	2606.17443
0.84369	1.00073E5	2605.17443
0.84159	99965.04735	2604.17443
0.83949	99857.68211	2603.17443
0.83739	99750.54667	2602.17443
