Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.22437E5	2947.45713
0.99998	1.22432E5	2947.36150
0.99670	1.22267E5	2946.36150
0.99343	1.22103E5	2945.36150
0.99018	1.21939E5	2944.36150
0.98695	1.21776E5	2943.36150
0.98372	1.21613E5	2942.36150
0.98051	1.21452E5	2941.36150
0.97732	1.21290E5	2940.36150
0.97414	1.21129E5	2939.36150
0.97098	1.20969E5	2938.36150
0.96782	1.20810E5	2937.36150
0.96469	1.20650E5	2936.36150
0.96156	1.20492E5	2935.36150
0.95845	1.20334E5	2934.36150
0.95536	1.20177E5	2933.36150
0.95228	1.20020E5	2932.36150
0.94921	1.19864E5	2931.36150
0.94615	1.19708E5	2930.36150
0.94311	1.19553E5	2929.36150
0.94008	1.19399E5	2928.36150
0.93707	1.19245E5	2927.36150
0.93406	1.19091E5	2926.36150
0.93107	1.18938E5	2925.36150
0.92810	1.18786E5	2924.36150
0.92514	1.18634E5	2923.36150
0.92219	1.18483E5	2922.36150
0.91925	1.18332E5	2921.36150
0.91632	1.18182E5	2920.36150
0.91341	1.18032E5	2919.36150
0.91051	1.17883E5	2918.36150
0.90763	1.17734E5	2917.36150
0.90475	1.17586E5	2916.36150
0.90189	1.17438E5	2915.36150
0.89904	1.17291E5	2914.36150
0.89620	1.17145E5	2913.36150
0.89338	1.16999E5	2912.36150
0.89057	1.16853E5	2911.36150
0.88776	1.16708E5	2910.36150
0.88497	1.16563E5	2909.36150
0.88220	1.16419E5	2908.36150
0.87943	1.16275E5	2907.36150
0.87668	1.16132E5	2906.36150
0.87394	1.15989E5	2905.36150
0.87121	1.15847E5	2904.36150
0.86849	1.15705E5	2903.36150
0.86578	1.15564E5	2902.36150
0.86309	1.15423E5	2901.36150
0.86040	1.15283E5	2900.36150
0.85773	1.15143E5	2899.36150
0.85507	1.15004E5	2898.36150
0.85242	1.14865E5	2897.36150
0.84978	1.14726E5	2896.36150
0.84715	1.14588E5	2895.36150
0.84453	1.14450E5	2894.36150
0.84192	1.14313E5	2893.36150
0.83933	1.14177E5	2892.36150
0.83674	1.14040E5	2891.36150
0.83417	1.13905E5	2890.36150
0.83161	1.13769E5	2889.36150
0.82905	1.13634E5	2888.36150
0.82651	1.13500E5	2887.36150
0.82398	1.13366E5	2886.36150
0.82146	1.13232E5	2885.36150
0.81895	1.13099E5	2884.36150
0.81645	1.12966E5	2883.36150
0.81396	1.12833E5	2882.36150
