Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.13265E5	2775.75709
0.99998	1.13260E5	2775.66147
0.99713	1.13119E5	2774.66147
0.99429	1.12978E5	2773.66147
0.99145	1.12838E5	2772.66147
0.98863	1.12697E5	2771.66147
0.98581	1.12558E5	2770.66147
0.98301	1.12418E5	2769.66147
0.98021	1.12279E5	2768.66147
0.97743	1.12141E5	2767.66147
0.97466	1.12003E5	2766.66147
0.97189	1.11865E5	2765.66147
0.96914	1.11728E5	2764.66147
0.96639	1.11591E5	2763.66147
0.96366	1.11454E5	2762.66147
0.96093	1.11318E5	2761.66147
0.95821	1.11182E5	2760.66147
0.95551	1.11047E5	2759.66147
0.95281	1.10912E5	2758.66147
0.95012	1.10777E5	2757.66147
0.94744	1.10643E5	2756.66147
0.94477	1.10509E5	2755.66147
0.94211	1.10375E5	2754.66147
0.93946	1.10242E5	2753.66147
0.93682	1.10109E5	2752.66147
0.93419	1.09977E5	2751.66147
0.93157	1.09845E5	2750.66147
0.92895	1.09713E5	2749.66147
0.92635	1.09582E5	2748.66147
0.92375	1.09451E5	2747.66147
0.92116	1.09320E5	2746.66147
0.91858	1.09190E5	2745.66147
0.91601	1.09060E5	2744.66147
0.91345	1.08931E5	2743.66147
0.91090	1.08801E5	2742.66147
0.90836	1.08673E5	2741.66147
0.90582	1.08544E5	2740.66147
0.90330	1.08416E5	2739.66147
0.90078	1.08288E5	2738.66147
0.89827	1.08161E5	2737.66147
0.89577	1.08034E5	2736.66147
0.89328	1.07907E5	2735.66147
0.89080	1.07780E5	2734.66147
0.88832	1.07654E5	2733.66147
0.88586	1.07528E5	2732.66147
0.88340	1.07403E5	2731.66147
0.88095	1.07278E5	2730.66147
0.87851	1.07153E5	2729.66147
0.87607	1.07029E5	2728.66147
0.87365	1.06905E5	2727.66147
0.87123	1.06781E5	2726.66147
0.86882	1.06657E5	2725.66147
0.86642	1.06534E5	2724.66147
0.86403	1.06411E5	2723.66147
0.86164	1.06289E5	2722.66147
0.85927	1.06167E5	2721.66147
0.85690	1.06045E5	2720.66147
0.85454	1.05923E5	2719.66147
0.85218	1.05802E5	2718.66147
0.84984	1.05681E5	2717.66147
0.84750	1.05560E5	2716.66147
0.84517	1.05440E5	2715.66147
0.84285	1.05320E5	2714.66147
0.84053	1.05200E5	2713.66147
0.83823	1.05081E5	2712.66147
0.83593	1.04962E5	2711.66147
0.83364	1.04843E5	2710.66147
0.83135	1.04725E5	2709.66147
0.82907	1.04606E5	2708.66147
0.82681	1.04488E5	2707.66147
0.82454	1.04371E5	2706.66147
0.82229	1.04253E5	2705.66147
0.82004	1.04136E5	2704.66147
0.81780	1.04020E5	2703.66147
0.81557	1.03903E5	2702.66147
0.81334	1.03787E5	2701.66147
0.81113	1.03671E5	2700.66147
0.80892	1.03556E5	2699.66147
0.80671	1.03440E5	2698.66147
0.80451	1.03325E5	2697.66147
0.80233	1.03211E5	2696.66147
0.80014	1.03096E5	2695.66147
0.79797	1.02982E5	2694.66147
0.79580	1.02868E5	2693.66147
0.79364	1.02754E5	2692.66147
0.79148	1.02641E5	2691.66147
0.78934	1.02528E5	2690.66147
0.78719	1.02415E5	2689.66147
0.78506	1.02303E5	2688.66147
0.78293	1.02191E5	2687.66147
0.78081	1.02079E5	2686.66147
0.77870	1.01967E5	2685.66147
0.77659	1.01855E5	2684.66147
0.77449	1.01744E5	2683.66147
0.77240	1.01633E5	2682.66147
0.77031	1.01523E5	2681.66147
