Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	88210.17962	2282.26338
0.99998	88205.62847	2282.16775
0.99690	88087.45528	2281.16775
0.99383	87969.42949	2280.16775
0.99075	87851.55004	2279.16775
0.98768	87733.81589	2278.16775
0.98461	87616.22597	2277.16775
0.98154	87498.77925	2276.16775
0.97848	87381.47464	2275.16775
0.97542	87264.31110	2274.16775
0.97236	87147.28756	2273.16775
0.96930	87030.40293	2272.16775
0.96624	86913.65616	2271.16775
0.96319	86797.04615	2270.16775
0.96014	86680.57184	2269.16775
0.95709	86564.23212	2268.16775
0.95404	86448.02591	2267.16775
0.95100	86331.95212	2266.16775
0.94796	86216.00964	2265.16775
0.94491	86100.19737	2264.16775
0.94188	85984.51420	2263.16775
0.93884	85868.95901	2262.16775
0.93580	85753.53068	2261.16775
0.93277	85638.22809	2260.16775
0.92974	85523.05011	2259.16775
0.92671	85407.99559	2258.16775
0.92368	85293.06340	2257.16775
0.92065	85178.25238	2256.16775
0.91763	85063.56138	2255.16775
0.91460	84948.98924	2254.16775
0.91158	84834.53478	2253.16775
0.90856	84720.19684	2252.16775
0.90554	84605.97422	2251.16775
0.90252	84491.86575	2250.16775
0.89950	84377.87021	2249.16775
0.89648	84263.98641	2248.16775
0.89347	84150.21312	2247.16775
0.89045	84036.54914	2246.16775
0.88744	83922.99323	2245.16775
0.88442	83809.54414	2244.16775
0.88141	83696.20064	2243.16775
0.87840	83582.96146	2242.16775
0.87539	83469.82533	2241.16775
0.87238	83356.79099	2240.16775
0.86937	83243.85715	2239.16775
0.86636	83131.02250	2238.16775
0.86335	83018.28574	2237.16775
0.86034	82905.64555	2236.16775
0.85733	82793.10061	2235.16775
0.85433	82680.64957	2234.16775
0.85132	82568.29108	2233.16775
0.84831	82456.02377	2232.16775
0.84530	82343.84628	2231.16775
0.84230	82231.75720	2230.16775
0.83929	82119.75513	2229.16775
0.83628	82007.83866	2228.16775
0.83327	81896.00636	2227.16775
0.83027	81784.25679	2226.16775
0.82726	81672.58847	2225.16775
0.82425	81560.99994	2224.16775
0.82124	81449.48971	2223.16775
0.81823	81338.05627	2222.16775
0.81522	81226.69809	2221.16775
0.81221	81115.41364	2220.16775
0.80919	81004.20136	2219.16775
0.80618	80893.05968	2218.16775
0.80317	80781.98699	2217.16775
0.80015	80670.98170	2216.16775
0.79713	80560.04216	2215.16775
0.79412	80449.16672	2214.16775
0.79110	80338.35371	2213.16775
0.78808	80227.60144	2212.16775
0.78505	80116.90818	2211.16775
0.78203	80006.27221	2210.16775
0.77901	79895.69176	2209.16775
0.77598	79785.16504	2208.16775
0.77295	79674.69025	2207.16775
0.76992	79564.26554	2206.16775
0.76689	79453.88907	2205.16775
0.76385	79343.55893	2204.16775
0.76081	79233.27322	2203.16775
0.75778	79123.02998	2202.16775
0.75473	79012.82726	2201.16775
0.75169	78902.66304	2200.16775
0.74864	78792.53528	2199.16775
0.74559	78682.44194	2198.16775
0.74254	78572.38089	2197.16775
0.73948	78462.35002	2196.16775
0.73642	78352.34715	2195.16775
0.73336	78242.37007	2194.16775
0.73030	78132.41656	2193.16775
0.72723	78022.48431	2192.16775
