Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.31160E5	3101.88592
0.99998	1.31155E5	3101.79029
0.99593	1.30952E5	3100.79029
0.99191	1.30750E5	3099.79029
0.98791	1.30549E5	3098.79029
0.98393	1.30348E5	3097.79029
0.97998	1.30149E5	3096.79029
0.97605	1.29951E5	3095.79029
0.97214	1.29754E5	3094.79029
0.96826	1.29558E5	3093.79029
0.96439	1.29362E5	3092.79029
0.96055	1.29168E5	3091.79029
0.95673	1.28975E5	3090.79029
0.95293	1.28782E5	3089.79029
0.94916	1.28591E5	3088.79029
0.94540	1.28400E5	3087.79029
0.94167	1.28210E5	3086.79029
0.93795	1.28021E5	3085.79029
0.93426	1.27833E5	3084.79029
0.93059	1.27646E5	3083.79029
0.92694	1.27460E5	3082.79029
0.92330	1.27274E5	3081.79029
0.91969	1.27090E5	3080.79029
0.91610	1.26906E5	3079.79029
0.91253	1.26723E5	3078.79029
0.90898	1.26541E5	3077.79029
0.90545	1.26360E5	3076.79029
0.90194	1.26180E5	3075.79029
0.89844	1.26001E5	3074.79029
0.89497	1.25822E5	3073.79029
0.89152	1.25644E5	3072.79029
0.88808	1.25467E5	3071.79029
0.88466	1.25291E5	3070.79029
0.88127	1.25115E5	3069.79029
0.87789	1.24941E5	3068.79029
0.87453	1.24767E5	3067.79029
0.87118	1.24594E5	3066.79029
0.86786	1.24421E5	3065.79029
0.86455	1.24250E5	3064.79029
0.86126	1.24079E5	3063.79029
0.85799	1.23909E5	3062.79029
0.85474	1.23739E5	3061.79029
0.85151	1.23571E5	3060.79029
0.84829	1.23403E5	3059.79029
0.84509	1.23236E5	3058.79029
0.84190	1.23069E5	3057.79029
0.83874	1.22904E5	3056.79029
0.83559	1.22739E5	3055.79029
0.83245	1.22574E5	3054.79029
0.82934	1.22411E5	3053.79029
0.82624	1.22248E5	3052.79029
0.82315	1.22086E5	3051.79029
0.82009	1.21924E5	3050.79029
0.81704	1.21764E5	3049.79029
0.81400	1.21604E5	3048.79029
0.81098	1.21444E5	3047.79029
0.80798	1.21285E5	3046.79029
0.80499	1.21127E5	3045.79029
0.80202	1.20970E5	3044.79029
0.79906	1.20813E5	3043.79029
0.79612	1.20657E5	3042.79029
0.79320	1.20502E5	3041.79029
0.79029	1.20347E5	3040.79029
0.78739	1.20192E5	3039.79029
0.78452	1.20039E5	3038.79029
0.78165	1.19886E5	3037.79029
0.77880	1.19734E5	3036.79029
0.77597	1.19582E5	3035.79029
0.77315	1.19431E5	3034.79029
0.77034	1.19280E5	3033.79029
0.76755	1.19131E5	3032.79029
0.76477	1.18981E5	3031.79029
0.76201	1.18833E5	3030.79029
0.75926	1.18685E5	3029.79029
0.75652	1.18537E5	3028.79029
0.75380	1.18390E5	3027.79029
0.75110	1.18244E5	3026.79029
0.74840	1.18098E5	3025.79029
0.74572	1.17953E5	3024.79029
0.74306	1.17808E5	3023.79029
0.74041	1.17664E5	3022.79029
0.73777	1.17521E5	3021.79029
0.73514	1.17378E5	3020.79029
0.73253	1.17236E5	3019.79029
0.72993	1.17094E5	3018.79029
0.72734	1.16953E5	3017.79029
0.72477	1.16812E5	3016.79029
0.72221	1.16672E5	3015.79029
0.71966	1.16532E5	3014.79029
0.71713	1.16393E5	3013.79029
0.71460	1.16254E5	3012.79029
0.71210	1.16116E5	3011.79029
0.70960	1.15979E5	3010.79029
0.70711	1.15842E5	3009.79029
0.70464	1.15705E5	3008.79029
0.70218	1.15569E5	3007.79029
0.69973	1.15434E5	3006.79029
0.69730	1.15299E5	3005.79029
0.69487	1.15164E5	3004.79029
0.69246	1.15030E5	3003.79029
0.69006	1.14897E5	3002.79029
0.68767	1.14764E5	3001.79029
0.68529	1.14631E5	3000.79029
0.68293	1.14499E5	2999.79029
0.68058	1.14367E5	2998.79029
0.67823	1.14236E5	2997.79029
0.67590	1.14106E5	2996.79029
0.67358	1.13976E5	2995.79029
0.67127	1.13846E5	2994.79029
0.66898	1.13717E5	2993.79029
0.66669	1.13588E5	2992.79029
0.66442	1.13460E5	2991.79029
0.66215	1.13332E5	2990.79029
0.65990	1.13205E5	2989.79029
0.65766	1.13078E5	2988.79029
0.65543	1.12951E5	2987.79029
0.65321	1.12825E5	2986.79029
0.65099	1.12699E5	2985.79029
0.64880	1.12574E5	2984.79029
0.64661	1.12450E5	2983.79029
0.64443	1.12325E5	2982.79029
0.64226	1.12201E5	2981.79029
0.64010	1.12078E5	2980.79029
0.63795	1.11955E5	2979.79029
0.63582	1.11832E5	2978.79029
0.63369	1.11710E5	2977.79029
0.63157	1.11588E5	2976.79029
0.62946	1.11467E5	2975.79029
0.62736	1.11346E5	2974.79029
0.62528	1.11226E5	2973.79029
0.62320	1.11105E5	2972.79029
0.62113	1.10986E5	2971.79029
0.61907	1.10866E5	2970.79029
0.61702	1.10747E5	2969.79029
0.61498	1.10629E5	2968.79029
0.61295	1.10511E5	2967.79029
0.61093	1.10393E5	2966.79029
0.60892	1.10276E5	2965.79029
0.60692	1.10159E5	2964.79029
0.60493	1.10042E5	2963.79029
0.60294	1.09926E5	2962.79029
0.60097	1.09810E5	2961.79029
0.59900	1.09695E5	2960.79029
0.59705	1.09579E5	2959.79029
0.59510	1.09465E5	2958.79029
0.59316	1.09350E5	2957.79029
0.59123	1.09236E5	2956.79029
0.58931	1.09123E5	2955.79029
0.58740	1.09009E5	2954.79029
0.58550	1.08897E5	2953.79029
0.58360	1.08784E5	2952.79029
0.58172	1.08672E5	2951.79029
0.57984	1.08560E5	2950.79029
0.57797	1.08448E5	2949.79029
0.57611	1.08337E5	2948.79029
0.57426	1.08227E5	2947.79029
0.57242	1.08116E5	2946.79029
0.57058	1.08006E5	2945.79029
0.56876	1.07896E5	2944.79029
0.56694	1.07787E5	2943.79029
0.56513	1.07678E5	2942.79029
0.56332	1.07569E5	2941.79029
0.56153	1.07460E5	2940.79029
0.55974	1.07352E5	2939.79029
0.55796	1.07245E5	2938.79029
0.55619	1.07137E5	2937.79029
0.55443	1.07030E5	2936.79029
0.55268	1.06923E5	2935.79029
0.55093	1.06817E5	2934.79029
0.54919	1.06710E5	2933.79029
0.54746	1.06605E5	2932.79029
0.54574	1.06499E5	2931.79029
0.54402	1.06394E5	2930.79029
0.54231	1.06289E5	2929.79029
0.54061	1.06184E5	2928.79029
0.53892	1.06080E5	2927.79029
0.53723	1.05976E5	2926.79029
0.53555	1.05872E5	2925.79029
0.53388	1.05769E5	2924.79029
0.53222	1.05666E5	2923.79029
0.53056	1.05563E5	2922.79029
0.52891	1.05460E5	2921.79029
0.52727	1.05358E5	2920.79029
0.52563	1.05256E5	2919.79029
0.52400	1.05155E5	2918.79029
0.52238	1.05053E5	2917.79029
0.52077	1.04952E5	2916.79029
0.51916	1.04851E5	2915.79029
0.51756	1.04751E5	2914.79029
0.51597	1.04651E5	2913.79029
0.51438	1.04551E5	2912.79029
0.51280	1.04451E5	2911.79029
0.51123	1.04352E5	2910.79029
0.50966	1.04253E5	2909.79029
0.50810	1.04154E5	2908.79029
0.50655	1.04055E5	2907.79029
0.50500	1.03957E5	2906.79029
0.50346	1.03859E5	2905.79029
0.50193	1.03761E5	2904.79029
0.50040	1.03664E5	2903.79029
0.49888	1.03566E5	2902.79029
0.49737	1.03469E5	2901.79029
0.49586	1.03373E5	2900.79029
0.49436	1.03276E5	2899.79029
0.49287	1.03180E5	2898.79029
0.49138	1.03084E5	2897.79029
0.48990	1.02988E5	2896.79029
0.48842	1.02893E5	2895.79029
0.48695	1.02798E5	2894.79029
0.48549	1.02703E5	2893.79029
0.48403	1.02608E5	2892.79029
0.48258	1.02514E5	2891.79029
0.48114	1.02420E5	2890.79029
0.47970	1.02326E5	2889.79029
0.47826	1.02232E5	2888.79029
0.47684	1.02139E5	2887.79029
0.47541	1.02045E5	2886.79029
0.47400	1.01952E5	2885.79029
0.47259	1.01860E5	2884.79029
0.47119	1.01767E5	2883.79029
0.46979	1.01675E5	2882.79029
0.46840	1.01583E5	2881.79029
0.46701	1.01491E5	2880.79029
0.46563	1.01400E5	2879.79029
0.46425	1.01308E5	2878.79029
0.46288	1.01217E5	2877.79029
0.46152	1.01126E5	2876.79029
0.46016	1.01036E5	2875.79029
0.45881	1.00945E5	2874.79029
0.45746	1.00855E5	2873.79029
0.45612	1.00765E5	2872.79029
0.45479	1.00675E5	2871.79029
0.45345	1.00586E5	2870.79029
0.45213	1.00496E5	2869.79029
0.45081	1.00407E5	2868.79029
0.44949	1.00318E5	2867.79029
0.44819	1.00230E5	2866.79029
0.44688	1.00141E5	2865.79029
0.44558	1.00053E5	2864.79029
0.44429	99964.87604	2863.79029
0.44300	99877.05015	2862.79029
0.44172	99789.43341	2861.79029
0.44044	99702.02465	2860.79029
0.43917	99614.82274	2859.79029
0.43790	99527.82655	2858.79029
0.43664	99441.03496	2857.79029
0.43538	99354.44684	2856.79029
0.43413	99268.06110	2855.79029
0.43288	99181.87662	2854.79029
0.43164	99095.89232	2853.79029
0.43040	99010.10711	2852.79029
0.42916	98924.51992	2851.79029
0.42794	98839.12966	2850.79029
0.42671	98753.93528	2849.79029
0.42549	98668.93572	2848.79029
0.42428	98584.12993	2847.79029
0.42307	98499.51686	2846.79029
0.42187	98415.09549	2845.79029
0.42067	98330.86478	2844.79029
0.41947	98246.82371	2843.79029
0.41828	98162.97127	2842.79029
0.41710	98079.30644	2841.79029
0.41592	97995.82823	2840.79029
0.41474	97912.53564	2839.79029
0.41357	97829.42769	2838.79029
0.41240	97746.50339	2837.79029
0.41124	97663.76177	2836.79029
0.41008	97581.20185	2835.79029
0.40893	97498.82268	2834.79029
0.40778	97416.62331	2833.79029
0.40664	97334.60277	2832.79029
0.40550	97252.76014	2831.79029
0.40436	97171.09447	2830.79029
0.40323	97089.60483	2829.79029
0.40210	97008.29030	2828.79029
0.40098	96927.14995	2827.79029
0.39986	96846.18289	2826.79029
0.39875	96765.38819	2825.79029
0.39764	96684.76497	2824.79029
0.39653	96604.31232	2823.79029
0.39543	96524.02936	2822.79029
0.39433	96443.91521	2821.79029
0.39324	96363.96899	2820.79029
0.39215	96284.18982	2819.79029
0.39107	96204.57684	2818.79029
0.38999	96125.12920	2817.79029
0.38891	96045.84604	2816.79029
0.38784	95966.72650	2815.79029
0.38677	95887.76975	2814.79029
0.38571	95808.97495	2813.79029
0.38465	95730.34127	2812.79029
0.38359	95651.86787	2811.79029
0.38254	95573.55395	2810.79029
0.38149	95495.39867	2809.79029
0.38044	95417.40124	2808.79029
0.37940	95339.56085	2807.79029
0.37837	95261.87669	2806.79029
0.37733	95184.34797	2805.79029
0.37630	95106.97390	2804.79029
0.37528	95029.75369	2803.79029
0.37426	94952.68657	2802.79029
0.37324	94875.77176	2801.79029
0.37223	94799.00849	2800.79029
0.37122	94722.39600	2799.79029
0.37021	94645.93352	2798.79029
0.36921	94569.62030	2797.79029
0.36821	94493.45559	2796.79029
0.36721	94417.43865	2795.79029
0.36622	94341.56872	2794.79029
0.36523	94265.84508	2793.79029
0.36425	94190.26700	2792.79029
0.36327	94114.83374	2791.79029
0.36229	94039.54459	2790.79029
0.36132	93964.39883	2789.79029
0.36035	93889.39574	2788.79029
0.35938	93814.53462	2787.79029
0.35842	93739.81476	2786.79029
0.35746	93665.23546	2785.79029
0.35651	93590.79602	2784.79029
0.35555	93516.49576	2783.79029
0.35460	93442.33399	2782.79029
0.35366	93368.31003	2781.79029
0.35272	93294.42319	2780.79029
0.35178	93220.67281	2779.79029
0.35084	93147.05822	2778.79029
0.34991	93073.57874	2777.79029
0.34898	93000.23372	2776.79029
0.34806	92927.02250	2775.79029
0.34713	92853.94444	2774.79029
0.34622	92780.99887	2773.79029
0.34530	92708.18515	2772.79029
0.34439	92635.50265	2771.79029
0.34348	92562.95073	2770.79029
0.34257	92490.52875	2769.79029
0.34167	92418.23608	2768.79029
0.34077	92346.07210	2767.79029
0.33988	92274.03620	2766.79029
0.33898	92202.12774	2765.79029
0.33809	92130.34612	2764.79029
0.33721	92058.69073	2763.79029
0.33633	91987.16096	2762.79029
0.33544	91915.75621	2761.79029
0.33457	91844.47588	2760.79029
0.33369	91773.31938	2759.79029
0.33282	91702.28611	2758.79029
0.33196	91631.37549	2757.79029
0.33109	91560.58693	2756.79029
0.33023	91489.91985	2755.79029
0.32937	91419.37368	2754.79029
0.32851	91348.94784	2753.79029
0.32766	91278.64176	2752.79029
0.32681	91208.45488	2751.79029
0.32596	91138.38663	2750.79029
0.32512	91068.43646	2749.79029
0.32428	90998.60380	2748.79029
0.32344	90928.88811	2747.79029
0.32261	90859.28883	2746.79029
0.32177	90789.80542	2745.79029
0.32095	90720.43734	2744.79029
0.32012	90651.18404	2743.79029
0.31930	90582.04499	2742.79029
0.31847	90513.01967	2741.79029
0.31766	90444.10752	2740.79029
0.31684	90375.30804	2739.79029
0.31603	90306.62070	2738.79029
0.31522	90238.04498	2737.79029
0.31441	90169.58035	2736.79029
0.31361	90101.22631	2735.79029
0.31281	90032.98235	2734.79029
0.31201	89964.84796	2733.79029
0.31121	89896.82262	2732.79029
0.31042	89828.90585	2731.79029
0.30963	89761.09714	2730.79029
0.30884	89693.39599	2729.79029
0.30806	89625.80192	2728.79029
0.30727	89558.31443	2727.79029
0.30649	89490.93304	2726.79029
0.30572	89423.65726	2725.79029
0.30494	89356.48661	2724.79029
0.30417	89289.42061	2723.79029
0.30340	89222.45879	2722.79029
0.30264	89155.60068	2721.79029
0.30187	89088.84579	2720.79029
0.30111	89022.19368	2719.79029
0.30035	88955.64386	2718.79029
0.29959	88889.19589	2717.79029
0.29884	88822.84930	2716.79029
0.29809	88756.60363	2715.79029
0.29734	88690.45844	2714.79029
0.29659	88624.41327	2713.79029
0.29585	88558.46766	2712.79029
0.29511	88492.62119	2711.79029
0.29437	88426.87340	2710.79029
0.29363	88361.22385	2709.79029
0.29290	88295.67211	2708.79029
0.29217	88230.21774	2707.79029
0.29144	88164.86031	2706.79029
0.29071	88099.59938	2705.79029
0.28999	88034.43454	2704.79029
0.28926	87969.36535	2703.79029
0.28854	87904.39139	2702.79029
0.28783	87839.51224	2701.79029
0.28711	87774.72748	2700.79029
0.28640	87710.03671	2699.79029
0.28569	87645.43949	2698.79029
0.28498	87580.93544	2697.79029
0.28427	87516.52412	2696.79029
0.28357	87452.20515	2695.79029
0.28287	87387.97812	2694.79029
0.28217	87323.84262	2693.79029
0.28147	87259.79826	2692.79029
0.28078	87195.84464	2691.79029
0.28009	87131.98136	2690.79029
0.27940	87068.20804	2689.79029
0.27871	87004.52428	2688.79029
0.27802	86940.92970	2687.79029
0.27734	86877.42390	2686.79029
0.27666	86814.00652	2685.79029
0.27598	86750.67716	2684.79029
0.27530	86687.43545	2683.79029
0.27463	86624.28101	2682.79029
0.27396	86561.21347	2681.79029
0.27329	86498.23246	2680.79029
0.27262	86435.33759	2679.79029
0.27195	86372.52852	2678.79029
0.27129	86309.80486	2677.79029
0.27063	86247.16627	2676.79029
0.26997	86184.61236	2675.79029
0.26931	86122.14279	2674.79029
0.26866	86059.75720	2673.79029
0.26800	85997.45523	2672.79029
0.26735	85935.23652	2671.79029
0.26670	85873.10074	2670.79029
0.26606	85811.04752	2669.79029
0.26541	85749.07651	2668.79029
0.26477	85687.18738	2667.79029
0.26413	85625.37978	2666.79029
0.26349	85563.65337	2665.79029
0.26285	85502.00780	2664.79029
0.26221	85440.44274	2663.79029
0.26158	85378.95785	2662.79029
0.26095	85317.55280	2661.79029
0.26032	85256.22726	2660.79029
0.25969	85194.98089	2659.79029
0.25907	85133.81337	2658.79029
0.25845	85072.72437	2657.79029
0.25782	85011.71356	2656.79029
0.25721	84950.78063	2655.79029
0.25659	84889.92524	2654.79029
0.25597	84829.14709	2653.79029
0.25536	84768.44584	2652.79029
0.25475	84707.82120	2651.79029
0.25414	84647.27283	2650.79029
0.25353	84586.80044	2649.79029
0.25292	84526.40370	2648.79029
0.25232	84466.08231	2647.79029
0.25172	84405.83597	2646.79029
0.25112	84345.66436	2645.79029
0.25052	84285.56718	2644.79029
0.24992	84225.54414	2643.79029
0.24933	84165.59492	2642.79029
0.24873	84105.71923	2641.79029
0.24814	84045.91678	2640.79029
0.24755	83986.18726	2639.79029
0.24696	83926.53038	2638.79029
0.24638	83866.94586	2637.79029
0.24579	83807.43339	2636.79029
0.24521	83747.99269	2635.79029
0.24463	83688.62348	2634.79029
0.24405	83629.32546	2633.79029
0.24347	83570.09836	2632.79029
0.24290	83510.94188	2631.79029
0.24232	83451.85575	2630.79029
0.24175	83392.83969	2629.79029
0.24118	83333.89341	2628.79029
0.24061	83275.01665	2627.79029
0.24005	83216.20913	2626.79029
0.23948	83157.47056	2625.79029
0.23892	83098.80069	2624.79029
0.23836	83040.19924	2623.79029
0.23779	82981.66593	2622.79029
0.23724	82923.20051	2621.79029
0.23668	82864.80270	2620.79029
0.23612	82806.47225	2619.79029
0.23557	82748.20887	2618.79029
0.23502	82690.01233	2617.79029
0.23447	82631.88235	2616.79029
0.23392	82573.81867	2615.79029
0.23337	82515.82103	2614.79029
0.23283	82457.88919	2613.79029
0.23228	82400.02288	2612.79029
0.23174	82342.22185	2611.79029
0.23120	82284.48585	2610.79029
0.23066	82226.81462	2609.79029
0.23012	82169.20792	2608.79029
0.22959	82111.66550	2607.79029
0.22905	82054.18711	2606.79029
0.22852	81996.77251	2605.79029
0.22799	81939.42144	2604.79029
0.22746	81882.13368	2603.79029
0.22693	81824.90896	2602.79029
0.22641	81767.74707	2601.79029
0.22588	81710.64775	2600.79029
0.22536	81653.61076	2599.79029
0.22483	81596.63588	2598.79029
0.22431	81539.72287	2597.79029
0.22379	81482.87148	2596.79029
0.22328	81426.08149	2595.79029
0.22276	81369.35267	2594.79029
0.22225	81312.68478	2593.79029
0.22173	81256.07760	2592.79029
0.22122	81199.53090	2591.79029
0.22071	81143.04445	2590.79029
0.22020	81086.61803	2589.79029
0.21970	81030.25140	2588.79029
0.21919	80973.94435	2587.79029
0.21869	80917.69666	2586.79029
0.21818	80861.50810	2585.79029
0.21768	80805.37846	2584.79029
0.21718	80749.30751	2583.79029
0.21668	80693.29504	2582.79029
0.21619	80637.34084	2581.79029
0.21569	80581.44468	2580.79029
0.21519	80525.60635	2579.79029
0.21470	80469.82564	2578.79029
0.21421	80414.10234	2577.79029
0.21372	80358.43623	2576.79029
0.21323	80302.82711	2575.79029
0.21274	80247.27477	2574.79029
0.21226	80191.77901	2573.79029
0.21177	80136.33960	2572.79029
0.21129	80080.95636	2571.79029
0.21081	80025.62907	2570.79029
0.21033	79970.35753	2569.79029
0.20985	79915.14154	2568.79029
0.20937	79859.98090	2567.79029
0.20889	79804.87540	2566.79029
0.20842	79749.82486	2565.79029
0.20794	79694.82907	2564.79029
0.20747	79639.88783	2563.79029
0.20700	79585.00095	2562.79029
0.20653	79530.16823	2561.79029
0.20606	79475.38948	2560.79029
0.20559	79420.66451	2559.79029
0.20512	79365.99312	2558.79029
0.20466	79311.37513	2557.79029
0.20420	79256.81034	2556.79029
0.20373	79202.29856	2555.79029
0.20327	79147.83961	2554.79029
0.20281	79093.43330	2553.79029
0.20235	79039.07944	2552.79029
0.20190	78984.77785	2551.79029
0.20144	78930.52835	2550.79029
0.20098	78876.33074	2549.79029
0.20053	78822.18486	2548.79029
0.20008	78768.09051	2547.79029
0.19963	78714.04751	2546.79029
0.19918	78660.05570	2545.79029
0.19873	78606.11488	2544.79029
0.19828	78552.22488	2543.79029
0.19783	78498.38553	2542.79029
0.19739	78444.59664	2541.79029
0.19694	78390.85804	2540.79029
0.19650	78337.16957	2539.79029
0.19606	78283.53104	2538.79029
0.19562	78229.94228	2537.79029
0.19518	78176.40313	2536.79029
0.19474	78122.91340	2535.79029
0.19431	78069.47294	2534.79029
0.19387	78016.08157	2533.79029
0.19343	77962.73912	2532.79029
0.19300	77909.44543	2531.79029
0.19257	77856.20033	2530.79029
0.19214	77803.00366	2529.79029
0.19171	77749.85524	2528.79029
0.19128	77696.75493	2527.79029
0.19085	77643.70254	2526.79029
0.19042	77590.69793	2525.79029
0.19000	77537.74093	2524.79029
0.18957	77484.83137	2523.79029
0.18915	77431.96911	2522.79029
0.18873	77379.15398	2521.79029
0.18831	77326.38581	2520.79029
0.18789	77273.66447	2519.79029
0.18747	77220.98978	2518.79029
0.18705	77168.36159	2517.79029
0.18663	77115.77976	2516.79029
0.18622	77063.24411	2515.79029
0.18580	77010.75450	2514.79029
0.18539	76958.31079	2513.79029
0.18498	76905.91280	2512.79029
0.18457	76853.56040	2511.79029
0.18416	76801.25343	2510.79029
0.18375	76748.99175	2509.79029
0.18334	76696.77520	2508.79029
0.18293	76644.60364	2507.79029
0.18253	76592.47691	2506.79029
0.18212	76540.39488	2505.79029
0.18172	76488.35739	2504.79029
0.18131	76436.36431	2503.79029
0.18091	76384.41548	2502.79029
0.18051	76332.51076	2501.79029
0.18011	76280.65001	2500.79029
0.17971	76228.83308	2499.79029
0.17931	76177.05984	2498.79029
0.17892	76125.33015	2497.79029
0.17852	76073.64385	2496.79029
0.17813	76022.00082	2495.79029
0.17773	75970.40092	2494.79029
0.17734	75918.84400	2493.79029
0.17695	75867.32993	2492.79029
0.17656	75815.85857	2491.79029
0.17617	75764.42978	2490.79029
0.17578	75713.04343	2489.79029
0.17539	75661.69939	2488.79029
0.17500	75610.39752	2487.79029
0.17462	75559.13768	2486.79029
0.17423	75507.91975	2485.79029
0.17385	75456.74359	2484.79029
0.17346	75405.60906	2483.79029
0.17308	75354.51605	2482.79029
0.17270	75303.46441	2481.79029
0.17232	75252.45402	2480.79029
0.17194	75201.48474	2479.79029
0.17156	75150.55646	2478.79029
0.17118	75099.66904	2477.79029
0.17081	75048.82235	2476.79029
0.17043	74998.01628	2475.79029
0.17006	74947.25068	2474.79029
0.16968	74896.52544	2473.79029
0.16931	74845.84043	2472.79029
0.16894	74795.19553	2471.79029
0.16857	74744.59061	2470.79029
0.16820	74694.02555	2469.79029
0.16783	74643.50023	2468.79029
0.16746	74593.01452	2467.79029
0.16709	74542.56831	2466.79029
0.16672	74492.16147	2465.79029
0.16636	74441.79389	2464.79029
0.16599	74391.46544	2463.79029
0.16563	74341.17600	2462.79029
0.16527	74290.92546	2461.79029
0.16490	74240.71370	2460.79029
0.16454	74190.54060	2459.79029
0.16418	74140.40605	2458.79029
0.16382	74090.30992	2457.79029
0.16346	74040.25211	2456.79029
0.16311	73990.23249	2455.79029
0.16275	73940.25096	2454.79029
0.16239	73890.30739	2453.79029
0.16204	73840.40168	2452.79029
0.16168	73790.53371	2451.79029
0.16133	73740.70337	2450.79029
0.16098	73690.91055	2449.79029
0.16062	73641.15514	2448.79029
0.16027	73591.43702	2447.79029
0.15992	73541.75609	2446.79029
0.15957	73492.11223	2445.79029
0.15922	73442.50534	2444.79029
0.15888	73392.93531	2443.79029
0.15853	73343.40203	2442.79029
0.15818	73293.90538	2441.79029
0.15784	73244.44528	2440.79029
0.15749	73195.02160	2439.79029
0.15715	73145.63424	2438.79029
