Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.22682E5	2948.82375
0.99998	1.22677E5	2948.72812
0.99679	1.22518E5	2947.72812
0.99360	1.22359E5	2946.72812
0.99044	1.22201E5	2945.72812
0.98728	1.22043E5	2944.72812
0.98415	1.21886E5	2943.72812
0.98102	1.21729E5	2942.72812
0.97791	1.21573E5	2941.72812
0.97481	1.21418E5	2940.72812
0.97173	1.21263E5	2939.72812
0.96866	1.21109E5	2938.72812
0.96561	1.20955E5	2937.72812
0.96256	1.20801E5	2936.72812
0.95954	1.20649E5	2935.72812
0.95652	1.20497E5	2934.72812
0.95352	1.20345E5	2933.72812
0.95053	1.20194E5	2932.72812
0.94756	1.20043E5	2931.72812
0.94460	1.19893E5	2930.72812
0.94165	1.19744E5	2929.72812
0.93871	1.19595E5	2928.72812
0.93579	1.19446E5	2927.72812
0.93288	1.19298E5	2926.72812
0.92998	1.19151E5	2925.72812
0.92710	1.19004E5	2924.72812
0.92422	1.18858E5	2923.72812
0.92136	1.18712E5	2922.72812
0.91852	1.18566E5	2921.72812
0.91568	1.18422E5	2920.72812
0.91286	1.18277E5	2919.72812
0.91005	1.18133E5	2918.72812
0.90725	1.17990E5	2917.72812
0.90447	1.17847E5	2916.72812
0.90169	1.17704E5	2915.72812
0.89893	1.17562E5	2914.72812
0.89618	1.17421E5	2913.72812
0.89344	1.17280E5	2912.72812
0.89072	1.17139E5	2911.72812
0.88800	1.16999E5	2910.72812
0.88530	1.16860E5	2909.72812
0.88261	1.16720E5	2908.72812
0.87993	1.16582E5	2907.72812
0.87726	1.16443E5	2906.72812
0.87460	1.16306E5	2905.72812
0.87196	1.16168E5	2904.72812
0.86932	1.16031E5	2903.72812
0.86670	1.15895E5	2902.72812
0.86409	1.15759E5	2901.72812
0.86149	1.15623E5	2900.72812
0.85890	1.15488E5	2899.72812
0.85632	1.15354E5	2898.72812
0.85375	1.15219E5	2897.72812
0.85119	1.15086E5	2896.72812
0.84865	1.14952E5	2895.72812
0.84611	1.14819E5	2894.72812
0.84358	1.14687E5	2893.72812
0.84107	1.14555E5	2892.72812
0.83856	1.14423E5	2891.72812
0.83607	1.14292E5	2890.72812
0.83359	1.14161E5	2889.72812
0.83111	1.14030E5	2888.72812
0.82865	1.13900E5	2887.72812
