Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.08034E5	2674.90244
0.99999	1.08029E5	2674.80681
0.99736	1.07901E5	2673.80681
0.99474	1.07774E5	2672.80681
0.99213	1.07647E5	2671.80681
0.98953	1.07520E5	2670.80681
0.98694	1.07393E5	2669.80681
0.98435	1.07267E5	2668.80681
0.98178	1.07141E5	2667.80681
0.97921	1.07016E5	2666.80681
0.97665	1.06890E5	2665.80681
0.97409	1.06765E5	2664.80681
0.97155	1.06641E5	2663.80681
0.96901	1.06516E5	2662.80681
0.96648	1.06392E5	2661.80681
0.96396	1.06269E5	2660.80681
0.96144	1.06145E5	2659.80681
0.95894	1.06022E5	2658.80681
0.95644	1.05899E5	2657.80681
0.95395	1.05777E5	2656.80681
0.95147	1.05654E5	2655.80681
0.94899	1.05532E5	2654.80681
0.94652	1.05411E5	2653.80681
0.94406	1.05289E5	2652.80681
0.94161	1.05168E5	2651.80681
0.93916	1.05047E5	2650.80681
0.93673	1.04927E5	2649.80681
0.93430	1.04807E5	2648.80681
0.93187	1.04687E5	2647.80681
0.92946	1.04567E5	2646.80681
0.92705	1.04448E5	2645.80681
0.92465	1.04329E5	2644.80681
0.92225	1.04210E5	2643.80681
0.91987	1.04091E5	2642.80681
0.91749	1.03973E5	2641.80681
0.91512	1.03855E5	2640.80681
0.91275	1.03737E5	2639.80681
0.91039	1.03620E5	2638.80681
0.90804	1.03503E5	2637.80681
0.90570	1.03386E5	2636.80681
0.90336	1.03269E5	2635.80681
0.90103	1.03153E5	2634.80681
0.89871	1.03037E5	2633.80681
0.89639	1.02921E5	2632.80681
0.89408	1.02805E5	2631.80681
0.89178	1.02690E5	2630.80681
0.88948	1.02575E5	2629.80681
0.88720	1.02460E5	2628.80681
0.88491	1.02346E5	2627.80681
0.88264	1.02232E5	2626.80681
0.88037	1.02118E5	2625.80681
0.87811	1.02004E5	2624.80681
0.87585	1.01891E5	2623.80681
0.87361	1.01777E5	2622.80681
0.87136	1.01664E5	2621.80681
0.86913	1.01552E5	2620.80681
0.86690	1.01439E5	2619.80681
0.86468	1.01327E5	2618.80681
0.86246	1.01215E5	2617.80681
0.86025	1.01104E5	2616.80681
0.85805	1.00992E5	2615.80681
0.85585	1.00881E5	2614.80681
0.85366	1.00770E5	2613.80681
0.85148	1.00659E5	2612.80681
0.84930	1.00549E5	2611.80681
0.84713	1.00439E5	2610.80681
0.84496	1.00329E5	2609.80681
0.84281	1.00219E5	2608.80681
0.84065	1.00109E5	2607.80681
0.83851	1.00000E5	2606.80681
0.83637	99891.22321	2605.80681
0.83423	99782.44747	2604.80681
0.83210	99673.90703	2603.80681
0.82998	99565.60089	2602.80681
0.82787	99457.52801	2601.80681
0.82576	99349.68740	2600.80681
0.82365	99242.07804	2599.80681
0.82156	99134.69894	2598.80681
0.81946	99027.54911	2597.80681
0.81738	98920.62754	2596.80681
0.81530	98813.93327	2595.80681
0.81322	98707.46530	2594.80681
0.81116	98601.22267	2593.80681
0.80909	98495.20441	2592.80681
0.80704	98389.40954	2591.80681
0.80499	98283.83711	2590.80681
0.80294	98178.48617	2589.80681
0.80090	98073.35577	2588.80681
0.79887	97968.44495	2587.80681
0.79684	97863.75279	2586.80681
0.79482	97759.27834	2585.80681
0.79280	97655.02067	2584.80681
0.79079	97550.97887	2583.80681
0.78878	97447.15200	2582.80681
0.78678	97343.53914	2581.80681
0.78479	97240.13940	2580.80681
0.78280	97136.95186	2579.80681
0.78082	97033.97561	2578.80681
0.77884	96931.20976	2577.80681
