Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.17928E5	2863.44134
0.99998	1.17924E5	2863.34571
0.99700	1.17775E5	2862.34571
0.99404	1.17627E5	2861.34571
0.99108	1.17479E5	2860.34571
0.98814	1.17331E5	2859.34571
0.98521	1.17184E5	2858.34571
0.98229	1.17038E5	2857.34571
0.97938	1.16892E5	2856.34571
0.97648	1.16746E5	2855.34571
0.97360	1.16601E5	2854.34571
0.97072	1.16457E5	2853.34571
0.96786	1.16313E5	2852.34571
0.96501	1.16169E5	2851.34571
0.96217	1.16026E5	2850.34571
0.95934	1.15883E5	2849.34571
0.95652	1.15740E5	2848.34571
0.95372	1.15599E5	2847.34571
0.95092	1.15457E5	2846.34571
0.94814	1.15316E5	2845.34571
0.94537	1.15176E5	2844.34571
0.94260	1.15035E5	2843.34571
0.93985	1.14896E5	2842.34571
0.93711	1.14756E5	2841.34571
0.93438	1.14618E5	2840.34571
0.93166	1.14479E5	2839.34571
0.92895	1.14341E5	2838.34571
0.92625	1.14204E5	2837.34571
0.92356	1.14067E5	2836.34571
0.92089	1.13930E5	2835.34571
0.91822	1.13794E5	2834.34571
0.91556	1.13658E5	2833.34571
0.91291	1.13522E5	2832.34571
0.91028	1.13387E5	2831.34571
0.90765	1.13252E5	2830.34571
0.90503	1.13118E5	2829.34571
0.90243	1.12984E5	2828.34571
0.89983	1.12851E5	2827.34571
0.89724	1.12718E5	2826.34571
0.89467	1.12585E5	2825.34571
0.89210	1.12453E5	2824.34571
0.88954	1.12321E5	2823.34571
0.88699	1.12189E5	2822.34571
0.88446	1.12058E5	2821.34571
0.88193	1.11928E5	2820.34571
0.87941	1.11797E5	2819.34571
0.87690	1.11667E5	2818.34571
0.87440	1.11538E5	2817.34571
0.87191	1.11409E5	2816.34571
0.86943	1.11280E5	2815.34571
0.86696	1.11151E5	2814.34571
0.86450	1.11023E5	2813.34571
0.86204	1.10896E5	2812.34571
0.85960	1.10768E5	2811.34571
0.85717	1.10641E5	2810.34571
0.85474	1.10515E5	2809.34571
0.85233	1.10388E5	2808.34571
0.84992	1.10262E5	2807.34571
0.84752	1.10137E5	2806.34571
0.84513	1.10012E5	2805.34571
0.84275	1.09887E5	2804.34571
0.84038	1.09762E5	2803.34571
0.83802	1.09638E5	2802.34571
0.83566	1.09515E5	2801.34571
0.83332	1.09391E5	2800.34571
0.83098	1.09268E5	2799.34571
0.82865	1.09145E5	2798.34571
0.82633	1.09023E5	2797.34571
0.82402	1.08901E5	2796.34571
0.82172	1.08779E5	2795.34571
0.81942	1.08658E5	2794.34571
0.81714	1.08537E5	2793.34571
0.81486	1.08416E5	2792.34571
0.81259	1.08296E5	2791.34571
0.81033	1.08176E5	2790.34571
0.80808	1.08056E5	2789.34571
0.80583	1.07936E5	2788.34571
0.80360	1.07817E5	2787.34571
0.80137	1.07699E5	2786.34571
0.79915	1.07580E5	2785.34571
0.79694	1.07462E5	2784.34571
