Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.38539E5	3232.67128
0.99997	1.38533E5	3232.57565
0.99473	1.38267E5	3231.57565
0.98954	1.38002E5	3230.57565
0.98438	1.37739E5	3229.57565
0.97926	1.37478E5	3228.57565
0.97418	1.37219E5	3227.57565
0.96913	1.36961E5	3226.57565
0.96412	1.36705E5	3225.57565
0.95915	1.36451E5	3224.57565
0.95422	1.36198E5	3223.57565
0.94932	1.35947E5	3222.57565
0.94445	1.35697E5	3221.57565
0.93962	1.35449E5	3220.57565
0.93483	1.35203E5	3219.57565
0.93007	1.34958E5	3218.57565
0.92535	1.34715E5	3217.57565
0.92066	1.34473E5	3216.57565
0.91600	1.34233E5	3215.57565
0.91138	1.33994E5	3214.57565
0.90679	1.33757E5	3213.57565
0.90223	1.33521E5	3212.57565
0.89771	1.33287E5	3211.57565
0.89321	1.33054E5	3210.57565
0.88875	1.32822E5	3209.57565
0.88432	1.32592E5	3208.57565
0.87992	1.32363E5	3207.57565
0.87556	1.32136E5	3206.57565
0.87122	1.31910E5	3205.57565
0.86691	1.31686E5	3204.57565
0.86264	1.31463E5	3203.57565
0.85839	1.31241E5	3202.57565
0.85418	1.31020E5	3201.57565
0.84999	1.30801E5	3200.57565
0.84583	1.30583E5	3199.57565
0.84170	1.30367E5	3198.57565
0.83760	1.30151E5	3197.57565
0.83353	1.29937E5	3196.57565
0.82948	1.29725E5	3195.57565
0.82547	1.29513E5	3194.57565
0.82148	1.29303E5	3193.57565
0.81752	1.29094E5	3192.57565
0.81358	1.28886E5	3191.57565
0.80967	1.28679E5	3190.57565
0.80579	1.28473E5	3189.57565
0.80194	1.28269E5	3188.57565
0.79811	1.28066E5	3187.57565
0.79431	1.27864E5	3186.57565
0.79053	1.27663E5	3185.57565
0.78678	1.27463E5	3184.57565
0.78305	1.27265E5	3183.57565
0.77935	1.27067E5	3182.57565
0.77567	1.26871E5	3181.57565
0.77202	1.26676E5	3180.57565
0.76839	1.26481E5	3179.57565
0.76479	1.26288E5	3178.57565
0.76121	1.26096E5	3177.57565
0.75765	1.25905E5	3176.57565
0.75412	1.25715E5	3175.57565
0.75061	1.25526E5	3174.57565
0.74712	1.25338E5	3173.57565
0.74366	1.25151E5	3172.57565
