Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.12977E5	2770.05101
0.99998	1.12972E5	2769.95539
0.99730	1.12839E5	2768.95539
0.99462	1.12706E5	2767.95539
0.99196	1.12574E5	2766.95539
0.98930	1.12442E5	2765.95539
0.98666	1.12310E5	2764.95539
0.98402	1.12179E5	2763.95539
0.98139	1.12048E5	2762.95539
0.97877	1.11918E5	2761.95539
0.97616	1.11788E5	2760.95539
0.97356	1.11658E5	2759.95539
0.97097	1.11528E5	2758.95539
0.96839	1.11399E5	2757.95539
0.96581	1.11270E5	2756.95539
0.96325	1.11142E5	2755.95539
0.96069	1.11014E5	2754.95539
0.95815	1.10886E5	2753.95539
0.95561	1.10759E5	2752.95539
0.95308	1.10632E5	2751.95539
0.95056	1.10505E5	2750.95539
0.94805	1.10379E5	2749.95539
0.94555	1.10253E5	2748.95539
0.94305	1.10127E5	2747.95539
0.94057	1.10002E5	2746.95539
0.93809	1.09877E5	2745.95539
0.93562	1.09752E5	2744.95539
0.93316	1.09628E5	2743.95539
0.93071	1.09504E5	2742.95539
0.92827	1.09380E5	2741.95539
0.92584	1.09257E5	2740.95539
0.92341	1.09133E5	2739.95539
0.92099	1.09011E5	2738.95539
0.91858	1.08888E5	2737.95539
0.91618	1.08766E5	2736.95539
0.91379	1.08644E5	2735.95539
0.91140	1.08523E5	2734.95539
0.90903	1.08402E5	2733.95539
0.90666	1.08281E5	2732.95539
0.90430	1.08160E5	2731.95539
0.90195	1.08040E5	2730.95539
0.89960	1.07920E5	2729.95539
0.89727	1.07801E5	2728.95539
0.89494	1.07681E5	2727.95539
0.89262	1.07562E5	2726.95539
0.89030	1.07444E5	2725.95539
0.88800	1.07325E5	2724.95539
0.88570	1.07207E5	2723.95539
0.88341	1.07089E5	2722.95539
0.88113	1.06972E5	2721.95539
0.87886	1.06855E5	2720.95539
0.87659	1.06738E5	2719.95539
0.87433	1.06621E5	2718.95539
0.87208	1.06505E5	2717.95539
0.86983	1.06389E5	2716.95539
0.86760	1.06273E5	2715.95539
0.86537	1.06158E5	2714.95539
0.86315	1.06042E5	2713.95539
0.86093	1.05928E5	2712.95539
0.85873	1.05813E5	2711.95539
0.85653	1.05699E5	2710.95539
0.85433	1.05585E5	2709.95539
0.85215	1.05471E5	2708.95539
0.84997	1.05357E5	2707.95539
0.84780	1.05244E5	2706.95539
0.84564	1.05131E5	2705.95539
0.84348	1.05018E5	2704.95539
0.84133	1.04906E5	2703.95539
0.83919	1.04794E5	2702.95539
0.83705	1.04682E5	2701.95539
0.83492	1.04570E5	2700.95539
0.83280	1.04459E5	2699.95539
0.83069	1.04348E5	2698.95539
0.82858	1.04237E5	2697.95539
0.82648	1.04127E5	2696.95539
0.82439	1.04016E5	2695.95539
0.82230	1.03906E5	2694.95539
0.82022	1.03797E5	2693.95539
0.81814	1.03687E5	2692.95539
0.81608	1.03578E5	2691.95539
0.81402	1.03469E5	2690.95539
0.81196	1.03360E5	2689.95539
0.80992	1.03252E5	2688.95539
0.80788	1.03143E5	2687.95539
0.80584	1.03035E5	2686.95539
0.80382	1.02928E5	2685.95539
0.80179	1.02820E5	2684.95539
0.79978	1.02713E5	2683.95539
