Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.22600E5	2948.35876
0.99998	1.22595E5	2948.26313
0.99676	1.22434E5	2947.26313
0.99355	1.22273E5	2946.26313
0.99035	1.22113E5	2945.26313
0.98717	1.21953E5	2944.26313
0.98400	1.21794E5	2943.26313
0.98085	1.21636E5	2942.26313
0.97771	1.21478E5	2941.26313
0.97459	1.21321E5	2940.26313
0.97148	1.21164E5	2939.26313
0.96838	1.21008E5	2938.26313
0.96530	1.20853E5	2937.26313
0.96223	1.20698E5	2936.26313
0.95918	1.20543E5	2935.26313
0.95613	1.20390E5	2934.26313
0.95311	1.20236E5	2933.26313
0.95009	1.20083E5	2932.26313
0.94709	1.19931E5	2931.26313
0.94410	1.19780E5	2930.26313
0.94112	1.19628E5	2929.26313
0.93816	1.19478E5	2928.26313
0.93521	1.19328E5	2927.26313
0.93228	1.19178E5	2926.26313
0.92935	1.19029E5	2925.26313
0.92644	1.18881E5	2924.26313
0.92354	1.18732E5	2923.26313
0.92066	1.18585E5	2922.26313
0.91779	1.18438E5	2921.26313
0.91493	1.18292E5	2920.26313
0.91208	1.18146E5	2919.26313
0.90924	1.18000E5	2918.26313
0.90642	1.17855E5	2917.26313
0.90361	1.17711E5	2916.26313
0.90081	1.17567E5	2915.26313
0.89802	1.17423E5	2914.26313
0.89525	1.17280E5	2913.26313
0.89248	1.17137E5	2912.26313
0.88973	1.16995E5	2911.26313
0.88699	1.16854E5	2910.26313
0.88427	1.16713E5	2909.26313
0.88155	1.16572E5	2908.26313
0.87885	1.16432E5	2907.26313
0.87615	1.16292E5	2906.26313
0.87347	1.16153E5	2905.26313
0.87080	1.16014E5	2904.26313
0.86814	1.15876E5	2903.26313
0.86550	1.15738E5	2902.26313
0.86286	1.15600E5	2901.26313
0.86023	1.15464E5	2900.26313
0.85762	1.15327E5	2899.26313
0.85502	1.15191E5	2898.26313
0.85243	1.15055E5	2897.26313
0.84984	1.14920E5	2896.26313
0.84727	1.14785E5	2895.26313
0.84471	1.14651E5	2894.26313
0.84217	1.14517E5	2893.26313
0.83963	1.14384E5	2892.26313
0.83710	1.14251E5	2891.26313
0.83458	1.14118E5	2890.26313
0.83208	1.13986E5	2889.26313
0.82958	1.13854E5	2888.26313
0.82710	1.13723E5	2887.26313
0.82462	1.13592E5	2886.26313
0.82215	1.13461E5	2885.26313
0.81970	1.13331E5	2884.26313
0.81726	1.13201E5	2883.26313
0.81482	1.13072E5	2882.26313
0.81240	1.12943E5	2881.26313
0.80998	1.12814E5	2880.26313
0.80758	1.12686E5	2879.26313
0.80518	1.12559E5	2878.26313
0.80280	1.12431E5	2877.26313
0.80042	1.12304E5	2876.26313
0.79805	1.12178E5	2875.26313
0.79570	1.12052E5	2874.26313
0.79335	1.11926E5	2873.26313
0.79102	1.11800E5	2872.26313
0.78869	1.11675E5	2871.26313
0.78637	1.11551E5	2870.26313
0.78406	1.11426E5	2869.26313
0.78176	1.11303E5	2868.26313
0.77947	1.11179E5	2867.26313
0.77719	1.11056E5	2866.26313
0.77492	1.10933E5	2865.26313
0.77266	1.10811E5	2864.26313
0.77041	1.10689E5	2863.26313
0.76816	1.10567E5	2862.26313
0.76593	1.10446E5	2861.26313
0.76370	1.10325E5	2860.26313
0.76148	1.10204E5	2859.26313
0.75927	1.10084E5	2858.26313
0.75707	1.09964E5	2857.26313
0.75488	1.09844E5	2856.26313
0.75270	1.09725E5	2855.26313
0.75053	1.09606E5	2854.26313
0.74836	1.09488E5	2853.26313
0.74621	1.09369E5	2852.26313
0.74406	1.09252E5	2851.26313
0.74192	1.09134E5	2850.26313
0.73979	1.09017E5	2849.26313
0.73767	1.08900E5	2848.26313
0.73555	1.08784E5	2847.26313
0.73345	1.08667E5	2846.26313
0.73135	1.08551E5	2845.26313
0.72926	1.08436E5	2844.26313
0.72718	1.08321E5	2843.26313
0.72511	1.08206E5	2842.26313
0.72304	1.08091E5	2841.26313
0.72098	1.07977E5	2840.26313
0.71893	1.07863E5	2839.26313
0.71689	1.07750E5	2838.26313
0.71486	1.07636E5	2837.26313
0.71284	1.07523E5	2836.26313
0.71082	1.07411E5	2835.26313
0.70881	1.07298E5	2834.26313
0.70681	1.07186E5	2833.26313
0.70481	1.07075E5	2832.26313
0.70283	1.06963E5	2831.26313
0.70085	1.06852E5	2830.26313
0.69888	1.06741E5	2829.26313
0.69692	1.06631E5	2828.26313
0.69496	1.06520E5	2827.26313
0.69301	1.06410E5	2826.26313
0.69107	1.06301E5	2825.26313
0.68914	1.06192E5	2824.26313
0.68721	1.06082E5	2823.26313
0.68529	1.05974E5	2822.26313
