Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.02538E5	2566.83470
0.99999	1.02533E5	2566.73907
0.99742	1.02412E5	2565.73907
0.99485	1.02292E5	2564.73907
0.99230	1.02171E5	2563.73907
0.98975	1.02051E5	2562.73907
0.98721	1.01931E5	2561.73907
0.98468	1.01811E5	2560.73907
0.98215	1.01692E5	2559.73907
0.97963	1.01573E5	2558.73907
0.97711	1.01454E5	2557.73907
0.97461	1.01335E5	2556.73907
0.97211	1.01217E5	2555.73907
0.96961	1.01099E5	2554.73907
0.96712	1.00981E5	2553.73907
0.96464	1.00863E5	2552.73907
0.96217	1.00746E5	2551.73907
0.95970	1.00629E5	2550.73907
0.95724	1.00512E5	2549.73907
0.95478	1.00395E5	2548.73907
0.95233	1.00279E5	2547.73907
0.94989	1.00163E5	2546.73907
0.94746	1.00047E5	2545.73907
0.94503	99931.08402	2544.73907
0.94260	99815.68299	2543.73907
0.94019	99700.52384	2542.73907
0.93778	99585.60557	2541.73907
0.93537	99470.92716	2540.73907
0.93297	99356.48759	2539.73907
0.93058	99242.28586	2538.73907
0.92820	99128.32097	2537.73907
0.92582	99014.59193	2536.73907
0.92344	98901.09774	2535.73907
0.92108	98787.83742	2534.73907
0.91871	98674.80999	2533.73907
0.91636	98562.01446	2532.73907
0.91401	98449.44988	2531.73907
0.91167	98337.11527	2530.73907
0.90933	98225.00967	2529.73907
0.90700	98113.13211	2528.73907
0.90467	98001.48165	2527.73907
0.90235	97890.05734	2526.73907
0.90004	97778.85823	2525.73907
0.89773	97667.88338	2524.73907
0.89543	97557.13185	2523.73907
0.89313	97446.60272	2522.73907
0.89084	97336.29504	2521.73907
0.88856	97226.20791	2520.73907
0.88628	97116.34041	2519.73907
0.88401	97006.69161	2518.73907
0.88174	96897.26060	2517.73907
0.87948	96788.04649	2516.73907
0.87722	96679.04836	2515.73907
0.87497	96570.26533	2514.73907
0.87272	96461.69649	2513.73907
0.87048	96353.34096	2512.73907
0.86825	96245.19785	2511.73907
0.86602	96137.26627	2510.73907
0.86380	96029.54536	2509.73907
0.86158	95922.03424	2508.73907
0.85937	95814.73203	2507.73907
0.85716	95707.63788	2506.73907
0.85496	95600.75092	2505.73907
0.85276	95494.07029	2504.73907
0.85057	95387.59513	2503.73907
0.84839	95281.32461	2502.73907
0.84621	95175.25787	2501.73907
0.84403	95069.39406	2500.73907
0.84186	94963.73236	2499.73907
0.83970	94858.27193	2498.73907
0.83754	94753.01192	2497.73907
0.83538	94647.95153	2496.73907
0.83324	94543.08991	2495.73907
0.83109	94438.42626	2494.73907
0.82895	94333.95976	2493.73907
0.82682	94229.68958	2492.73907
0.82469	94125.61494	2491.73907
