Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	95837.30937	2435.55668
0.99999	95832.80679	2435.46106
0.99743	95719.14460	2434.46106
0.99489	95605.69050	2433.46106
0.99234	95492.44364	2432.46106
0.98981	95379.40316	2431.46106
0.98728	95266.56821	2430.46106
0.98475	95153.93794	2429.46106
0.98223	95041.51152	2428.46106
0.97971	94929.28810	2427.46106
0.97720	94817.26685	2426.46106
0.97470	94705.44693	2425.46106
0.97220	94593.82752	2424.46106
0.96970	94482.40778	2423.46106
0.96721	94371.18688	2422.46106
0.96473	94260.16402	2421.46106
0.96225	94149.33837	2420.46106
0.95978	94038.70912	2419.46106
0.95731	93928.27546	2418.46106
0.95484	93818.03656	2417.46106
0.95238	93707.99164	2416.46106
0.94993	93598.13989	2415.46106
0.94748	93488.48050	2414.46106
0.94504	93379.01268	2413.46106
0.94260	93269.73564	2412.46106
0.94016	93160.64858	2411.46106
0.93773	93051.75072	2410.46106
0.93531	92943.04126	2409.46106
0.93289	92834.51943	2408.46106
0.93047	92726.18445	2407.46106
0.92806	92618.03554	2406.46106
0.92565	92510.07192	2405.46106
0.92325	92402.29282	2404.46106
0.92086	92294.69747	2403.46106
0.91847	92187.28511	2402.46106
0.91608	92080.05497	2401.46106
0.91370	91973.00629	2400.46106
0.91132	91866.13831	2399.46106
0.90894	91759.45027	2398.46106
0.90658	91652.94142	2397.46106
0.90421	91546.61101	2396.46106
0.90185	91440.45829	2395.46106
0.89950	91334.48252	2394.46106
0.89715	91228.68294	2393.46106
0.89480	91123.05882	2392.46106
0.89246	91017.60942	2391.46106
0.89012	90912.33400	2390.46106
0.88779	90807.23183	2389.46106
0.88546	90702.30217	2388.46106
0.88313	90597.54429	2387.46106
0.88081	90492.95748	2386.46106
0.87850	90388.54100	2385.46106
0.87618	90284.29412	2384.46106
0.87388	90180.21614	2383.46106
0.87157	90076.30632	2382.46106
0.86927	89972.56396	2381.46106
0.86698	89868.98834	2380.46106
0.86469	89765.57874	2379.46106
0.86240	89662.33446	2378.46106
0.86012	89559.25479	2377.46106
0.85784	89456.33902	2376.46106
0.85557	89353.58644	2375.46106
0.85330	89250.99637	2374.46106
0.85103	89148.56809	2373.46106
0.84877	89046.30091	2372.46106
0.84651	88944.19413	2371.46106
0.84425	88842.24706	2370.46106
0.84200	88740.45901	2369.46106
0.83976	88638.82928	2368.46106
0.83751	88537.35719	2367.46106
0.83527	88436.04204	2366.46106
0.83304	88334.88317	2365.46106
0.83081	88233.87987	2364.46106
0.82858	88133.03147	2363.46106
0.82636	88032.33730	2362.46106
0.82414	87931.79666	2361.46106
0.82192	87831.40890	2360.46106
0.81971	87731.17332	2359.46106
0.81750	87631.08926	2358.46106
0.81529	87531.15604	2357.46106
0.81309	87431.37300	2356.46106
0.81089	87331.73947	2355.46106
0.80870	87232.25478	2354.46106
0.80651	87132.91826	2353.46106
0.80432	87033.72925	2352.46106
0.80214	86934.68709	2351.46106
0.79995	86835.79112	2350.46106
0.79778	86737.04067	2349.46106
0.79560	86638.43509	2348.46106
0.79343	86539.97372	2347.46106
0.79127	86441.65591	2346.46106
0.78910	86343.48099	2345.46106
0.78694	86245.44832	2344.46106
0.78479	86147.55725	2343.46106
0.78263	86049.80712	2342.46106
0.78048	85952.19728	2341.46106
0.77834	85854.72709	2340.46106
0.77619	85757.39589	2339.46106
0.77405	85660.20305	2338.46106
0.77192	85563.14791	2337.46106
0.76978	85466.22983	2336.46106
0.76765	85369.44816	2335.46106
0.76552	85272.80227	2334.46106
0.76340	85176.29151	2333.46106
0.76128	85079.91525	2332.46106
0.75916	84983.67283	2331.46106
0.75704	84887.56363	2330.46106
0.75493	84791.58700	2329.46106
0.75282	84695.74230	2328.46106
0.75072	84600.02891	2327.46106
0.74861	84504.44618	2326.46106
0.74651	84408.99347	2325.46106
0.74441	84313.67016	2324.46106
0.74232	84218.47561	2323.46106
0.74023	84123.40918	2322.46106
0.73814	84028.47025	2321.46106
0.73605	83933.65817	2320.46106
0.73397	83838.97232	2319.46106
0.73189	83744.41206	2318.46106
0.72981	83649.97677	2317.46106
0.72774	83555.66581	2316.46106
0.72566	83461.47855	2315.46106
0.72359	83367.41436	2314.46106
0.72153	83273.47261	2313.46106
0.71946	83179.65267	2312.46106
0.71740	83085.95392	2311.46106
0.71534	82992.37571	2310.46106
0.71328	82898.91742	2309.46106
0.71123	82805.57843	2308.46106
0.70918	82712.35810	2307.46106
0.70713	82619.25579	2306.46106
0.70508	82526.27089	2305.46106
0.70304	82433.40277	2304.46106
0.70099	82340.65078	2303.46106
0.69895	82248.01431	2302.46106
0.69692	82155.49271	2301.46106
0.69488	82063.08537	2300.46106
0.69285	81970.79164	2299.46106
0.69082	81878.61090	2298.46106
0.68879	81786.54252	2297.46106
0.68676	81694.58585	2296.46106
0.68474	81602.74028	2295.46106
0.68272	81511.00516	2294.46106
0.68070	81419.37986	2293.46106
0.67868	81327.86375	2292.46106
0.67667	81236.45618	2291.46106
0.67466	81145.15653	2290.46106
0.67264	81053.96415	2289.46106
0.67064	80962.87841	2288.46106
0.66863	80871.89867	2287.46106
0.66662	80781.02428	2286.46106
0.66462	80690.25461	2285.46106
0.66262	80599.58901	2284.46106
0.66062	80509.02683	2283.46106
0.65862	80418.56744	2282.46106
0.65663	80328.21019	2281.46106
0.65463	80237.95442	2280.46106
0.65264	80147.79949	2279.46106
0.65065	80057.74475	2278.46106
0.64866	79967.78954	2277.46106
0.64668	79877.93322	2276.46106
0.64469	79788.17511	2275.46106
0.64271	79698.51458	2274.46106
0.64073	79608.95095	2273.46106
0.63875	79519.48357	2272.46106
0.63677	79430.11177	2271.46106
0.63479	79340.83488	2270.46106
0.63281	79251.65225	2269.46106
0.63084	79162.56319	2268.46106
0.62887	79073.56703	2267.46106
0.62690	78984.66311	2266.46106
0.62493	78895.85073	2265.46106
0.62296	78807.12923	2264.46106
0.62099	78718.49792	2263.46106
0.61903	78629.95611	2262.46106
0.61706	78541.50312	2261.46106
0.61510	78453.13824	2260.46106
0.61314	78364.86080	2259.46106
0.61117	78276.67009	2258.46106
0.60921	78188.56541	2257.46106
0.60726	78100.54605	2256.46106
0.60530	78012.61131	2255.46106
0.60334	77924.76048	2254.46106
0.60139	77836.99283	2253.46106
0.59943	77749.30766	2252.46106
0.59748	77661.70424	2251.46106
0.59553	77574.18183	2250.46106
0.59357	77486.73972	2249.46106
0.59162	77399.37716	2248.46106
0.58967	77312.09341	2247.46106
0.58772	77224.88773	2246.46106
0.58577	77137.75937	2245.46106
0.58383	77050.70758	2244.46106
0.58188	76963.73160	2243.46106
0.57993	76876.83065	2242.46106
0.57799	76790.00398	2241.46106
0.57604	76703.25081	2240.46106
0.57409	76616.57035	2239.46106
0.57215	76529.96182	2238.46106
0.57021	76443.42444	2237.46106
0.56826	76356.95739	2236.46106
0.56632	76270.55987	2235.46106
0.56438	76184.23108	2234.46106
0.56243	76097.97020	2233.46106
0.56049	76011.77640	2232.46106
0.55855	75925.64884	2231.46106
0.55661	75839.58670	2230.46106
0.55466	75753.58913	2229.46106
0.55272	75667.65527	2228.46106
0.55078	75581.78425	2227.46106
0.54884	75495.97522	2226.46106
0.54690	75410.22729	2225.46106
0.54495	75324.53958	2224.46106
0.54301	75238.91119	2223.46106
0.54107	75153.34121	2222.46106
0.53913	75067.82874	2221.46106
0.53718	74982.37285	2220.46106
0.53524	74896.97260	2219.46106
0.53330	74811.62707	2218.46106
0.53135	74726.33528	2217.46106
0.52941	74641.09629	2216.46106
0.52746	74555.90910	2215.46106
0.52552	74470.77275	2214.46106
0.52357	74385.68623	2213.46106
0.52162	74300.64853	2212.46106
0.51967	74215.65862	2211.46106
0.51773	74130.71549	2210.46106
0.51578	74045.81807	2209.46106
0.51383	73960.96531	2208.46106
0.51187	73876.15613	2207.46106
0.50992	73791.38945	2206.46106
0.50797	73706.66416	2205.46106
0.50601	73621.97915	2204.46106
0.50406	73537.33328	2203.46106
0.50210	73452.72540	2202.46106
0.50014	73368.15434	2201.46106
0.49818	73283.61893	2200.46106
0.49622	73199.11797	2199.46106
0.49426	73114.65023	2198.46106
0.49229	73030.21449	2197.46106
0.49033	72945.80948	2196.46106
0.48836	72861.43394	2195.46106
0.48639	72777.08656	2194.46106
0.48442	72692.76604	2193.46106
0.48245	72608.47103	2192.46106
0.48047	72524.20018	2191.46106
0.47849	72439.95211	2190.46106
0.47651	72355.72541	2189.46106
0.47453	72271.51866	2188.46106
0.47255	72187.33040	2187.46106
0.47056	72103.15914	2186.46106
0.46857	72019.00340	2185.46106
0.46658	71934.86162	2184.46106
0.46459	71850.73226	2183.46106
0.46259	71766.61372	2182.46106
0.46059	71682.50437	2181.46106
0.45859	71598.40257	2180.46106
0.45658	71514.30664	2179.46106
0.45457	71430.21485	2178.46106
0.45256	71346.12546	2177.46106
0.45055	71262.03667	2176.46106
0.44853	71177.94666	2175.46106
0.44651	71093.85357	2174.46106
0.44448	71009.75550	2173.46106
0.44245	70925.65051	2172.46106
0.44042	70841.53661	2171.46106
0.43838	70757.41177	2170.46106
0.43634	70673.27393	2169.46106
0.43429	70589.12096	2168.46106
0.43225	70504.95068	2167.46106
0.43019	70420.76090	2166.46106
0.42813	70336.54932	2165.46106
0.42607	70252.31364	2164.46106
0.42400	70168.05146	2163.46106
0.42193	70083.76035	2162.46106
0.41985	69999.43782	2161.46106
0.41777	69915.08128	2160.46106
0.41568	69830.68813	2159.46106
0.41358	69746.25567	2158.46106
0.41148	69661.78112	2157.46106
