Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.42300E5	3295.08955
0.99997	1.42294E5	3294.99393
0.99389	1.41985E5	3293.99393
0.98787	1.41678E5	3292.99393
0.98190	1.41373E5	3291.99393
0.97598	1.41071E5	3290.99393
0.97011	1.40772E5	3289.99393
0.96429	1.40474E5	3288.99393
0.95852	1.40179E5	3287.99393
0.95280	1.39886E5	3286.99393
0.94713	1.39595E5	3285.99393
0.94151	1.39307E5	3284.99393
0.93593	1.39020E5	3283.99393
0.93040	1.38736E5	3282.99393
0.92492	1.38454E5	3281.99393
0.91948	1.38174E5	3280.99393
0.91409	1.37896E5	3279.99393
0.90875	1.37620E5	3278.99393
0.90344	1.37346E5	3277.99393
0.89819	1.37074E5	3276.99393
0.89297	1.36804E5	3275.99393
0.88780	1.36536E5	3274.99393
0.88267	1.36271E5	3273.99393
0.87758	1.36007E5	3272.99393
0.87254	1.35744E5	3271.99393
0.86753	1.35484E5	3270.99393
0.86257	1.35226E5	3269.99393
0.85765	1.34969E5	3268.99393
0.85276	1.34714E5	3267.99393
0.84792	1.34462E5	3266.99393
0.84311	1.34210E5	3265.99393
0.83835	1.33961E5	3264.99393
0.83362	1.33713E5	3263.99393
0.82893	1.33467E5	3262.99393
0.82428	1.33223E5	3261.99393
0.81966	1.32981E5	3260.99393
0.81508	1.32740E5	3259.99393
0.81054	1.32501E5	3258.99393
0.80603	1.32263E5	3257.99393
0.80156	1.32027E5	3256.99393
0.79713	1.31793E5	3255.99393
0.79273	1.31560E5	3254.99393
0.78836	1.31329E5	3253.99393
0.78403	1.31099E5	3252.99393
0.77973	1.30871E5	3251.99393
0.77547	1.30644E5	3250.99393
0.77123	1.30419E5	3249.99393
0.76704	1.30196E5	3248.99393
0.76287	1.29974E5	3247.99393
0.75873	1.29753E5	3246.99393
0.75463	1.29534E5	3245.99393
0.75056	1.29316E5	3244.99393
0.74652	1.29100E5	3243.99393
0.74251	1.28885E5	3242.99393
0.73853	1.28671E5	3241.99393
0.73459	1.28459E5	3240.99393
0.73067	1.28248E5	3239.99393
0.72678	1.28038E5	3238.99393
0.72292	1.27830E5	3237.99393
0.71909	1.27623E5	3236.99393
0.71529	1.27418E5	3235.99393
0.71152	1.27213E5	3234.99393
0.70777	1.27010E5	3233.99393
0.70406	1.26808E5	3232.99393
0.70037	1.26608E5	3231.99393
0.69671	1.26409E5	3230.99393
0.69307	1.26211E5	3229.99393
0.68946	1.26014E5	3228.99393
0.68588	1.25818E5	3227.99393
0.68233	1.25624E5	3226.99393
0.67880	1.25430E5	3225.99393
0.67530	1.25238E5	3224.99393
0.67182	1.25047E5	3223.99393
0.66837	1.24858E5	3222.99393
0.66495	1.24669E5	3221.99393
0.66155	1.24481E5	3220.99393
0.65817	1.24295E5	3219.99393
0.65482	1.24110E5	3218.99393
0.65149	1.23925E5	3217.99393
