Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	96249.06224	2441.69531
0.99999	96244.57999	2441.59968
0.99735	96127.97926	2440.59968
0.99472	96011.59452	2439.59968
0.99210	95895.42485	2438.59968
0.98948	95779.46936	2437.59968
0.98686	95663.72713	2436.59968
0.98426	95548.19728	2435.59968
0.98165	95432.87890	2434.59968
0.97906	95317.77111	2433.59968
0.97646	95202.87301	2432.59968
0.97388	95088.18371	2431.59968
0.97130	94973.70234	2430.59968
0.96872	94859.42801	2429.59968
0.96615	94745.35985	2428.59968
0.96359	94631.49699	2427.59968
0.96103	94517.83856	2426.59968
0.95847	94404.38368	2425.59968
0.95592	94291.13150	2424.59968
0.95338	94178.08115	2423.59968
0.95084	94065.23178	2422.59968
0.94830	93952.58254	2421.59968
0.94577	93840.13256	2420.59968
0.94325	93727.88101	2419.59968
0.94073	93615.82703	2418.59968
0.93822	93503.96979	2417.59968
0.93571	93392.30844	2416.59968
0.93320	93280.84215	2415.59968
0.93070	93169.57008	2414.59968
0.92821	93058.49140	2413.59968
0.92572	92947.60529	2412.59968
0.92323	92836.91091	2411.59968
0.92075	92726.40745	2410.59968
0.91828	92616.09408	2409.59968
0.91581	92505.96998	2408.59968
0.91334	92396.03435	2407.59968
0.91088	92286.28637	2406.59968
0.90842	92176.72522	2405.59968
0.90597	92067.35011	2404.59968
0.90353	91958.16022	2403.59968
0.90108	91849.15476	2402.59968
0.89865	91740.33292	2401.59968
0.89621	91631.69392	2400.59968
0.89378	91523.23694	2399.59968
0.89136	91414.96121	2398.59968
0.88894	91306.86592	2397.59968
0.88653	91198.95031	2396.59968
0.88411	91091.21357	2395.59968
0.88171	90983.65492	2394.59968
0.87931	90876.27359	2393.59968
0.87691	90769.06880	2392.59968
0.87452	90662.03977	2391.59968
0.87213	90555.18573	2390.59968
0.86974	90448.50590	2389.59968
0.86736	90341.99952	2388.59968
0.86499	90235.66582	2387.59968
0.86261	90129.50403	2386.59968
0.86025	90023.51340	2385.59968
0.85788	89917.69315	2384.59968
0.85552	89812.04253	2383.59968
0.85317	89706.56079	2382.59968
0.85082	89601.24716	2381.59968
0.84847	89496.10090	2380.59968
0.84613	89391.12126	2379.59968
0.84379	89286.30748	2378.59968
0.84145	89181.65881	2377.59968
0.83912	89077.17452	2376.59968
0.83680	88972.85386	2375.59968
0.83447	88868.69608	2374.59968
0.83216	88764.70045	2373.59968
0.82984	88660.86623	2372.59968
0.82753	88557.19268	2371.59968
0.82522	88453.67906	2370.59968
0.82292	88350.32464	2369.59968
0.82062	88247.12869	2368.59968
0.81832	88144.09049	2367.59968
0.81603	88041.20929	2366.59968
0.81374	87938.48437	2365.59968
0.81146	87835.91502	2364.59968
0.80918	87733.50049	2363.59968
0.80690	87631.24008	2362.59968
0.80463	87529.13305	2361.59968
0.80236	87427.17869	2360.59968
0.80009	87325.37628	2359.59968
0.79783	87223.72510	2358.59968
0.79557	87122.22444	2357.59968
0.79331	87020.87358	2356.59968
0.79106	86919.67180	2355.59968
0.78881	86818.61840	2354.59968
0.78656	86717.71265	2353.59968
0.78432	86616.95386	2352.59968
0.78208	86516.34132	2351.59968
0.77985	86415.87430	2350.59968
0.77761	86315.55211	2349.59968
0.77539	86215.37404	2348.59968
0.77316	86115.33938	2347.59968
0.77094	86015.44744	2346.59968
0.76872	85915.69750	2345.59968
0.76650	85816.08886	2344.59968
0.76429	85716.62082	2343.59968
0.76208	85617.29269	2342.59968
0.75988	85518.10375	2341.59968
0.75767	85419.05331	2340.59968
0.75547	85320.14066	2339.59968
0.75328	85221.36512	2338.59968
0.75108	85122.72599	2337.59968
0.74889	85024.22255	2336.59968
0.74670	84925.85412	2335.59968
0.74452	84827.62001	2334.59968
0.74234	84729.51951	2333.59968
0.74016	84631.55192	2332.59968
0.73798	84533.71656	2331.59968
0.73581	84436.01273	2330.59968
0.73364	84338.43973	2329.59968
0.73147	84240.99686	2328.59968
0.72930	84143.68344	2327.59968
0.72714	84046.49877	2326.59968
0.72498	83949.44214	2325.59968
0.72283	83852.51288	2324.59968
0.72067	83755.71028	2323.59968
0.71852	83659.03365	2322.59968
0.71637	83562.48229	2321.59968
0.71423	83466.05551	2320.59968
0.71208	83369.75261	2319.59968
0.70994	83273.57290	2318.59968
0.70781	83177.51568	2317.59968
0.70567	83081.58026	2316.59968
0.70354	82985.76593	2315.59968
0.70141	82890.07201	2314.59968
0.69928	82794.49779	2313.59968
0.69715	82699.04257	2312.59968
0.69503	82603.70566	2311.59968
