Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	86234.30581	2252.26474
0.99999	86229.71389	2252.16912
0.99732	86124.09454	2251.16912
0.99466	86018.61097	2250.16912
0.99199	85913.26243	2249.16912
0.98934	85808.04820	2248.16912
0.98668	85702.96752	2247.16912
0.98403	85598.01965	2246.16912
0.98138	85493.20386	2245.16912
0.97873	85388.51939	2244.16912
0.97609	85283.96552	2243.16912
0.97344	85179.54148	2242.16912
0.97080	85075.24653	2241.16912
0.96817	84971.07993	2240.16912
0.96553	84867.04092	2239.16912
0.96290	84763.12877	2238.16912
0.96027	84659.34271	2237.16912
0.95764	84555.68199	2236.16912
0.95501	84452.14586	2235.16912
0.95239	84348.73356	2234.16912
0.94977	84245.44434	2233.16912
0.94715	84142.27744	2232.16912
0.94453	84039.23209	2231.16912
0.94191	83936.30754	2230.16912
0.93930	83833.50302	2229.16912
0.93669	83730.81776	2228.16912
0.93408	83628.25100	2227.16912
0.93147	83525.80196	2226.16912
0.92887	83423.46987	2225.16912
0.92626	83321.25396	2224.16912
0.92366	83219.15345	2223.16912
0.92106	83117.16756	2222.16912
0.91846	83015.29550	2221.16912
0.91587	82913.53650	2220.16912
0.91327	82811.88977	2219.16912
0.91068	82710.35451	2218.16912
0.90809	82608.92993	2217.16912
0.90550	82507.61523	2216.16912
0.90291	82406.40962	2215.16912
0.90032	82305.31229	2214.16912
0.89774	82204.32243	2213.16912
0.89515	82103.43925	2212.16912
0.89257	82002.66191	2211.16912
0.88999	81901.98961	2210.16912
0.88741	81801.42153	2209.16912
0.88483	81700.95684	2208.16912
0.88225	81600.59471	2207.16912
0.87968	81500.33432	2206.16912
0.87710	81400.17482	2205.16912
0.87453	81300.11537	2204.16912
0.87196	81200.15513	2203.16912
0.86938	81100.29324	2202.16912
0.86681	81000.52886	2201.16912
0.86424	80900.86112	2200.16912
0.86167	80801.28916	2199.16912
0.85910	80701.81211	2198.16912
0.85654	80602.42909	2197.16912
0.85397	80503.13923	2196.16912
0.85140	80403.94162	2195.16912
0.84884	80304.83539	2194.16912
0.84627	80205.81964	2193.16912
0.84371	80106.89346	2192.16912
0.84115	80008.05593	2191.16912
0.83858	79909.30615	2190.16912
0.83602	79810.64319	2189.16912
0.83346	79712.06612	2188.16912
0.83089	79613.57399	2187.16912
0.82833	79515.16588	2186.16912
0.82577	79416.84082	2185.16912
0.82321	79318.59785	2184.16912
0.82065	79220.43601	2183.16912
0.81808	79122.35432	2182.16912
0.81552	79024.35180	2181.16912
0.81296	78926.42745	2180.16912
0.81040	78828.58027	2179.16912
0.80784	78730.80926	2178.16912
0.80528	78633.11339	2177.16912
0.80271	78535.49164	2176.16912
0.80015	78437.94296	2175.16912
0.79759	78340.46631	2174.16912
0.79502	78243.06063	2173.16912
0.79246	78145.72485	2172.16912
0.78989	78048.45789	2171.16912
0.78733	77951.25866	2170.16912
0.78476	77854.12606	2169.16912
0.78220	77757.05896	2168.16912
0.77963	77660.05626	2167.16912
0.77706	77563.11679	2166.16912
0.77449	77466.23942	2165.16912
0.77192	77369.42299	2164.16912
0.76935	77272.66630	2163.16912
0.76677	77175.96817	2162.16912
0.76420	77079.32740	2161.16912
0.76163	76982.74276	2160.16912
0.75905	76886.21301	2159.16912
0.75647	76789.73691	2158.16912
0.75389	76693.31319	2157.16912
0.75131	76596.94056	2156.16912
0.74873	76500.61773	2155.16912
0.74614	76404.34337	2154.16912
0.74356	76308.11615	2153.16912
0.74097	76211.93472	2152.16912
0.73838	76115.79770	2151.16912
0.73578	76019.70370	2150.16912
0.73319	75923.65132	2149.16912
0.73059	75827.63911	2148.16912
0.72799	75731.66562	2147.16912
0.72539	75635.72938	2146.16912
0.72279	75539.82890	2145.16912
0.72018	75443.96264	2144.16912
0.71757	75348.12906	2143.16912
0.71496	75252.32661	2142.16912
0.71235	75156.55367	2141.16912
0.70973	75060.80863	2140.16912
0.70711	74965.08985	2139.16912
0.70448	74869.39565	2138.16912
0.70186	74773.72433	2137.16912
0.69922	74678.07415	2136.16912
0.69659	74582.44335	2135.16912
0.69395	74486.83014	2134.16912
0.69131	74391.23270	2133.16912
0.68867	74295.64916	2132.16912
0.68602	74200.07763	2131.16912
0.68336	74104.51618	2130.16912
0.68070	74008.96285	2129.16912
0.67804	73913.41563	2128.16912
0.67538	73817.96025	2127.16912
0.67271	73722.41931	2126.16912
0.67003	73626.87811	2125.16912
0.66735	73531.33440	2124.16912
0.66467	73435.78586	2123.16912
0.66198	73340.23017	2122.16912
0.65928	73244.66492	2121.16912
0.65658	73149.08766	2120.16912
0.65388	73053.49591	2119.16912
0.65116	72957.88710	2118.16912
0.64844	72862.25863	2117.16912
0.64572	72766.60784	2116.16912
0.64299	72670.93201	2115.16912
0.64025	72575.22833	2114.16912
0.63751	72479.49398	2113.16912
0.63476	72383.72602	2112.16912
0.63200	72287.92148	2111.16912
0.62924	72192.07730	2110.16912
0.62647	72096.19034	2109.16912
0.62369	72000.25740	2108.16912
0.62090	71904.27519	2107.16912
0.61811	71808.24034	2106.16912
0.61531	71712.14940	2105.16912
0.61250	71615.99882	2104.16912
0.60968	71519.78496	2103.16912
0.60685	71423.50409	2102.16912
0.60401	71327.15238	2101.16912
0.60117	71230.72587	2100.16912
0.59831	71134.22053	2099.16912
0.59545	71037.63220	2098.16912
0.59257	70940.95659	2097.16912
0.58968	70844.18930	2096.16912
0.58679	70747.32581	2095.16912
0.58388	70650.36145	2094.16912
0.58096	70553.29142	2093.16912
0.57803	70456.11076	2092.16912
0.57509	70358.81439	2091.16912
0.57214	70261.39704	2090.16912
0.56917	70163.85328	2089.16912
0.56619	70066.17751	2088.16912
0.56320	69968.36397	2087.16912
0.56020	69870.40667	2086.16912
0.55718	69772.29945	2085.16912
0.55415	69674.03593	2084.16912
0.55110	69575.60951	2083.16912
0.54803	69477.01336	2082.16912
0.54495	69378.24042	2081.16912
0.54186	69279.28337	2080.16912
0.53875	69180.13461	2079.16912
0.53562	69080.78628	2078.16912
0.53247	68981.23022	2077.16912
0.52931	68881.45795	2076.16912
0.52613	68781.46068	2075.16912
0.52293	68681.22924	2074.16912
0.51970	68580.75415	2073.16912
0.51646	68480.02549	2072.16912
