Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.12817E5	2767.00375
0.99999	1.12813E5	2766.90813
0.99738	1.12683E5	2765.90813
0.99479	1.12555E5	2764.90813
0.99221	1.12426E5	2763.90813
0.98964	1.12298E5	2762.90813
0.98707	1.12170E5	2761.90813
0.98452	1.12043E5	2760.90813
0.98197	1.11916E5	2759.90813
0.97944	1.11789E5	2758.90813
0.97691	1.11662E5	2757.90813
0.97439	1.11536E5	2756.90813
0.97188	1.11411E5	2755.90813
0.96938	1.11285E5	2754.90813
0.96688	1.11160E5	2753.90813
0.96440	1.11035E5	2752.90813
0.96192	1.10911E5	2751.90813
0.95946	1.10787E5	2750.90813
0.95700	1.10663E5	2749.90813
0.95455	1.10540E5	2748.90813
0.95211	1.10417E5	2747.90813
0.94968	1.10294E5	2746.90813
0.94725	1.10171E5	2745.90813
0.94484	1.10049E5	2744.90813
0.94243	1.09927E5	2743.90813
0.94003	1.09806E5	2742.90813
0.93764	1.09685E5	2741.90813
0.93525	1.09564E5	2740.90813
0.93288	1.09443E5	2739.90813
0.93051	1.09323E5	2738.90813
0.92816	1.09203E5	2737.90813
0.92581	1.09083E5	2736.90813
0.92346	1.08964E5	2735.90813
0.92113	1.08845E5	2734.90813
0.91880	1.08726E5	2733.90813
0.91648	1.08608E5	2732.90813
0.91417	1.08490E5	2731.90813
0.91187	1.08372E5	2730.90813
0.90958	1.08254E5	2729.90813
0.90729	1.08137E5	2728.90813
0.90501	1.08020E5	2727.90813
0.90274	1.07904E5	2726.90813
0.90048	1.07787E5	2725.90813
0.89822	1.07671E5	2724.90813
0.89597	1.07555E5	2723.90813
0.89373	1.07440E5	2722.90813
0.89150	1.07325E5	2721.90813
0.88927	1.07210E5	2720.90813
0.88705	1.07095E5	2719.90813
0.88484	1.06981E5	2718.90813
0.88264	1.06866E5	2717.90813
0.88044	1.06753E5	2716.90813
0.87825	1.06639E5	2715.90813
0.87607	1.06526E5	2714.90813
0.87390	1.06413E5	2713.90813
0.87173	1.06300E5	2712.90813
0.86957	1.06188E5	2711.90813
0.86742	1.06076E5	2710.90813
0.86527	1.05964E5	2709.90813
0.86314	1.05852E5	2708.90813
0.86100	1.05741E5	2707.90813
0.85888	1.05629E5	2706.90813
0.85676	1.05519E5	2705.90813
0.85465	1.05408E5	2704.90813
0.85255	1.05298E5	2703.90813
0.85045	1.05188E5	2702.90813
0.84836	1.05078E5	2701.90813
0.84628	1.04968E5	2700.90813
0.84421	1.04859E5	2699.90813
0.84214	1.04750E5	2698.90813
0.84007	1.04641E5	2697.90813
0.83802	1.04533E5	2696.90813
0.83597	1.04425E5	2695.90813
0.83393	1.04317E5	2694.90813
0.83189	1.04209E5	2693.90813
0.82986	1.04101E5	2692.90813
0.82784	1.03994E5	2691.90813
0.82583	1.03887E5	2690.90813
0.82382	1.03780E5	2689.90813
