Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.41757E5	3289.91518
0.99997	1.41751E5	3289.81956
0.99399	1.41443E5	3288.81956
0.98805	1.41138E5	3287.81956
0.98217	1.40834E5	3286.81956
0.97634	1.40533E5	3285.81956
0.97056	1.40234E5	3284.81956
0.96482	1.39938E5	3283.81956
0.95914	1.39644E5	3282.81956
0.95350	1.39351E5	3281.81956
0.94791	1.39061E5	3280.81956
0.94236	1.38774E5	3279.81956
0.93686	1.38488E5	3278.81956
0.93140	1.38204E5	3277.81956
0.92599	1.37923E5	3276.81956
0.92063	1.37643E5	3275.81956
0.91530	1.37366E5	3274.81956
0.91003	1.37090E5	3273.81956
0.90479	1.36817E5	3272.81956
0.89960	1.36545E5	3271.81956
0.89444	1.36276E5	3270.81956
0.88933	1.36008E5	3269.81956
0.88426	1.35742E5	3268.81956
0.87924	1.35478E5	3267.81956
0.87425	1.35216E5	3266.81956
0.86930	1.34956E5	3265.81956
0.86439	1.34698E5	3264.81956
0.85952	1.34441E5	3263.81956
0.85469	1.34186E5	3262.81956
0.84990	1.33933E5	3261.81956
0.84514	1.33682E5	3260.81956
0.84043	1.33432E5	3259.81956
0.83575	1.33185E5	3258.81956
0.83110	1.32939E5	3257.81956
0.82650	1.32694E5	3256.81956
0.82192	1.32451E5	3255.81956
0.81739	1.32210E5	3254.81956
0.81289	1.31971E5	3253.81956
0.80842	1.31733E5	3252.81956
0.80399	1.31496E5	3251.81956
0.79960	1.31261E5	3250.81956
0.79523	1.31028E5	3249.81956
0.79090	1.30797E5	3248.81956
0.78661	1.30566E5	3247.81956
0.78234	1.30338E5	3246.81956
0.77811	1.30111E5	3245.81956
0.77392	1.29885E5	3244.81956
0.76975	1.29661E5	3243.81956
0.76561	1.29438E5	3242.81956
0.76151	1.29217E5	3241.81956
0.75744	1.28997E5	3240.81956
0.75340	1.28778E5	3239.81956
0.74938	1.28561E5	3238.81956
0.74540	1.28345E5	3237.81956
0.74145	1.28131E5	3236.81956
0.73753	1.27918E5	3235.81956
0.73363	1.27706E5	3234.81956
0.72977	1.27496E5	3233.81956
0.72593	1.27287E5	3232.81956
0.72213	1.27079E5	3231.81956
0.71835	1.26873E5	3230.81956
0.71460	1.26668E5	3229.81956
0.71087	1.26464E5	3228.81956
0.70718	1.26261E5	3227.81956
0.70351	1.26060E5	3226.81956
0.69986	1.25859E5	3225.81956
0.69625	1.25660E5	3224.81956
0.69266	1.25463E5	3223.81956
0.68909	1.25266E5	3222.81956
0.68556	1.25070E5	3221.81956
0.68204	1.24876E5	3220.81956
0.67856	1.24683E5	3219.81956
0.67510	1.24491E5	3218.81956
0.67166	1.24300E5	3217.81956
0.66825	1.24111E5	3216.81956
0.66486	1.23922E5	3215.81956
0.66149	1.23735E5	3214.81956
0.65815	1.23548E5	3213.81956
0.65484	1.23363E5	3212.81956
0.65154	1.23179E5	3211.81956
0.64827	1.22995E5	3210.81956
0.64503	1.22813E5	3209.81956
0.64180	1.22632E5	3208.81956
0.63860	1.22452E5	3207.81956
0.63542	1.22273E5	3206.81956
0.63227	1.22095E5	3205.81956
0.62913	1.21918E5	3204.81956
0.62602	1.21742E5	3203.81956
0.62293	1.21567E5	3202.81956
0.61986	1.21393E5	3201.81956
0.61681	1.21220E5	3200.81956
0.61378	1.21047E5	3199.81956
0.61078	1.20876E5	3198.81956
0.60779	1.20706E5	3197.81956
0.60483	1.20536E5	3196.81956
0.60188	1.20368E5	3195.81956
0.59896	1.20201E5	3194.81956
0.59605	1.20034E5	3193.81956
0.59317	1.19868E5	3192.81956
0.59030	1.19703E5	3191.81956
0.58746	1.19539E5	3190.81956
0.58463	1.19376E5	3189.81956
0.58182	1.19214E5	3188.81956
0.57903	1.19053E5	3187.81956
0.57626	1.18892E5	3186.81956
0.57351	1.18733E5	3185.81956
0.57078	1.18574E5	3184.81956
0.56806	1.18416E5	3183.81956
0.56537	1.18259E5	3182.81956
0.56269	1.18102E5	3181.81956
0.56003	1.17947E5	3180.81956
0.55738	1.17792E5	3179.81956
0.55476	1.17638E5	3178.81956
0.55215	1.17485E5	3177.81956
0.54956	1.17332E5	3176.81956
0.54699	1.17181E5	3175.81956
0.54443	1.17030E5	3174.81956
0.54189	1.16880E5	3173.81956
0.53936	1.16730E5	3172.81956
0.53686	1.16582E5	3171.81956
0.53437	1.16434E5	3170.81956
0.53189	1.16287E5	3169.81956
0.52943	1.16140E5	3168.81956
0.52699	1.15995E5	3167.81956
0.52456	1.15850E5	3166.81956
0.52215	1.15705E5	3165.81956
0.51976	1.15562E5	3164.81956
0.51738	1.15419E5	3163.81956
0.51501	1.15277E5	3162.81956
0.51266	1.15135E5	3161.81956
0.51033	1.14994E5	3160.81956
0.50801	1.14854E5	3159.81956
0.50570	1.14715E5	3158.81956
0.50341	1.14576E5	3157.81956
0.50113	1.14438E5	3156.81956
0.49887	1.14300E5	3155.81956
0.49662	1.14163E5	3154.81956
0.49439	1.14027E5	3153.81956
0.49217	1.13891E5	3152.81956
0.48997	1.13756E5	3151.81956
0.48778	1.13622E5	3150.81956
0.48560	1.13488E5	3149.81956
0.48343	1.13355E5	3148.81956
0.48128	1.13222E5	3147.81956
0.47915	1.13090E5	3146.81956
0.47702	1.12959E5	3145.81956
0.47491	1.12828E5	3144.81956
0.47281	1.12698E5	3143.81956
0.47073	1.12569E5	3142.81956
0.46866	1.12440E5	3141.81956
0.46660	1.12311E5	3140.81956
0.46455	1.12183E5	3139.81956
0.46252	1.12056E5	3138.81956
0.46050	1.11929E5	3137.81956
0.45849	1.11803E5	3136.81956
0.45649	1.11677E5	3135.81956
0.45450	1.11552E5	3134.81956
0.45253	1.11428E5	3133.81956
0.45057	1.11304E5	3132.81956
0.44862	1.11180E5	3131.81956
0.44668	1.11057E5	3130.81956
