Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.03391E5	2578.86423
0.99998	1.03386E5	2578.76861
0.99725	1.03258E5	2577.76861
0.99451	1.03131E5	2576.76861
0.99179	1.03003E5	2575.76861
0.98907	1.02876E5	2574.76861
0.98636	1.02749E5	2573.76861
0.98366	1.02623E5	2572.76861
0.98096	1.02496E5	2571.76861
0.97827	1.02370E5	2570.76861
0.97559	1.02245E5	2569.76861
0.97292	1.02119E5	2568.76861
0.97025	1.01994E5	2567.76861
0.96759	1.01869E5	2566.76861
0.96494	1.01745E5	2565.76861
0.96230	1.01620E5	2564.76861
0.95966	1.01496E5	2563.76861
0.95702	1.01373E5	2562.76861
0.95440	1.01249E5	2561.76861
0.95178	1.01126E5	2560.76861
0.94917	1.01003E5	2559.76861
0.94657	1.00880E5	2558.76861
0.94397	1.00758E5	2557.76861
0.94138	1.00636E5	2556.76861
0.93880	1.00514E5	2555.76861
0.93622	1.00392E5	2554.76861
0.93365	1.00271E5	2553.76861
0.93109	1.00150E5	2552.76861
0.92853	1.00029E5	2551.76861
0.92598	99908.27399	2550.76861
0.92343	99787.95756	2549.76861
0.92090	99667.89823	2548.76861
0.91837	99548.09486	2547.76861
0.91584	99428.54636	2546.76861
0.91332	99309.25160	2545.76861
0.91081	99190.20950	2544.76861
0.90831	99071.41895	2543.76861
0.90581	98952.87887	2542.76861
0.90332	98834.58816	2541.76861
0.90083	98716.54575	2540.76861
0.89835	98598.75056	2539.76861
0.89588	98481.20152	2538.76861
0.89341	98363.89756	2537.76861
0.89095	98246.83763	2536.76861
0.88850	98130.02065	2535.76861
0.88605	98013.44560	2534.76861
0.88361	97897.11140	2533.76861
0.88117	97781.01703	2532.76861
0.87874	97665.16145	2531.76861
0.87631	97549.54361	2530.76861
0.87390	97434.16250	2529.76861
0.87148	97319.01710	2528.76861
0.86908	97204.10637	2527.76861
0.86668	97089.42931	2526.76861
0.86428	96974.98490	2525.76861
0.86190	96860.77215	2524.76861
0.85951	96746.79005	2523.76861
0.85714	96633.03759	2522.76861
0.85477	96519.51380	2521.76861
0.85240	96406.21769	2520.76861
0.85004	96293.14826	2519.76861
0.84769	96180.30454	2518.76861
0.84534	96067.68556	2517.76861
0.84300	95955.29034	2516.76861
0.84066	95843.11792	2515.76861
0.83833	95731.16733	2514.76861
0.83600	95619.43762	2513.76861
0.83368	95507.92784	2512.76861
0.83137	95396.63703	2511.76861
0.82906	95285.56424	2510.76861
0.82676	95174.70855	2509.76861
0.82446	95064.06900	2508.76861
0.82217	94953.64467	2507.76861
0.81988	94843.43462	2506.76861
0.81760	94733.43793	2505.76861
0.81532	94623.65368	2504.76861
0.81305	94514.08095	2503.76861
0.81079	94404.71883	2502.76861
0.80853	94295.56641	2501.76861
0.80627	94186.62277	2500.76861
0.80402	94077.88702	2499.76861
0.80178	93969.35826	2498.76861
0.79954	93861.03559	2497.76861
0.79731	93752.91813	2496.76861
0.79508	93645.00498	2495.76861
0.79286	93537.29527	2494.76861
0.79064	93429.78810	2493.76861
0.78842	93322.48261	2492.76861
0.78622	93215.37792	2491.76861
0.78401	93108.47316	2490.76861
0.78181	93001.76746	2489.76861
0.77962	92895.25997	2488.76861
0.77743	92788.94983	2487.76861
0.77525	92682.83617	2486.76861
0.77307	92576.91815	2485.76861
0.77090	92471.19492	2484.76861
0.76873	92365.66563	2483.76861
0.76657	92260.32944	2482.76861
0.76441	92155.18551	2481.76861
0.76225	92050.23301	2480.76861
0.76010	91945.47111	2479.76861
0.75796	91840.89897	2478.76861
0.75582	91736.51577	2477.76861
0.75368	91632.32069	2476.76861
0.75155	91528.31291	2475.76861
0.74943	91424.49161	2474.76861
0.74731	91320.85598	2473.76861
0.74519	91217.40522	2472.76861
0.74308	91114.13851	2471.76861
0.74097	91011.05504	2470.76861
0.73887	90908.15403	2469.76861
0.73677	90805.43467	2468.76861
0.73468	90702.89617	2467.76861
0.73259	90600.53774	2466.76861
0.73050	90498.35858	2465.76861
0.72842	90396.35792	2464.76861
0.72635	90294.53496	2463.76861
0.72428	90192.88893	2462.76861
0.72221	90091.41906	2461.76861
0.72015	89990.12456	2460.76861
0.71809	89889.00467	2459.76861
0.71604	89788.05861	2458.76861
0.71399	89687.28563	2457.76861
0.71194	89586.68495	2456.76861
0.70990	89486.25582	2455.76861
0.70786	89385.99748	2454.76861
0.70583	89285.90918	2453.76861
0.70380	89185.99016	2452.76861
0.70178	89086.23966	2451.76861
0.69976	88986.65695	2450.76861
0.69774	88887.24128	2449.76861
0.69573	88787.99191	2448.76861
0.69372	88688.90809	2447.76861
0.69172	88589.98910	2446.76861
0.68972	88491.23418	2445.76861
0.68772	88392.64262	2444.76861
0.68573	88294.21368	2443.76861
0.68374	88195.94663	2442.76861
0.68176	88097.84075	2441.76861
0.67978	87999.89531	2440.76861
0.67780	87902.10960	2439.76861
0.67583	87804.48289	2438.76861
0.67386	87707.01447	2437.76861
0.67190	87609.70363	2436.76861
0.66994	87512.54965	2435.76861
0.66798	87415.55183	2434.76861
0.66603	87318.70945	2433.76861
0.66408	87222.02181	2432.76861
0.66214	87125.48820	2431.76861
0.66019	87029.10794	2430.76861
0.65826	86932.88031	2429.76861
0.65632	86836.80462	2428.76861
0.65439	86740.88018	2427.76861
0.65247	86645.10628	2426.76861
0.65054	86549.48225	2425.76861
