Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.41629E5	3287.10458
0.99997	1.41623E5	3287.00895
0.99400	1.41313E5	3286.00895
0.98809	1.41005E5	3285.00895
0.98223	1.40700E5	3284.00895
0.97641	1.40397E5	3283.00895
0.97065	1.40096E5	3282.00895
0.96493	1.39797E5	3281.00895
0.95926	1.39501E5	3280.00895
0.95363	1.39206E5	3279.00895
0.94805	1.38914E5	3278.00895
0.94252	1.38624E5	3277.00895
0.93703	1.38336E5	3276.00895
0.93158	1.38051E5	3275.00895
0.92618	1.37767E5	3274.00895
0.92083	1.37485E5	3273.00895
0.91552	1.37206E5	3272.00895
0.91025	1.36928E5	3271.00895
0.90502	1.36652E5	3270.00895
0.89983	1.36379E5	3269.00895
0.89469	1.36107E5	3268.00895
0.88959	1.35837E5	3267.00895
0.88452	1.35569E5	3266.00895
0.87950	1.35303E5	3265.00895
0.87452	1.35039E5	3264.00895
0.86958	1.34777E5	3263.00895
0.86467	1.34516E5	3262.00895
0.85981	1.34257E5	3261.00895
0.85498	1.34000E5	3260.00895
0.85019	1.33745E5	3259.00895
0.84544	1.33492E5	3258.00895
0.84072	1.33240E5	3257.00895
0.83605	1.32990E5	3256.00895
0.83141	1.32741E5	3255.00895
0.82680	1.32495E5	3254.00895
0.82223	1.32250E5	3253.00895
0.81769	1.32006E5	3252.00895
0.81319	1.31765E5	3251.00895
0.80873	1.31525E5	3250.00895
0.80430	1.31286E5	3249.00895
0.79990	1.31049E5	3248.00895
0.79554	1.30814E5	3247.00895
0.79121	1.30580E5	3246.00895
0.78691	1.30347E5	3245.00895
0.78264	1.30117E5	3244.00895
0.77841	1.29887E5	3243.00895
0.77421	1.29659E5	3242.00895
0.77004	1.29433E5	3241.00895
0.76590	1.29208E5	3240.00895
0.76179	1.28984E5	3239.00895
0.75772	1.28762E5	3238.00895
0.75367	1.28542E5	3237.00895
0.74965	1.28322E5	3236.00895
0.74567	1.28104E5	3235.00895
0.74171	1.27888E5	3234.00895
0.73778	1.27673E5	3233.00895
0.73389	1.27459E5	3232.00895
0.73002	1.27246E5	3231.00895
0.72617	1.27035E5	3230.00895
0.72236	1.26825E5	3229.00895
0.71858	1.26617E5	3228.00895
0.71482	1.26409E5	3227.00895
0.71109	1.26203E5	3226.00895
0.70738	1.25998E5	3225.00895
0.70371	1.25795E5	3224.00895
0.70006	1.25593E5	3223.00895
0.69643	1.25391E5	3222.00895
0.69284	1.25192E5	3221.00895
0.68926	1.24993E5	3220.00895
0.68572	1.24795E5	3219.00895
0.68220	1.24599E5	3218.00895
0.67870	1.24404E5	3217.00895
0.67523	1.24210E5	3216.00895
0.67179	1.24017E5	3215.00895
0.66836	1.23825E5	3214.00895
0.66497	1.23634E5	3213.00895
0.66159	1.23445E5	3212.00895
0.65824	1.23256E5	3211.00895
0.65492	1.23069E5	3210.00895
0.65162	1.22882E5	3209.00895
0.64834	1.22697E5	3208.00895
0.64508	1.22513E5	3207.00895
0.64185	1.22330E5	3206.00895
0.63863	1.22148E5	3205.00895
0.63545	1.21967E5	3204.00895
0.63228	1.21787E5	3203.00895
0.62913	1.21608E5	3202.00895
0.62601	1.21429E5	3201.00895
0.62291	1.21252E5	3200.00895
0.61983	1.21076E5	3199.00895
0.61677	1.20901E5	3198.00895
0.61373	1.20727E5	3197.00895
0.61071	1.20554E5	3196.00895
0.60772	1.20382E5	3195.00895
0.60474	1.20210E5	3194.00895
0.60178	1.20040E5	3193.00895
0.59885	1.19870E5	3192.00895
0.59593	1.19702E5	3191.00895
0.59303	1.19534E5	3190.00895
0.59016	1.19367E5	3189.00895
0.58730	1.19202E5	3188.00895
0.58446	1.19037E5	3187.00895
0.58164	1.18873E5	3186.00895
0.57884	1.18709E5	3185.00895
0.57606	1.18547E5	3184.00895
0.57329	1.18385E5	3183.00895
0.57055	1.18225E5	3182.00895
0.56782	1.18065E5	3181.00895
0.56511	1.17906E5	3180.00895
0.56242	1.17748E5	3179.00895
0.55975	1.17590E5	3178.00895
0.55709	1.17434E5	3177.00895
0.55445	1.17278E5	3176.00895
0.55183	1.17123E5	3175.00895
0.54923	1.16968E5	3174.00895
0.54664	1.16815E5	3173.00895
0.54407	1.16662E5	3172.00895
0.54152	1.16510E5	3171.00895
0.53898	1.16359E5	3170.00895
0.53646	1.16209E5	3169.00895
0.53396	1.16059E5	3168.00895
0.53147	1.15910E5	3167.00895
0.52900	1.15762E5	3166.00895
0.52654	1.15615E5	3165.00895
0.52410	1.15468E5	3164.00895
0.52168	1.15322E5	3163.00895
0.51927	1.15177E5	3162.00895
0.51688	1.15032E5	3161.00895
0.51450	1.14888E5	3160.00895
0.51213	1.14745E5	3159.00895
0.50979	1.14602E5	3158.00895
0.50745	1.14460E5	3157.00895
0.50513	1.14319E5	3156.00895
0.50283	1.14179E5	3155.00895
0.50054	1.14039E5	3154.00895
0.49826	1.13899E5	3153.00895
0.49600	1.13761E5	3152.00895
0.49376	1.13623E5	3151.00895
0.49152	1.13486E5	3150.00895
0.48931	1.13349E5	3149.00895
0.48710	1.13213E5	3148.00895
0.48491	1.13078E5	3147.00895
0.48273	1.12943E5	3146.00895
0.48057	1.12809E5	3145.00895
0.47842	1.12675E5	3144.00895
0.47628	1.12542E5	3143.00895
0.47416	1.12410E5	3142.00895
0.47204	1.12278E5	3141.00895
0.46995	1.12147E5	3140.00895
0.46786	1.12016E5	3139.00895
0.46579	1.11886E5	3138.00895
0.46373	1.11757E5	3137.00895
0.46168	1.11628E5	3136.00895
0.45964	1.11500E5	3135.00895
0.45762	1.11372E5	3134.00895
0.45561	1.11245E5	3133.00895
0.45361	1.11118E5	3132.00895
0.45163	1.10992E5	3131.00895
0.44965	1.10867E5	3130.00895
0.44769	1.10742E5	3129.00895
0.44574	1.10617E5	3128.00895
0.44380	1.10493E5	3127.00895
0.44187	1.10370E5	3126.00895
0.43996	1.10247E5	3125.00895
0.43805	1.10125E5	3124.00895
0.43616	1.10003E5	3123.00895
0.43428	1.09881E5	3122.00895
0.43241	1.09761E5	3121.00895
0.43055	1.09640E5	3120.00895
0.42870	1.09520E5	3119.00895
0.42686	1.09401E5	3118.00895
0.42503	1.09282E5	3117.00895
0.42322	1.09164E5	3116.00895
0.42141	1.09046E5	3115.00895
0.41962	1.08929E5	3114.00895
0.41783	1.08812E5	3113.00895
0.41606	1.08695E5	3112.00895
0.41429	1.08579E5	3111.00895
0.41254	1.08464E5	3110.00895
0.41080	1.08349E5	3109.00895
0.40906	1.08234E5	3108.00895
0.40734	1.08120E5	3107.00895
0.40563	1.08006E5	3106.00895
0.40392	1.07893E5	3105.00895
0.40223	1.07780E5	3104.00895
0.40055	1.07668E5	3103.00895
0.39887	1.07556E5	3102.00895
0.39721	1.07444E5	3101.00895
0.39555	1.07333E5	3100.00895
0.39391	1.07223E5	3099.00895
0.39227	1.07112E5	3098.00895
0.39064	1.07003E5	3097.00895
0.38902	1.06893E5	3096.00895
0.38742	1.06784E5	3095.00895
0.38582	1.06676E5	3094.00895
0.38423	1.06568E5	3093.00895
0.38264	1.06460E5	3092.00895
0.38107	1.06352E5	3091.00895
0.37951	1.06245E5	3090.00895
0.37795	1.06139E5	3089.00895
0.37641	1.06033E5	3088.00895
0.37487	1.05927E5	3087.00895
