Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.39156E5	3232.81069
0.99997	1.39151E5	3232.71507
0.99461	1.38874E5	3231.71507
0.98929	1.38599E5	3230.71507
0.98400	1.38326E5	3229.71507
0.97876	1.38054E5	3228.71507
0.97355	1.37784E5	3227.71507
0.96839	1.37517E5	3226.71507
0.96326	1.37250E5	3225.71507
0.95817	1.36986E5	3224.71507
0.95311	1.36723E5	3223.71507
0.94810	1.36462E5	3222.71507
0.94312	1.36203E5	3221.71507
0.93817	1.35945E5	3220.71507
0.93326	1.35689E5	3219.71507
0.92839	1.35435E5	3218.71507
0.92355	1.35182E5	3217.71507
0.91875	1.34931E5	3216.71507
0.91398	1.34681E5	3215.71507
0.90925	1.34433E5	3214.71507
0.90455	1.34187E5	3213.71507
0.89988	1.33942E5	3212.71507
0.89525	1.33698E5	3211.71507
0.89065	1.33456E5	3210.71507
0.88608	1.33216E5	3209.71507
0.88155	1.32977E5	3208.71507
0.87704	1.32739E5	3207.71507
0.87257	1.32503E5	3206.71507
0.86813	1.32269E5	3205.71507
0.86373	1.32035E5	3204.71507
0.85935	1.31804E5	3203.71507
0.85500	1.31573E5	3202.71507
0.85069	1.31344E5	3201.71507
0.84640	1.31117E5	3200.71507
0.84214	1.30891E5	3199.71507
0.83792	1.30666E5	3198.71507
0.83372	1.30442E5	3197.71507
0.82955	1.30220E5	3196.71507
0.82541	1.29999E5	3195.71507
0.82130	1.29779E5	3194.71507
0.81722	1.29561E5	3193.71507
0.81316	1.29344E5	3192.71507
0.80914	1.29128E5	3191.71507
0.80514	1.28914E5	3190.71507
0.80116	1.28700E5	3189.71507
0.79722	1.28488E5	3188.71507
0.79330	1.28277E5	3187.71507
0.78941	1.28068E5	3186.71507
0.78554	1.27859E5	3185.71507
0.78170	1.27652E5	3184.71507
0.77789	1.27446E5	3183.71507
0.77410	1.27241E5	3182.71507
0.77034	1.27037E5	3181.71507
0.76660	1.26835E5	3180.71507
0.76289	1.26633E5	3179.71507
0.75920	1.26433E5	3178.71507
0.75554	1.26234E5	3177.71507
0.75190	1.26036E5	3176.71507
0.74829	1.25839E5	3175.71507
0.74470	1.25643E5	3174.71507
0.74113	1.25448E5	3173.71507
0.73759	1.25254E5	3172.71507
0.73407	1.25061E5	3171.71507
0.73057	1.24870E5	3170.71507
0.72710	1.24679E5	3169.71507
0.72365	1.24489E5	3168.71507
0.72022	1.24301E5	3167.71507
0.71681	1.24113E5	3166.71507
0.71343	1.23926E5	3165.71507
0.71006	1.23741E5	3164.71507
0.70672	1.23556E5	3163.71507
0.70341	1.23373E5	3162.71507
0.70011	1.23190E5	3161.71507
