Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.49605E5	3405.87079
0.99995	1.49598E5	3405.77517
0.99143	1.49154E5	3404.77517
0.98300	1.48716E5	3403.77517
0.97468	1.48282E5	3402.77517
0.96646	1.47853E5	3401.77517
0.95833	1.47429E5	3400.77517
0.95030	1.47009E5	3399.77517
0.94236	1.46593E5	3398.77517
0.93452	1.46183E5	3397.77517
0.92676	1.45776E5	3396.77517
0.91910	1.45374E5	3395.77517
0.91152	1.44976E5	3394.77517
0.90404	1.44583E5	3393.77517
0.89663	1.44193E5	3392.77517
0.88932	1.43808E5	3391.77517
0.88208	1.43427E5	3390.77517
0.87493	1.43049E5	3389.77517
0.86786	1.42676E5	3388.77517
0.86087	1.42306E5	3387.77517
0.85396	1.41940E5	3386.77517
0.84713	1.41578E5	3385.77517
0.84037	1.41219E5	3384.77517
0.83369	1.40864E5	3383.77517
0.82708	1.40513E5	3382.77517
0.82055	1.40165E5	3381.77517
0.81408	1.39821E5	3380.77517
0.80769	1.39480E5	3379.77517
0.80137	1.39142E5	3378.77517
0.79512	1.38808E5	3377.77517
0.78893	1.38477E5	3376.77517
0.78282	1.38149E5	3375.77517
0.77677	1.37824E5	3374.77517
0.77078	1.37503E5	3373.77517
0.76486	1.37185E5	3372.77517
0.75900	1.36869E5	3371.77517
0.75321	1.36557E5	3370.77517
0.74748	1.36247E5	3369.77517
0.74181	1.35941E5	3368.77517
0.73619	1.35637E5	3367.77517
0.73064	1.35336E5	3366.77517
0.72515	1.35038E5	3365.77517
0.71971	1.34743E5	3364.77517
0.71433	1.34451E5	3363.77517
0.70901	1.34161E5	3362.77517
0.70374	1.33874E5	3361.77517
0.69853	1.33589E5	3360.77517
0.69337	1.33307E5	3359.77517
0.68827	1.33027E5	3358.77517
0.68321	1.32750E5	3357.77517
0.67821	1.32476E5	3356.77517
0.67326	1.32204E5	3355.77517
0.66836	1.31934E5	3354.77517
0.66351	1.31667E5	3353.77517
0.65871	1.31402E5	3352.77517
0.65396	1.31139E5	3351.77517
0.64926	1.30879E5	3350.77517
0.64460	1.30621E5	3349.77517
0.63999	1.30365E5	3348.77517
0.63542	1.30111E5	3347.77517
0.63091	1.29860E5	3346.77517
0.62643	1.29610E5	3345.77517
0.62200	1.29363E5	3344.77517
0.61762	1.29118E5	3343.77517
0.61327	1.28874E5	3342.77517
0.60897	1.28633E5	3341.77517
0.60471	1.28394E5	3340.77517
0.60050	1.28157E5	3339.77517
0.59632	1.27922E5	3338.77517
0.59219	1.27688E5	3337.77517
0.58809	1.27457E5	3336.77517
0.58404	1.27228E5	3335.77517
0.58002	1.27000E5	3334.77517
0.57604	1.26774E5	3333.77517
0.57210	1.26550E5	3332.77517
0.56820	1.26328E5	3331.77517
