Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	91000.27222	2325.39943
0.99998	90995.61382	2325.30380
0.99627	90856.51468	2324.30380
0.99256	90717.57629	2323.30380
0.98886	90578.79697	2322.30380
0.98516	90440.17502	2321.30380
0.98146	90301.70873	2320.30380
0.97776	90163.39639	2319.30380
0.97406	90025.23627	2318.30380
0.97037	89887.22665	2317.30380
0.96668	89749.36577	2316.30380
0.96299	89611.65188	2315.30380
0.95930	89474.08321	2314.30380
0.95562	89336.65798	2313.30380
0.95194	89199.37439	2312.30380
0.94825	89062.23063	2311.30380
0.94457	88925.22491	2310.30380
0.94090	88788.35536	2309.30380
0.93722	88651.62017	2308.30380
0.93354	88515.01746	2307.30380
0.92987	88378.54535	2306.30380
0.92620	88242.20197	2305.30380
0.92253	88105.98540	2304.30380
0.91886	87969.89373	2303.30380
0.91519	87833.92502	2302.30380
0.91152	87698.07731	2301.30380
0.90785	87562.34864	2300.30380
0.90419	87426.73701	2299.30380
0.90052	87291.24042	2298.30380
0.89685	87155.85684	2297.30380
0.89319	87020.58422	2296.30380
0.88953	86885.42051	2295.30380
0.88586	86750.36361	2294.30380
0.88220	86615.41141	2293.30380
0.87854	86480.56180	2292.30380
0.87487	86345.81261	2291.30380
0.87121	86211.16167	2290.30380
0.86755	86076.60679	2289.30380
0.86388	85942.14573	2288.30380
0.86022	85807.77626	2287.30380
0.85655	85673.49609	2286.30380
0.85289	85539.30293	2285.30380
0.84922	85405.19445	2284.30380
0.84556	85271.16829	2283.30380
0.84189	85137.22207	2282.30380
0.83822	85003.35336	2281.30380
0.83455	84869.55973	2280.30380
0.83089	84735.83869	2279.30380
0.82721	84602.18774	2278.30380
0.82354	84468.60432	2277.30380
0.81987	84335.08585	2276.30380
0.81619	84201.62973	2275.30380
0.81252	84068.23328	2274.30380
0.80884	83934.89384	2273.30380
0.80516	83801.60865	2272.30380
0.80147	83668.37496	2271.30380
0.79779	83535.18994	2270.30380
0.79410	83402.05074	2269.30380
0.79041	83268.95446	2268.30380
0.78672	83135.89816	2267.30380
0.78302	83002.87882	2266.30380
0.77933	82869.89342	2265.30380
0.77562	82736.93885	2264.30380
0.77192	82604.01197	2263.30380
0.76821	82471.10958	2262.30380
0.76450	82338.22843	2261.30380
0.76079	82205.36519	2260.30380
0.75707	82072.51649	2259.30380
0.75335	81939.67891	2258.30380
0.74962	81806.84893	2257.30380
0.74589	81674.02300	2256.30380
0.74216	81541.19749	2255.30380
0.73842	81408.36869	2254.30380
0.73467	81275.53282	2253.30380
0.73092	81142.68604	2252.30380
0.72717	81009.82442	2251.30380
0.72341	80876.94395	2250.30380
0.71965	80744.04054	2249.30380
0.71588	80611.11000	2248.30380
0.71210	80478.14808	2247.30380
0.70832	80345.15040	2246.30380
0.70453	80212.11252	2245.30380
0.70073	80079.02987	2244.30380
0.69693	79945.89780	2243.30380
0.69312	79812.71153	2242.30380
0.68931	79679.46618	2241.30380
0.68548	79546.15677	2240.30380
0.68165	79412.77817	2239.30380
0.67781	79279.32514	2238.30380
0.67397	79145.79232	2237.30380
0.67011	79012.17419	2236.30380
0.66625	78878.46511	2235.30380
0.66237	78744.65928	2234.30380
0.65849	78610.75076	2233.30380
0.65460	78476.73345	2232.30380
0.65070	78342.60108	2231.30380
0.64678	78208.34721	2230.30380
0.64286	78073.96521	2229.30380
0.63893	77939.44827	2228.30380
0.63498	77804.78941	2227.30380
