Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	99049.89215	2478.96374
0.99998	99045.18083	2478.86812
0.99697	98914.09549	2477.86812
0.99397	98783.26514	2476.86812
0.99098	98652.68861	2475.86812
0.98799	98522.36469	2474.86812
0.98501	98392.29221	2473.86812
0.98203	98262.47000	2472.86812
0.97906	98132.89687	2471.86812
0.97610	98003.57166	2470.86812
0.97314	97874.49320	2469.86812
0.97019	97745.66033	2468.86812
0.96725	97617.07189	2467.86812
0.96431	97488.72673	2466.86812
0.96138	97360.62370	2465.86812
0.95845	97232.76164	2464.86812
0.95553	97105.13943	2463.86812
0.95262	96977.75591	2462.86812
0.94971	96850.60996	2461.86812
0.94681	96723.70044	2460.86812
0.94391	96597.02623	2459.86812
0.94102	96470.58619	2458.86812
0.93814	96344.37921	2457.86812
0.93526	96218.40417	2456.86812
0.93239	96092.65996	2455.86812
0.92952	95967.14547	2454.86812
0.92666	95841.85958	2453.86812
0.92381	95716.80120	2452.86812
0.92096	95591.96922	2451.86812
0.91812	95467.36255	2450.86812
0.91528	95342.98009	2449.86812
0.91245	95218.82075	2448.86812
0.90962	95094.88344	2447.86812
0.90680	94971.16709	2446.86812
0.90399	94847.67059	2445.86812
0.90118	94724.39288	2444.86812
0.89837	94601.33289	2443.86812
0.89558	94478.48953	2442.86812
0.89278	94355.86173	2441.86812
0.88999	94233.44844	2440.86812
0.88721	94111.24858	2439.86812
0.88443	93989.26109	2438.86812
0.88166	93867.48491	2437.86812
0.87890	93745.91899	2436.86812
0.87613	93624.56228	2435.86812
0.87338	93503.41371	2434.86812
0.87063	93382.47224	2433.86812
0.86788	93261.73683	2432.86812
0.86514	93141.20643	2431.86812
0.86241	93020.88000	2430.86812
0.85967	92900.75650	2429.86812
0.85695	92780.83488	2428.86812
0.85423	92661.11413	2427.86812
0.85151	92541.59320	2426.86812
0.84880	92422.27106	2425.86812
0.84610	92303.14669	2424.86812
0.84339	92184.21906	2423.86812
0.84070	92065.48714	2422.86812
0.83801	91946.94992	2421.86812
0.83532	91828.60636	2420.86812
0.83264	91710.45546	2419.86812
0.82996	91592.49619	2418.86812
0.82729	91474.72754	2417.86812
0.82462	91357.14850	2416.86812
0.82196	91239.75805	2415.86812
0.81930	91122.55519	2414.86812
0.81664	91005.53890	2413.86812
0.81399	90888.70818	2412.86812
0.81135	90772.06203	2411.86812
0.80871	90655.59943	2410.86812
0.80607	90539.31939	2409.86812
0.80344	90423.22091	2408.86812
0.80081	90307.30298	2407.86812
0.79818	90191.56460	2406.86812
0.79557	90076.00478	2405.86812
0.79295	89960.62252	2404.86812
0.79034	89845.41683	2403.86812
0.78773	89730.38670	2402.86812
0.78513	89615.53115	2401.86812
0.78253	89500.84918	2400.86812
0.77994	89386.33980	2399.86812
0.77735	89272.00201	2398.86812
0.77476	89157.83484	2397.86812
0.77218	89043.83728	2396.86812
0.76960	88930.00834	2395.86812
0.76702	88816.34704	2394.86812
0.76445	88702.85239	2393.86812
0.76189	88589.52340	2392.86812
0.75932	88476.35908	2391.86812
0.75676	88363.35845	2390.86812
0.75421	88250.52051	2389.86812
0.75166	88137.84427	2388.86812
0.74911	88025.32875	2387.86812
0.74657	87912.97297	2386.86812
0.74402	87800.77593	2385.86812
0.74149	87688.73664	2384.86812
0.73895	87576.85412	2383.86812
0.73642	87465.12738	2382.86812
0.73390	87353.55542	2381.86812
0.73137	87242.13727	2380.86812
0.72885	87130.87192	2379.86812
0.72634	87019.75839	2378.86812
0.72382	86908.79569	2377.86812
0.72132	86797.98281	2376.86812
0.71881	86687.31878	2375.86812
0.71631	86576.80260	2374.86812
0.71381	86466.43326	2373.86812
0.71131	86356.20978	2372.86812
0.70882	86246.13115	2371.86812
0.70632	86136.19638	2370.86812
0.70384	86026.40447	2369.86812
0.70135	85916.75440	2368.86812
0.69887	85807.24519	2367.86812
0.69639	85697.87582	2366.86812
0.69392	85588.64529	2365.86812
0.69145	85479.55259	2364.86812
0.68898	85370.59671	2363.86812
0.68651	85261.77662	2362.86812
0.68404	85153.09133	2361.86812
0.68158	85044.53981	2360.86812
0.67912	84936.12103	2359.86812
0.67667	84827.83399	2358.86812
0.67422	84719.67764	2357.86812
0.67176	84611.65097	2356.86812
0.66932	84503.75294	2355.86812
0.66687	84395.98252	2354.86812
0.66443	84288.33867	2353.86812
0.66199	84180.82034	2352.86812
0.65955	84073.42651	2351.86812
0.65711	83966.15611	2350.86812
0.65468	83859.00810	2349.86812
0.65225	83751.98142	2348.86812
0.64982	83645.07501	2347.86812
0.64739	83538.28782	2346.86812
0.64497	83431.61876	2345.86812
0.64254	83325.06678	2344.86812
0.64012	83218.63078	2343.86812
0.63771	83112.30971	2342.86812
0.63529	83006.10245	2341.86812
0.63287	82900.00794	2340.86812
0.63046	82794.02506	2339.86812
0.62805	82688.15272	2338.86812
0.62564	82582.38981	2337.86812
0.62324	82476.73522	2336.86812
0.62083	82371.18783	2335.86812
0.61843	82265.74652	2334.86812
0.61603	82160.41014	2333.86812
0.61362	82055.17757	2332.86812
0.61123	81950.04766	2331.86812
0.60883	81845.01926	2330.86812
0.60643	81740.09121	2329.86812
0.60404	81635.26235	2328.86812
0.60165	81530.53149	2327.86812
0.59925	81425.89746	2326.86812
0.59686	81321.35908	2325.86812
0.59448	81216.91513	2324.86812
0.59209	81112.56442	2323.86812
0.58970	81008.30574	2322.86812
0.58732	80904.13784	2321.86812
0.58493	80800.05951	2320.86812
0.58255	80696.06950	2319.86812
0.58017	80592.16656	2318.86812
0.57778	80488.34941	2317.86812
0.57540	80384.61680	2316.86812
0.57302	80280.96743	2315.86812
0.57064	80177.40001	2314.86812
0.56826	80073.91322	2313.86812
0.56589	79970.50576	2312.86812
0.56351	79867.17628	2311.86812
0.56113	79763.92346	2310.86812
0.55876	79660.74591	2309.86812
0.55638	79557.64229	2308.86812
0.55400	79454.61120	2307.86812
0.55163	79351.65124	2306.86812
0.54925	79248.76101	2305.86812
0.54688	79145.93907	2304.86812
0.54450	79043.18399	2303.86812
0.54213	78940.49429	2302.86812
0.53975	78837.86852	2301.86812
0.53738	78735.30516	2300.86812
0.53500	78632.80273	2299.86812
0.53263	78530.35968	2298.86812
0.53025	78427.97447	2297.86812
0.52788	78325.64555	2296.86812
0.52550	78223.37131	2295.86812
0.52312	78121.15017	2294.86812
0.52075	78018.98049	2293.86812
0.51837	77916.86062	2292.86812
0.51599	77814.78891	2291.86812
0.51361	77712.76365	2290.86812
0.51123	77610.78314	2289.86812
0.50885	77508.84563	2288.86812
0.50646	77406.94937	2287.86812
0.50408	77305.09255	2286.86812
0.50170	77203.27337	2285.86812
0.49931	77101.48998	2284.86812
0.49692	76999.74051	2283.86812
0.49453	76898.02307	2282.86812
0.49214	76796.33571	2281.86812
0.48975	76694.67649	2280.86812
0.48736	76593.04340	2279.86812
0.48496	76491.43442	2278.86812
0.48257	76389.84749	2277.86812
0.48017	76288.28051	2276.86812
0.47777	76186.73136	2275.86812
0.47536	76085.19785	2274.86812
0.47296	75983.67779	2273.86812
0.47055	75882.16893	2272.86812
0.46814	75780.66897	2271.86812
0.46572	75679.17558	2270.86812
0.46331	75577.68638	2269.86812
0.46089	75476.19896	2268.86812
0.45847	75374.71083	2267.86812
0.45604	75273.21948	2266.86812
0.45362	75171.72234	2265.86812
0.45119	75070.21679	2264.86812
0.44875	74968.70013	2263.86812
0.44631	74867.16965	2262.86812
0.44387	74765.62254	2261.86812
0.44143	74664.05595	2260.86812
0.43898	74562.46696	2259.86812
