Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.23692E5	2956.93350
0.99998	1.23687E5	2956.83788
0.99649	1.23510E5	2955.83788
0.99301	1.23334E5	2954.83788
0.98955	1.23159E5	2953.83788
0.98611	1.22984E5	2952.83788
0.98268	1.22810E5	2951.83788
0.97926	1.22637E5	2950.83788
0.97587	1.22464E5	2949.83788
0.97248	1.22292E5	2948.83788
0.96912	1.22121E5	2947.83788
0.96577	1.21950E5	2946.83788
0.96243	1.21780E5	2945.83788
0.95911	1.21611E5	2944.83788
0.95580	1.21442E5	2943.83788
0.95251	1.21274E5	2942.83788
0.94923	1.21106E5	2941.83788
0.94597	1.20939E5	2940.83788
0.94273	1.20773E5	2939.83788
0.93949	1.20607E5	2938.83788
0.93628	1.20442E5	2937.83788
0.93307	1.20278E5	2936.83788
0.92988	1.20114E5	2935.83788
0.92671	1.19950E5	2934.83788
0.92355	1.19788E5	2933.83788
0.92040	1.19626E5	2932.83788
0.91727	1.19464E5	2931.83788
0.91415	1.19303E5	2930.83788
0.91104	1.19143E5	2929.83788
0.90795	1.18983E5	2928.83788
0.90487	1.18824E5	2927.83788
0.90181	1.18666E5	2926.83788
0.89876	1.18508E5	2925.83788
0.89572	1.18350E5	2924.83788
0.89270	1.18193E5	2923.83788
0.88969	1.18037E5	2922.83788
0.88669	1.17881E5	2921.83788
0.88371	1.17726E5	2920.83788
0.88074	1.17571E5	2919.83788
0.87778	1.17417E5	2918.83788
0.87483	1.17264E5	2917.83788
0.87190	1.17111E5	2916.83788
0.86898	1.16958E5	2915.83788
0.86607	1.16806E5	2914.83788
0.86318	1.16655E5	2913.83788
0.86030	1.16504E5	2912.83788
0.85743	1.16354E5	2911.83788
0.85457	1.16204E5	2910.83788
0.85173	1.16054E5	2909.83788
0.84889	1.15906E5	2908.83788
0.84607	1.15757E5	2907.83788
0.84327	1.15610E5	2906.83788
0.84047	1.15462E5	2905.83788
0.83768	1.15315E5	2904.83788
0.83491	1.15169E5	2903.83788
0.83215	1.15023E5	2902.83788
0.82940	1.14878E5	2901.83788
0.82667	1.14733E5	2900.83788
0.82394	1.14589E5	2899.83788
0.82123	1.14445E5	2898.83788
0.81853	1.14302E5	2897.83788
0.81584	1.14159E5	2896.83788
0.81316	1.14017E5	2895.83788
0.81049	1.13875E5	2894.83788
0.80783	1.13733E5	2893.83788
0.80519	1.13592E5	2892.83788
0.80255	1.13452E5	2891.83788
0.79993	1.13312E5	2890.83788
0.79732	1.13172E5	2889.83788
0.79471	1.13033E5	2888.83788
0.79212	1.12894E5	2887.83788
0.78954	1.12756E5	2886.83788
0.78697	1.12618E5	2885.83788
0.78442	1.12481E5	2884.83788
0.78187	1.12344E5	2883.83788
0.77933	1.12208E5	2882.83788
0.77681	1.12072E5	2881.83788
0.77429	1.11936E5	2880.83788
0.77178	1.11801E5	2879.83788
0.76929	1.11666E5	2878.83788
0.76680	1.11532E5	2877.83788
0.76433	1.11398E5	2876.83788
0.76186	1.11265E5	2875.83788
0.75941	1.11132E5	2874.83788
0.75697	1.10999E5	2873.83788
0.75453	1.10867E5	2872.83788
