Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.30486E5	3094.89340
0.99998	1.30480E5	3094.79778
0.99586	1.30269E5	3093.79778
0.99176	1.30058E5	3092.79778
0.98768	1.29848E5	3091.79778
0.98363	1.29639E5	3090.79778
0.97960	1.29431E5	3089.79778
0.97560	1.29224E5	3088.79778
0.97161	1.29019E5	3087.79778
0.96765	1.28814E5	3086.79778
0.96371	1.28610E5	3085.79778
0.95979	1.28407E5	3084.79778
0.95590	1.28205E5	3083.79778
0.95202	1.28004E5	3082.79778
0.94817	1.27804E5	3081.79778
0.94434	1.27605E5	3080.79778
0.94053	1.27407E5	3079.79778
0.93674	1.27210E5	3078.79778
0.93297	1.27013E5	3077.79778
0.92922	1.26818E5	3076.79778
0.92549	1.26624E5	3075.79778
0.92178	1.26430E5	3074.79778
0.91810	1.26237E5	3073.79778
0.91443	1.26046E5	3072.79778
0.91078	1.25855E5	3071.79778
0.90716	1.25665E5	3070.79778
0.90355	1.25476E5	3069.79778
0.89996	1.25287E5	3068.79778
0.89639	1.25100E5	3067.79778
0.89284	1.24913E5	3066.79778
0.88931	1.24728E5	3065.79778
0.88580	1.24543E5	3064.79778
0.88231	1.24359E5	3063.79778
0.87883	1.24176E5	3062.79778
0.87538	1.23993E5	3061.79778
0.87194	1.23812E5	3060.79778
0.86852	1.23631E5	3059.79778
0.86512	1.23451E5	3058.79778
0.86174	1.23272E5	3057.79778
0.85838	1.23093E5	3056.79778
0.85503	1.22916E5	3055.79778
0.85170	1.22739E5	3054.79778
0.84839	1.22563E5	3053.79778
0.84510	1.22388E5	3052.79778
0.84182	1.22213E5	3051.79778
0.83857	1.22040E5	3050.79778
0.83532	1.21867E5	3049.79778
0.83210	1.21694E5	3048.79778
0.82889	1.21523E5	3047.79778
0.82570	1.21352E5	3046.79778
0.82253	1.21182E5	3045.79778
0.81937	1.21013E5	3044.79778
0.81623	1.20844E5	3043.79778
0.81310	1.20676E5	3042.79778
0.80999	1.20509E5	3041.79778
0.80690	1.20343E5	3040.79778
0.80382	1.20177E5	3039.79778
0.80076	1.20012E5	3038.79778
0.79772	1.19848E5	3037.79778
0.79469	1.19684E5	3036.79778
0.79167	1.19521E5	3035.79778
0.78867	1.19359E5	3034.79778
0.78569	1.19197E5	3033.79778
0.78272	1.19036E5	3032.79778
0.77977	1.18876E5	3031.79778
0.77683	1.18716E5	3030.79778
0.77391	1.18557E5	3029.79778
0.77100	1.18399E5	3028.79778
0.76811	1.18241E5	3027.79778
0.76523	1.18084E5	3026.79778
0.76237	1.17928E5	3025.79778
0.75952	1.17772E5	3024.79778
0.75668	1.17617E5	3023.79778
0.75386	1.17463E5	3022.79778
0.75105	1.17309E5	3021.79778
0.74826	1.17155E5	3020.79778
0.74548	1.17003E5	3019.79778
0.74272	1.16851E5	3018.79778
0.73997	1.16699E5	3017.79778
0.73723	1.16549E5	3016.79778
0.73451	1.16398E5	3015.79778
0.73180	1.16249E5	3014.79778
0.72910	1.16100E5	3013.79778
0.72642	1.15951E5	3012.79778
0.72375	1.15803E5	3011.79778
0.72109	1.15656E5	3010.79778
0.71845	1.15509E5	3009.79778
0.71582	1.15363E5	3008.79778
0.71320	1.15217E5	3007.79778
0.71059	1.15072E5	3006.79778
0.70800	1.14928E5	3005.79778
0.70542	1.14784E5	3004.79778
0.70286	1.14640E5	3003.79778
0.70030	1.14498E5	3002.79778
0.69776	1.14355E5	3001.79778
0.69523	1.14213E5	3000.79778
0.69271	1.14072E5	2999.79778
0.69021	1.13932E5	2998.79778
0.68772	1.13791E5	2997.79778
0.68524	1.13652E5	2996.79778
0.68277	1.13513E5	2995.79778
0.68031	1.13374E5	2994.79778
0.67787	1.13236E5	2993.79778
0.67543	1.13098E5	2992.79778
0.67301	1.12961E5	2991.79778
0.67060	1.12825E5	2990.79778
0.66820	1.12689E5	2989.79778
0.66582	1.12553E5	2988.79778
0.66344	1.12418E5	2987.79778
0.66108	1.12283E5	2986.79778
0.65872	1.12149E5	2985.79778
0.65638	1.12016E5	2984.79778
0.65405	1.11882E5	2983.79778
0.65173	1.11750E5	2982.79778
0.64942	1.11618E5	2981.79778
0.64712	1.11486E5	2980.79778
0.64484	1.11355E5	2979.79778
0.64256	1.11224E5	2978.79778
0.64030	1.11094E5	2977.79778
0.63804	1.10964E5	2976.79778
0.63580	1.10834E5	2975.79778
0.63356	1.10706E5	2974.79778
0.63134	1.10577E5	2973.79778
0.62913	1.10449E5	2972.79778
0.62693	1.10321E5	2971.79778
0.62473	1.10194E5	2970.79778
0.62255	1.10068E5	2969.79778
0.62038	1.09941E5	2968.79778
0.61822	1.09816E5	2967.79778
0.61607	1.09690E5	2966.79778
0.61392	1.09565E5	2965.79778
0.61179	1.09441E5	2964.79778
0.60967	1.09317E5	2963.79778
0.60756	1.09193E5	2962.79778
0.60545	1.09070E5	2961.79778
0.60336	1.08947E5	2960.79778
0.60128	1.08824E5	2959.79778
0.59920	1.08702E5	2958.79778
0.59714	1.08581E5	2957.79778
0.59508	1.08460E5	2956.79778
0.59304	1.08339E5	2955.79778
0.59100	1.08218E5	2954.79778
0.58897	1.08098E5	2953.79778
0.58696	1.07979E5	2952.79778
0.58495	1.07860E5	2951.79778
0.58295	1.07741E5	2950.79778
0.58096	1.07622E5	2949.79778
0.57898	1.07504E5	2948.79778
0.57700	1.07387E5	2947.79778
0.57504	1.07269E5	2946.79778
0.57308	1.07153E5	2945.79778
0.57114	1.07036E5	2944.79778
0.56920	1.06920E5	2943.79778
0.56727	1.06804E5	2942.79778
0.56535	1.06689E5	2941.79778
0.56344	1.06574E5	2940.79778
0.56154	1.06459E5	2939.79778
0.55964	1.06345E5	2938.79778
0.55775	1.06231E5	2937.79778
0.55588	1.06117E5	2936.79778
0.55401	1.06004E5	2935.79778
