Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.37999E5	3226.12985
0.99997	1.37993E5	3226.03423
0.99477	1.37723E5	3225.03423
0.98960	1.37455E5	3224.03423
0.98447	1.37189E5	3223.03423
0.97938	1.36924E5	3222.03423
0.97432	1.36661E5	3221.03423
0.96930	1.36400E5	3220.03423
0.96432	1.36140E5	3219.03423
0.95937	1.35882E5	3218.03423
0.95445	1.35626E5	3217.03423
0.94958	1.35371E5	3216.03423
0.94473	1.35118E5	3215.03423
0.93992	1.34866E5	3214.03423
0.93515	1.34616E5	3213.03423
0.93041	1.34367E5	3212.03423
0.92570	1.34121E5	3211.03423
0.92102	1.33875E5	3210.03423
0.91638	1.33631E5	3209.03423
0.91177	1.33389E5	3208.03423
0.90720	1.33148E5	3207.03423
0.90265	1.32908E5	3206.03423
0.89814	1.32670E5	3205.03423
0.89366	1.32434E5	3204.03423
0.88920	1.32198E5	3203.03423
0.88478	1.31965E5	3202.03423
0.88039	1.31732E5	3201.03423
0.87603	1.31501E5	3200.03423
0.87170	1.31272E5	3199.03423
0.86740	1.31043E5	3198.03423
0.86313	1.30817E5	3197.03423
0.85889	1.30591E5	3196.03423
0.85468	1.30367E5	3195.03423
0.85050	1.30144E5	3194.03423
0.84634	1.29922E5	3193.03423
0.84221	1.29702E5	3192.03423
0.83811	1.29483E5	3191.03423
0.83404	1.29265E5	3190.03423
0.83000	1.29049E5	3189.03423
0.82598	1.28833E5	3188.03423
0.82199	1.28619E5	3187.03423
0.81803	1.28406E5	3186.03423
0.81409	1.28195E5	3185.03423
0.81018	1.27984E5	3184.03423
0.80630	1.27775E5	3183.03423
0.80244	1.27567E5	3182.03423
0.79860	1.27360E5	3181.03423
0.79480	1.27154E5	3180.03423
0.79101	1.26950E5	3179.03423
0.78726	1.26746E5	3178.03423
0.78352	1.26544E5	3177.03423
0.77981	1.26343E5	3176.03423
0.77613	1.26143E5	3175.03423
0.77247	1.25944E5	3174.03423
0.76883	1.25746E5	3173.03423
0.76522	1.25549E5	3172.03423
0.76163	1.25353E5	3171.03423
0.75807	1.25159E5	3170.03423
0.75452	1.24965E5	3169.03423
0.75100	1.24772E5	3168.03423
0.74751	1.24581E5	3167.03423
0.74403	1.24390E5	3166.03423
0.74058	1.24201E5	3165.03423
0.73715	1.24012E5	3164.03423
0.73374	1.23825E5	3163.03423
0.73036	1.23638E5	3162.03423
0.72699	1.23452E5	3161.03423
0.72365	1.23268E5	3160.03423
0.72033	1.23084E5	3159.03423
0.71702	1.22902E5	3158.03423
0.71374	1.22720E5	3157.03423
0.71048	1.22539E5	3156.03423
0.70725	1.22359E5	3155.03423
0.70403	1.22180E5	3154.03423
0.70083	1.22002E5	3153.03423
0.69765	1.21825E5	3152.03423
0.69449	1.21649E5	3151.03423
0.69135	1.21474E5	3150.03423
0.68824	1.21299E5	3149.03423
0.68514	1.21126E5	3148.03423
0.68206	1.20953E5	3147.03423
0.67899	1.20781E5	3146.03423
0.67595	1.20611E5	3145.03423
0.67293	1.20440E5	3144.03423
0.66992	1.20271E5	3143.03423
0.66694	1.20103E5	3142.03423
0.66397	1.19935E5	3141.03423
0.66102	1.19769E5	3140.03423
0.65809	1.19603E5	3139.03423
0.65517	1.19438E5	3138.03423
0.65228	1.19273E5	3137.03423
0.64940	1.19110E5	3136.03423
0.64654	1.18947E5	3135.03423
0.64369	1.18785E5	3134.03423
0.64087	1.18624E5	3133.03423
0.63806	1.18464E5	3132.03423
0.63527	1.18304E5	3131.03423
0.63249	1.18145E5	3130.03423
0.62973	1.17987E5	3129.03423
0.62699	1.17830E5	3128.03423
0.62426	1.17673E5	3127.03423
0.62155	1.17517E5	3126.03423
0.61886	1.17362E5	3125.03423
0.61618	1.17207E5	3124.03423
0.61352	1.17054E5	3123.03423
0.61088	1.16901E5	3122.03423
0.60825	1.16748E5	3121.03423
0.60563	1.16597E5	3120.03423
0.60303	1.16446E5	3119.03423
0.60045	1.16296E5	3118.03423
0.59788	1.16146E5	3117.03423
0.59533	1.15997E5	3116.03423
0.59279	1.15849E5	3115.03423
0.59027	1.15702E5	3114.03423
0.58776	1.15555E5	3113.03423
0.58526	1.15409E5	3112.03423
0.58278	1.15263E5	3111.03423
0.58032	1.15118E5	3110.03423
0.57787	1.14974E5	3109.03423
0.57543	1.14830E5	3108.03423
0.57301	1.14687E5	3107.03423
0.57060	1.14545E5	3106.03423
0.56820	1.14403E5	3105.03423
0.56582	1.14262E5	3104.03423
0.56345	1.14122E5	3103.03423
0.56110	1.13982E5	3102.03423
0.55876	1.13843E5	3101.03423
0.55643	1.13704E5	3100.03423
0.55412	1.13566E5	3099.03423
0.55182	1.13428E5	3098.03423
0.54953	1.13292E5	3097.03423
0.54726	1.13155E5	3096.03423
0.54500	1.13020E5	3095.03423
0.54275	1.12884E5	3094.03423
0.54051	1.12750E5	3093.03423
0.53829	1.12616E5	3092.03423
0.53608	1.12482E5	3091.03423
0.53388	1.12349E5	3090.03423
0.53169	1.12217E5	3089.03423
0.52952	1.12085E5	3088.03423
0.52735	1.11954E5	3087.03423
0.52520	1.11823E5	3086.03423
0.52307	1.11693E5	3085.03423
0.52094	1.11563E5	3084.03423
0.51883	1.11434E5	3083.03423
0.51672	1.11306E5	3082.03423
0.51463	1.11178E5	3081.03423
0.51255	1.11050E5	3080.03423
0.51049	1.10923E5	3079.03423
0.50843	1.10796E5	3078.03423
0.50638	1.10670E5	3077.03423
0.50435	1.10545E5	3076.03423
0.50233	1.10420E5	3075.03423
0.50032	1.10295E5	3074.03423
0.49831	1.10171E5	3073.03423
0.49632	1.10048E5	3072.03423
0.49435	1.09924E5	3071.03423
0.49238	1.09802E5	3070.03423
0.49042	1.09680E5	3069.03423
0.48847	1.09558E5	3068.03423
0.48654	1.09437E5	3067.03423
0.48461	1.09316E5	3066.03423
0.48269	1.09196E5	3065.03423
0.48079	1.09076E5	3064.03423
0.47889	1.08957E5	3063.03423
0.47701	1.08838E5	3062.03423
