Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.30219E5	3048.16749
0.99998	1.30213E5	3048.07187
0.99594	1.30009E5	3047.07187
0.99192	1.29805E5	3046.07187
0.98792	1.29603E5	3045.07187
0.98394	1.29401E5	3044.07187
0.97998	1.29200E5	3043.07187
0.97605	1.29001E5	3042.07187
0.97214	1.28802E5	3041.07187
0.96824	1.28604E5	3040.07187
0.96437	1.28407E5	3039.07187
0.96052	1.28210E5	3038.07187
0.95669	1.28015E5	3037.07187
0.95288	1.27820E5	3036.07187
0.94909	1.27627E5	3035.07187
0.94532	1.27434E5	3034.07187
0.94157	1.27242E5	3033.07187
0.93783	1.27051E5	3032.07187
0.93412	1.26861E5	3031.07187
0.93043	1.26671E5	3030.07187
0.92676	1.26483E5	3029.07187
0.92311	1.26295E5	3028.07187
0.91947	1.26108E5	3027.07187
0.91586	1.25922E5	3026.07187
0.91226	1.25737E5	3025.07187
0.90868	1.25552E5	3024.07187
0.90512	1.25369E5	3023.07187
0.90158	1.25186E5	3022.07187
0.89806	1.25004E5	3021.07187
0.89456	1.24822E5	3020.07187
0.89107	1.24642E5	3019.07187
0.88760	1.24462E5	3018.07187
0.88415	1.24283E5	3017.07187
0.88072	1.24104E5	3016.07187
0.87730	1.23927E5	3015.07187
0.87391	1.23750E5	3014.07187
0.87053	1.23574E5	3013.07187
0.86716	1.23399E5	3012.07187
0.86382	1.23224E5	3011.07187
0.86049	1.23050E5	3010.07187
0.85718	1.22877E5	3009.07187
0.85388	1.22705E5	3008.07187
0.85061	1.22533E5	3007.07187
0.84734	1.22362E5	3006.07187
0.84410	1.22192E5	3005.07187
0.84087	1.22022E5	3004.07187
0.83766	1.21853E5	3003.07187
0.83446	1.21685E5	3002.07187
0.83128	1.21518E5	3001.07187
0.82812	1.21351E5	3000.07187
0.82497	1.21185E5	2999.07187
0.82184	1.21019E5	2998.07187
0.81872	1.20854E5	2997.07187
0.81562	1.20690E5	2996.07187
0.81253	1.20526E5	2995.07187
0.80946	1.20364E5	2994.07187
0.80640	1.20201E5	2993.07187
0.80336	1.20040E5	2992.07187
0.80034	1.19879E5	2991.07187
0.79733	1.19718E5	2990.07187
0.79433	1.19559E5	2989.07187
0.79135	1.19400E5	2988.07187
0.78839	1.19241E5	2987.07187
0.78543	1.19083E5	2986.07187
0.78250	1.18926E5	2985.07187
0.77957	1.18770E5	2984.07187
0.77667	1.18614E5	2983.07187
