Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.06190E5	2607.86000
0.99998	1.06185E5	2607.76437
0.99704	1.06048E5	2606.76437
0.99411	1.05912E5	2605.76437
0.99118	1.05775E5	2604.76437
0.98827	1.05640E5	2603.76437
0.98536	1.05504E5	2602.76437
0.98246	1.05369E5	2601.76437
0.97957	1.05234E5	2600.76437
0.97669	1.05100E5	2599.76437
0.97381	1.04965E5	2598.76437
0.97095	1.04831E5	2597.76437
0.96809	1.04698E5	2596.76437
0.96524	1.04565E5	2595.76437
0.96239	1.04432E5	2594.76437
0.95956	1.04299E5	2593.76437
0.95673	1.04166E5	2592.76437
0.95391	1.04034E5	2591.76437
0.95110	1.03903E5	2590.76437
0.94830	1.03771E5	2589.76437
0.94550	1.03640E5	2588.76437
0.94272	1.03509E5	2587.76437
0.93994	1.03378E5	2586.76437
0.93717	1.03248E5	2585.76437
0.93440	1.03118E5	2584.76437
0.93165	1.02989E5	2583.76437
0.92890	1.02859E5	2582.76437
0.92615	1.02730E5	2581.76437
0.92342	1.02601E5	2580.76437
0.92069	1.02473E5	2579.76437
0.91798	1.02344E5	2578.76437
0.91526	1.02216E5	2577.76437
0.91256	1.02089E5	2576.76437
0.90986	1.01961E5	2575.76437
0.90717	1.01834E5	2574.76437
0.90449	1.01707E5	2573.76437
0.90182	1.01581E5	2572.76437
0.89915	1.01454E5	2571.76437
0.89649	1.01328E5	2570.76437
0.89384	1.01203E5	2569.76437
0.89119	1.01077E5	2568.76437
0.88855	1.00952E5	2567.76437
0.88592	1.00827E5	2566.76437
0.88329	1.00702E5	2565.76437
0.88068	1.00578E5	2564.76437
0.87806	1.00454E5	2563.76437
0.87546	1.00330E5	2562.76437
0.87286	1.00206E5	2561.76437
0.87027	1.00083E5	2560.76437
0.86769	99959.96036	2559.76437
0.86511	99837.14490	2558.76437
0.86254	99714.58877	2557.76437
0.85998	99592.29078	2556.76437
0.85742	99470.24974	2555.76437
0.85487	99348.46449	2554.76437
0.85233	99226.93385	2553.76437
0.84979	99105.65666	2552.76437
0.84727	98984.63177	2551.76437
0.84474	98863.85801	2550.76437
0.84223	98743.33425	2549.76437
0.83972	98623.05933	2548.76437
0.83721	98503.03213	2547.76437
0.83471	98383.25150	2546.76437
0.83222	98263.71633	2545.76437
0.82974	98144.42549	2544.76437
0.82726	98025.37785	2543.76437
0.82479	97906.57232	2542.76437
0.82232	97788.00778	2541.76437
0.81986	97669.68313	2540.76437
0.81741	97551.59727	2539.76437
0.81496	97433.74911	2538.76437
0.81252	97316.13757	2537.76437
0.81009	97198.76156	2536.76437
0.80766	97081.61999	2535.76437
0.80524	96964.71181	2534.76437
0.80282	96848.03594	2533.76437
0.80041	96731.59131	2532.76437
0.79801	96615.37687	2531.76437
0.79561	96499.39156	2530.76437
0.79322	96383.63433	2529.76437
0.79083	96268.10414	2528.76437
0.78845	96152.79994	2527.76437
0.78608	96037.72070	2526.76437
0.78371	95922.86538	2525.76437
0.78135	95808.23297	2524.76437
0.77899	95693.82242	2523.76437
0.77664	95579.63273	2522.76437
0.77429	95465.66288	2521.76437
0.77195	95351.91186	2520.76437
0.76962	95238.37867	2519.76437
0.76729	95125.06229	2518.76437
0.76497	95011.96173	2517.76437
0.76265	94899.07601	2516.76437
0.76034	94786.40412	2515.76437
0.75803	94673.94508	2514.76437
0.75573	94561.69792	2513.76437
0.75344	94449.66165	2512.76437
0.75115	94337.83530	2511.76437
0.74886	94226.21789	2510.76437
0.74658	94114.80848	2509.76437
0.74431	94003.60608	2508.76437
0.74204	93892.60975	2507.76437
0.73978	93781.81852	2506.76437
0.73752	93671.23146	2505.76437
0.73527	93560.84761	2504.76437
0.73302	93450.66602	2503.76437
0.73078	93340.68577	2502.76437
0.72854	93230.90591	2501.76437
0.72631	93121.32551	2500.76437
0.72408	93011.94365	2499.76437
0.72186	92902.75939	2498.76437
0.71965	92793.77182	2497.76437
0.71744	92684.98002	2496.76437
0.71523	92576.38308	2495.76437
0.71303	92467.98008	2494.76437
0.71083	92359.77012	2493.76437
0.70864	92251.75229	2492.76437
0.70646	92143.92569	2491.76437
0.70428	92036.28942	2490.76437
0.70210	91928.84260	2489.76437
0.69993	91821.58433	2488.76437
0.69776	91714.51372	2487.76437
0.69560	91607.62989	2486.76437
0.69344	91500.93195	2485.76437
0.69129	91394.41904	2484.76437
0.68914	91288.09026	2483.76437
0.68700	91181.94476	2482.76437
0.68486	91075.98167	2481.76437
0.68273	90970.20011	2480.76437
0.68060	90864.59922	2479.76437
0.67848	90759.17815	2478.76437
0.67636	90653.93604	2477.76437
0.67424	90548.87203	2476.76437
0.67213	90443.98528	2475.76437
0.67002	90339.27493	2474.76437
0.66792	90234.74015	2473.76437
0.66583	90130.38007	2472.76437
0.66373	90026.19388	2471.76437
0.66165	89922.18073	2470.76437
0.65956	89818.33978	2469.76437
0.65748	89714.67021	2468.76437
0.65541	89611.17118	2467.76437
0.65334	89507.84187	2466.76437
0.65127	89404.68146	2465.76437
0.64921	89301.68912	2464.76437
0.64715	89198.86403	2463.76437
0.64510	89096.20538	2462.76437
0.64305	88993.71236	2461.76437
0.64100	88891.38415	2460.76437
0.63896	88789.21994	2459.76437
0.63693	88687.21893	2458.76437
0.63489	88585.38031	2457.76437
0.63286	88483.70328	2456.76437
