Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.31529E5	3101.52191
0.99998	1.31524E5	3101.42629
0.99576	1.31307E5	3100.42629
0.99156	1.31092E5	3099.42629
0.98739	1.30878E5	3098.42629
0.98324	1.30665E5	3097.42629
0.97912	1.30453E5	3096.42629
0.97502	1.30242E5	3095.42629
0.97094	1.30032E5	3094.42629
0.96689	1.29823E5	3093.42629
0.96286	1.29615E5	3092.42629
0.95885	1.29408E5	3091.42629
0.95487	1.29202E5	3090.42629
0.95091	1.28997E5	3089.42629
0.94697	1.28793E5	3088.42629
0.94305	1.28590E5	3087.42629
0.93915	1.28388E5	3086.42629
0.93528	1.28187E5	3085.42629
0.93143	1.27987E5	3084.42629
0.92760	1.27788E5	3083.42629
0.92379	1.27590E5	3082.42629
0.92000	1.27393E5	3081.42629
0.91623	1.27197E5	3080.42629
0.91249	1.27001E5	3079.42629
0.90876	1.26807E5	3078.42629
0.90506	1.26613E5	3077.42629
0.90138	1.26421E5	3076.42629
0.89771	1.26229E5	3075.42629
0.89407	1.26038E5	3074.42629
0.89045	1.25848E5	3073.42629
0.88684	1.25659E5	3072.42629
0.88326	1.25471E5	3071.42629
0.87970	1.25284E5	3070.42629
0.87615	1.25097E5	3069.42629
0.87263	1.24912E5	3068.42629
0.86912	1.24727E5	3067.42629
0.86563	1.24543E5	3066.42629
0.86217	1.24360E5	3065.42629
0.85872	1.24178E5	3064.42629
0.85529	1.23996E5	3063.42629
0.85188	1.23816E5	3062.42629
0.84848	1.23636E5	3061.42629
0.84511	1.23457E5	3060.42629
0.84175	1.23279E5	3059.42629
0.83841	1.23101E5	3058.42629
0.83509	1.22924E5	3057.42629
0.83179	1.22749E5	3056.42629
0.82850	1.22573E5	3055.42629
0.82523	1.22399E5	3054.42629
0.82198	1.22226E5	3053.42629
0.81875	1.22053E5	3052.42629
0.81553	1.21881E5	3051.42629
0.81234	1.21709E5	3050.42629
0.80915	1.21539E5	3049.42629
0.80599	1.21369E5	3048.42629
0.80284	1.21200E5	3047.42629
0.79971	1.21032E5	3046.42629
0.79659	1.20864E5	3045.42629
0.79349	1.20697E5	3044.42629
0.79041	1.20531E5	3043.42629
0.78734	1.20365E5	3042.42629
0.78429	1.20200E5	3041.42629
0.78126	1.20036E5	3040.42629
0.77824	1.19873E5	3039.42629
0.77524	1.19710E5	3038.42629
0.77225	1.19548E5	3037.42629
0.76928	1.19387E5	3036.42629
0.76632	1.19226E5	3035.42629
0.76338	1.19066E5	3034.42629
0.76045	1.18907E5	3033.42629
0.75754	1.18748E5	3032.42629
0.75465	1.18590E5	3031.42629
0.75177	1.18432E5	3030.42629
0.74890	1.18276E5	3029.42629
0.74605	1.18120E5	3028.42629
0.74321	1.17964E5	3027.42629
0.74039	1.17809E5	3026.42629
0.73758	1.17655E5	3025.42629
0.73478	1.17501E5	3024.42629
0.73200	1.17348E5	3023.42629
0.72924	1.17196E5	3022.42629
0.72649	1.17044E5	3021.42629
0.72375	1.16893E5	3020.42629
0.72103	1.16742E5	3019.42629
0.71832	1.16593E5	3018.42629
0.71562	1.16443E5	3017.42629
0.71294	1.16294E5	3016.42629
0.71027	1.16146E5	3015.42629
0.70761	1.15999E5	3014.42629
0.70497	1.15852E5	3013.42629
0.70234	1.15705E5	3012.42629
0.69972	1.15559E5	3011.42629
0.69712	1.15414E5	3010.42629
0.69453	1.15269E5	3009.42629
0.69195	1.15125E5	3008.42629
0.68938	1.14981E5	3007.42629
0.68683	1.14838E5	3006.42629
0.68429	1.14696E5	3005.42629
0.68177	1.14554E5	3004.42629
0.67925	1.14412E5	3003.42629
0.67675	1.14271E5	3002.42629
0.67426	1.14131E5	3001.42629
0.67178	1.13991E5	3000.42629
0.66932	1.13852E5	2999.42629
0.66686	1.13713E5	2998.42629
0.66442	1.13574E5	2997.42629
0.66199	1.13437E5	2996.42629
0.65957	1.13299E5	2995.42629
0.65717	1.13163E5	2994.42629
0.65477	1.13026E5	2993.42629
0.65239	1.12891E5	2992.42629
0.65002	1.12755E5	2991.42629
0.64766	1.12620E5	2990.42629
0.64531	1.12486E5	2989.42629
0.64297	1.12352E5	2988.42629
0.64065	1.12219E5	2987.42629
0.63833	1.12086E5	2986.42629
0.63603	1.11954E5	2985.42629
0.63374	1.11822E5	2984.42629
0.63146	1.11691E5	2983.42629
0.62919	1.11560E5	2982.42629
0.62693	1.11429E5	2981.42629
0.62468	1.11299E5	2980.42629
0.62244	1.11170E5	2979.42629
0.62021	1.11041E5	2978.42629
0.61799	1.10912E5	2977.42629
0.61579	1.10784E5	2976.42629
0.61359	1.10656E5	2975.42629
0.61141	1.10529E5	2974.42629
0.60923	1.10402E5	2973.42629
0.60707	1.10276E5	2972.42629
0.60491	1.10150E5	2971.42629
0.60277	1.10024E5	2970.42629
0.60063	1.09899E5	2969.42629
0.59851	1.09775E5	2968.42629
0.59639	1.09650E5	2967.42629
0.59429	1.09527E5	2966.42629
0.59219	1.09403E5	2965.42629
0.59011	1.09280E5	2964.42629
0.58803	1.09158E5	2963.42629
0.58596	1.09036E5	2962.42629
0.58391	1.08914E5	2961.42629
0.58186	1.08793E5	2960.42629
0.57982	1.08672E5	2959.42629
0.57779	1.08551E5	2958.42629
0.57577	1.08431E5	2957.42629
0.57376	1.08312E5	2956.42629
0.57176	1.08192E5	2955.42629
0.56977	1.08073E5	2954.42629
0.56779	1.07955E5	2953.42629
0.56582	1.07837E5	2952.42629
0.56385	1.07719E5	2951.42629
0.56190	1.07602E5	2950.42629
0.55995	1.07485E5	2949.42629
0.55802	1.07368E5	2948.42629
