Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.24003E5	2959.14095
0.99998	1.23998E5	2959.04532
0.99646	1.23820E5	2958.04532
0.99296	1.23643E5	2957.04532
0.98948	1.23466E5	2956.04532
0.98601	1.23291E5	2955.04532
0.98256	1.23116E5	2954.04532
0.97913	1.22941E5	2953.04532
0.97571	1.22768E5	2952.04532
0.97230	1.22595E5	2951.04532
0.96891	1.22422E5	2950.04532
0.96554	1.22251E5	2949.04532
0.96218	1.22080E5	2948.04532
0.95884	1.21909E5	2947.04532
0.95551	1.21739E5	2946.04532
0.95220	1.21570E5	2945.04532
0.94890	1.21402E5	2944.04532
0.94562	1.21234E5	2943.04532
0.94235	1.21067E5	2942.04532
0.93910	1.20900E5	2941.04532
0.93586	1.20734E5	2940.04532
0.93264	1.20569E5	2939.04532
0.92943	1.20404E5	2938.04532
0.92623	1.20240E5	2937.04532
0.92305	1.20076E5	2936.04532
0.91989	1.19913E5	2935.04532
0.91674	1.19751E5	2934.04532
0.91360	1.19589E5	2933.04532
0.91048	1.19428E5	2932.04532
0.90737	1.19267E5	2931.04532
0.90427	1.19107E5	2930.04532
0.90119	1.18948E5	2929.04532
0.89812	1.18789E5	2928.04532
0.89506	1.18631E5	2927.04532
0.89202	1.18473E5	2926.04532
0.88899	1.18316E5	2925.04532
0.88598	1.18159E5	2924.04532
0.88298	1.18003E5	2923.04532
0.87999	1.17848E5	2922.04532
0.87701	1.17693E5	2921.04532
0.87405	1.17539E5	2920.04532
0.87110	1.17385E5	2919.04532
0.86817	1.17232E5	2918.04532
0.86524	1.17079E5	2917.04532
0.86233	1.16927E5	2916.04532
0.85943	1.16775E5	2915.04532
0.85655	1.16624E5	2914.04532
0.85368	1.16473E5	2913.04532
0.85081	1.16323E5	2912.04532
0.84797	1.16174E5	2911.04532
0.84513	1.16025E5	2910.04532
0.84231	1.15876E5	2909.04532
0.83950	1.15728E5	2908.04532
0.83670	1.15581E5	2907.04532
0.83391	1.15434E5	2906.04532
0.83113	1.15287E5	2905.04532
0.82837	1.15141E5	2904.04532
0.82562	1.14996E5	2903.04532
0.82288	1.14851E5	2902.04532
0.82015	1.14706E5	2901.04532
0.81744	1.14562E5	2900.04532
0.81473	1.14418E5	2899.04532
0.81204	1.14275E5	2898.04532
0.80936	1.14133E5	2897.04532
0.80669	1.13991E5	2896.04532
0.80403	1.13849E5	2895.04532
0.80138	1.13708E5	2894.04532
0.79874	1.13567E5	2893.04532
0.79612	1.13427E5	2892.04532
0.79350	1.13287E5	2891.04532
0.79090	1.13148E5	2890.04532
0.78831	1.13009E5	2889.04532
0.78572	1.12871E5	2888.04532
0.78315	1.12733E5	2887.04532
0.78059	1.12595E5	2886.04532
0.77804	1.12458E5	2885.04532
0.77550	1.12321E5	2884.04532
0.77298	1.12185E5	2883.04532
0.77046	1.12049E5	2882.04532
0.76795	1.11914E5	2881.04532
0.76545	1.11779E5	2880.04532
0.76297	1.11645E5	2879.04532
0.76049	1.11511E5	2878.04532
0.75803	1.11377E5	2877.04532
0.75557	1.11244E5	2876.04532
0.75312	1.11111E5	2875.04532
0.75069	1.10979E5	2874.04532
