Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.00014E5	2490.44056
0.99998	1.00009E5	2490.34493
0.99689	99874.30638	2489.34493
0.99380	99739.96324	2488.34493
0.99072	99605.88460	2487.34493
0.98764	99472.06921	2486.34493
0.98457	99338.51579	2485.34493
0.98151	99205.22311	2484.34493
0.97845	99072.18991	2483.34493
0.97541	98939.41495	2482.34493
0.97236	98806.89699	2481.34493
0.96933	98674.63479	2480.34493
0.96630	98542.62713	2479.34493
0.96328	98410.87277	2478.34493
0.96026	98279.37049	2477.34493
0.95725	98148.11909	2476.34493
0.95425	98017.11733	2475.34493
0.95126	97886.36401	2474.34493
0.94827	97755.85792	2473.34493
0.94528	97625.59787	2472.34493
0.94231	97495.58264	2471.34493
0.93934	97365.81106	2470.34493
0.93637	97236.28192	2469.34493
0.93341	97106.99403	2468.34493
0.93046	96977.94622	2467.34493
0.92752	96849.13730	2466.34493
0.92458	96720.56610	2465.34493
0.92164	96592.23145	2464.34493
0.91871	96464.13217	2463.34493
0.91579	96336.26710	2462.34493
0.91288	96208.63507	2461.34493
0.90997	96081.23493	2460.34493
0.90706	95954.06553	2459.34493
0.90417	95827.12570	2458.34493
0.90127	95700.41430	2457.34493
0.89839	95573.93019	2456.34493
0.89551	95447.67221	2455.34493
0.89263	95321.63924	2454.34493
0.88976	95195.83013	2453.34493
0.88690	95070.24375	2452.34493
0.88404	94944.87897	2451.34493
0.88119	94819.73467	2450.34493
0.87834	94694.80971	2449.34493
0.87550	94570.10297	2448.34493
0.87267	94445.61335	2447.34493
0.86984	94321.33971	2446.34493
0.86701	94197.28094	2445.34493
0.86419	94073.43594	2444.34493
0.86138	93949.80360	2443.34493
0.85857	93826.38281	2442.34493
0.85577	93703.17246	2441.34493
0.85297	93580.17146	2440.34493
0.85017	93457.37870	2439.34493
0.84739	93334.79310	2438.34493
0.84460	93212.41355	2437.34493
0.84183	93090.23896	2436.34493
0.83906	92968.26825	2435.34493
0.83629	92846.50033	2434.34493
0.83353	92724.93410	2433.34493
0.83077	92603.56850	2432.34493
0.82802	92482.40243	2431.34493
0.82527	92361.43482	2430.34493
0.82253	92240.66460	2429.34493
0.81979	92120.09067	2428.34493
0.81706	91999.71198	2427.34493
0.81433	91879.52744	2426.34493
0.81161	91759.53600	2425.34493
0.80889	91639.73657	2424.34493
0.80617	91520.12809	2423.34493
0.80347	91400.70950	2422.34493
0.80076	91281.47973	2421.34493
0.79806	91162.43772	2420.34493
0.79537	91043.58241	2419.34493
0.79268	90924.91273	2418.34493
0.78999	90806.42762	2417.34493
0.78731	90688.12604	2416.34493
0.78463	90570.00692	2415.34493
0.78196	90452.06920	2414.34493
0.77929	90334.31184	2413.34493
0.77663	90216.73377	2412.34493
0.77397	90099.33394	2411.34493
0.77131	89982.11131	2410.34493
0.76866	89865.06481	2409.34493
0.76601	89748.19340	2408.34493
0.76337	89631.49602	2407.34493
0.76073	89514.97163	2406.34493
0.75810	89398.61918	2405.34493
0.75547	89282.43762	2404.34493
0.75284	89166.42589	2403.34493
0.75022	89050.58295	2402.34493
0.74760	88934.90775	2401.34493
0.74498	88819.39924	2400.34493
0.74237	88704.05637	2399.34493
0.73977	88588.87810	2398.34493
0.73716	88473.86337	2397.34493
0.73456	88359.01114	2396.34493
0.73197	88244.32035	2395.34493
0.72938	88129.78995	2394.34493
0.72679	88015.41890	2393.34493
0.72420	87901.20615	2392.34493
0.72162	87787.15063	2391.34493
0.71904	87673.25131	2390.34493
0.71647	87559.50712	2389.34493
0.71390	87445.91701	2388.34493
0.71133	87332.47993	2387.34493
0.70877	87219.19481	2386.34493
0.70621	87106.06062	2385.34493
0.70365	86993.07627	2384.34493
0.70110	86880.24072	2383.34493
0.69855	86767.55290	2382.34493
0.69600	86655.01174	2381.34493
0.69346	86542.61619	2380.34493
0.69092	86430.36518	2379.34493
0.68838	86318.25763	2378.34493
0.68584	86206.29248	2377.34493
0.68331	86094.46866	2376.34493
0.68078	85982.78508	2375.34493
0.67826	85871.24067	2374.34493
0.67574	85759.83436	2373.34493
0.67322	85648.56505	2372.34493
0.67070	85537.43167	2371.34493
0.66819	85426.43312	2370.34493
0.66567	85315.56832	2369.34493
0.66317	85204.83617	2368.34493
0.66066	85094.23557	2367.34493
0.65816	84983.76543	2366.34493
0.65566	84873.42463	2365.34493
0.65316	84763.21207	2364.34493
0.65066	84653.12665	2363.34493
0.64817	84543.16723	2362.34493
0.64568	84433.33271	2361.34493
0.64319	84323.62197	2360.34493
0.64071	84214.03386	2359.34493
0.63822	84104.56726	2358.34493
0.63574	83995.22104	2357.34493
0.63326	83885.99405	2356.34493
0.63079	83776.88514	2355.34493
0.62831	83667.89316	2354.34493
0.62584	83559.01695	2353.34493
0.62337	83450.25535	2352.34493
0.62090	83341.60720	2351.34493
0.61844	83233.07130	2350.34493
0.61597	83124.64650	2349.34493
0.61351	83016.33158	2348.34493
0.61105	82908.12537	2347.34493
0.60859	82800.02667	2346.34493
0.60613	82692.03425	2345.34493
0.60368	82584.14691	2344.34493
0.60122	82476.36343	2343.34493
0.59877	82368.68258	2342.34493
0.59632	82261.10311	2341.34493
0.59387	82153.62378	2340.34493
0.59143	82046.24334	2339.34493
0.58898	81938.96052	2338.34493
0.58653	81831.77406	2337.34493
0.58409	81724.68266	2336.34493
0.58165	81617.68504	2335.34493
0.57921	81510.77990	2334.34493
0.57677	81403.96592	2333.34493
0.57433	81297.24179	2332.34493
0.57189	81190.60617	2331.34493
0.56946	81084.05773	2330.34493
0.56702	80977.59510	2329.34493
0.56458	80871.21692	2328.34493
0.56215	80764.92181	2327.34493
0.55972	80658.70839	2326.34493
0.55728	80552.57524	2325.34493
0.55485	80446.52096	2324.34493
0.55242	80340.54411	2323.34493
0.54999	80234.64325	2322.34493
0.54756	80128.81691	2321.34493
0.54513	80023.06364	2320.34493
0.54270	79917.38194	2319.34493
0.54027	79811.77030	2318.34493
0.53784	79706.22720	2317.34493
0.53541	79600.75111	2316.34493
0.53298	79495.34048	2315.34493
0.53056	79389.99373	2314.34493
0.52813	79284.70927	2313.34493
0.52570	79179.48549	2312.34493
0.52327	79074.32077	2311.34493
0.52084	78969.21346	2310.34493
0.51841	78864.16188	2309.34493
0.51598	78759.16436	2308.34493
0.51355	78654.21916	2307.34493
0.51112	78549.32458	2306.34493
0.50869	78444.47883	2305.34493
0.50625	78339.68015	2304.34493
0.50382	78234.92673	2303.34493
0.50139	78130.21673	2302.34493
0.49895	78025.54830	2301.34493
0.49651	77920.91955	2300.34493
0.49408	77816.32857	2299.34493
