Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.66130E5	3651.95767
0.99850	1.66047E5	3651.86204
0.94054	1.63018E5	3650.86204
0.88716	1.60226E5	3649.86204
0.83790	1.57646E5	3648.86204
0.79238	1.55258E5	3647.86204
0.75022	1.53045E5	3646.86204
0.71113	1.50989E5	3645.86204
0.67481	1.49076E5	3644.86204
0.64103	1.47294E5	3643.86204
0.60956	1.45631E5	3642.86204
0.58019	1.44076E5	3641.86204
0.55276	1.42621E5	3640.86204
0.52711	1.41257E5	3639.86204
0.50308	1.39977E5	3638.86204
0.48055	1.38775E5	3637.86204
0.45940	1.37643E5	3636.86204
0.43953	1.36576E5	3635.86204
0.42084	1.35570E5	3634.86204
0.40323	1.34620E5	3633.86204
0.38663	1.33722E5	3632.86204
0.37097	1.32872E5	3631.86204
0.35618	1.32067E5	3630.86204
0.34220	1.31303E5	3629.86204
0.32897	1.30578E5	3628.86204
0.31644	1.29889E5	3627.86204
0.30457	1.29233E5	3626.86204
0.29331	1.28609E5	3625.86204
0.28262	1.28014E5	3624.86204
0.27247	1.27446E5	3623.86204
0.26282	1.26905E5	3622.86204
0.25363	1.26387E5	3621.86204
0.24489	1.25892E5	3620.86204
0.23657	1.25418E5	3619.86204
0.22863	1.24963E5	3618.86204
0.22106	1.24528E5	3617.86204
0.21383	1.24110E5	3616.86204
0.20693	1.23709E5	3615.86204
0.20033	1.23324E5	3614.86204
0.19403	1.22953E5	3613.86204
0.18800	1.22596E5	3612.86204
0.18222	1.22253E5	3611.86204
0.17669	1.21922E5	3610.86204
0.17139	1.21603E5	3609.86204
0.16631	1.21295E5	3608.86204
0.16144	1.20997E5	3607.86204
0.15676	1.20710E5	3606.86204
0.15228	1.20432E5	3605.86204
0.14796	1.20163E5	3604.86204
0.14382	1.19903E5	3603.86204
0.13984	1.19651E5	3602.86204
0.13601	1.19407E5	3601.86204
0.13232	1.19170E5	3600.86204
0.12877	1.18940E5	3599.86204
0.12535	1.18716E5	3598.86204
0.12206	1.18500E5	3597.86204
0.11889	1.18289E5	3596.86204
0.11583	1.18084E5	3595.86204
0.11288	1.17884E5	3594.86204
0.11003	1.17690E5	3593.86204
0.10728	1.17501E5	3592.86204
0.10463	1.17317E5	3591.86204
0.10207	1.17137E5	3590.86204
0.09959	1.16962E5	3589.86204
0.09720	1.16791E5	3588.86204
0.09489	1.16624E5	3587.86204
0.09265	1.16461E5	3586.86204
0.09049	1.16301E5	3585.86204
0.08839	1.16145E5	3584.86204
0.08636	1.15993E5	3583.86204
0.08440	1.15844E5	3582.86204
0.08250	1.15697E5	3581.86204
0.08066	1.15554E5	3580.86204
0.07887	1.15414E5	3579.86204
0.07714	1.15277E5	3578.86204
0.07546	1.15142E5	3577.86204
0.07384	1.15010E5	3576.86204
0.07226	1.14880E5	3575.86204
0.07072	1.14753E5	3574.86204
0.06924	1.14628E5	3573.86204
0.06779	1.14505E5	3572.86204
0.06639	1.14384E5	3571.86204
0.06503	1.14266E5	3570.86204
0.06370	1.14149E5	3569.86204
0.06242	1.14034E5	3568.86204
0.06117	1.13921E5	3567.86204
0.05995	1.13810E5	3566.86204
0.05877	1.13701E5	3565.86204
0.05762	1.13593E5	3564.86204
0.05650	1.13486E5	3563.86204
0.05541	1.13382E5	3562.86204
0.05435	1.13278E5	3561.86204
0.05332	1.13176E5	3560.86204
0.05231	1.13076E5	3559.86204
0.05134	1.12977E5	3558.86204
0.05038	1.12879E5	3557.86204
0.04946	1.12782E5	3556.86204
0.04855	1.12687E5	3555.86204
0.04767	1.12593E5	3554.86204
0.04681	1.12500E5	3553.86204
0.04597	1.12408E5	3552.86204
0.04515	1.12317E5	3551.86204
0.04436	1.12227E5	3550.86204
0.04358	1.12138E5	3549.86204
0.04282	1.12050E5	3548.86204
0.04208	1.11963E5	3547.86204
0.04136	1.11877E5	3546.86204
0.04065	1.11792E5	3545.86204
0.03996	1.11707E5	3544.86204
0.03929	1.11624E5	3543.86204
0.03863	1.11541E5	3542.86204
0.03799	1.11459E5	3541.86204
0.03736	1.11378E5	3540.86204
0.03675	1.11297E5	3539.86204
0.03615	1.11218E5	3538.86204
0.03557	1.11139E5	3537.86204
0.03499	1.11060E5	3536.86204
0.03443	1.10982E5	3535.86204
0.03389	1.10905E5	3534.86204
0.03335	1.10829E5	3533.86204
0.03283	1.10753E5	3532.86204
0.03232	1.10678E5	3531.86204
0.03182	1.10603E5	3530.86204
0.03133	1.10529E5	3529.86204
0.03085	1.10455E5	3528.86204
0.03038	1.10382E5	3527.86204
0.02992	1.10309E5	3526.86204
0.02947	1.10237E5	3525.86204
0.02903	1.10166E5	3524.86204
0.02860	1.10094E5	3523.86204
0.02818	1.10024E5	3522.86204
