Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.38769E5	3230.57935
0.99997	1.38763E5	3230.48373
0.99466	1.38489E5	3229.48373
0.98939	1.38216E5	3228.48373
0.98416	1.37945E5	3227.48373
0.97897	1.37676E5	3226.48373
0.97381	1.37409E5	3225.48373
0.96870	1.37143E5	3224.48373
0.96362	1.36879E5	3223.48373
0.95858	1.36617E5	3222.48373
0.95357	1.36356E5	3221.48373
0.94860	1.36097E5	3220.48373
0.94367	1.35840E5	3219.48373
0.93877	1.35585E5	3218.48373
0.93391	1.35331E5	3217.48373
0.92908	1.35078E5	3216.48373
0.92428	1.34827E5	3215.48373
0.91952	1.34578E5	3214.48373
0.91480	1.34330E5	3213.48373
0.91011	1.34084E5	3212.48373
0.90545	1.33840E5	3211.48373
0.90083	1.33596E5	3210.48373
0.89623	1.33355E5	3209.48373
0.89167	1.33115E5	3208.48373
0.88715	1.32876E5	3207.48373
0.88265	1.32639E5	3206.48373
0.87818	1.32403E5	3205.48373
0.87375	1.32169E5	3204.48373
0.86935	1.31936E5	3203.48373
0.86498	1.31704E5	3202.48373
0.86064	1.31474E5	3201.48373
0.85633	1.31246E5	3200.48373
0.85204	1.31018E5	3199.48373
0.84779	1.30792E5	3198.48373
0.84357	1.30568E5	3197.48373
0.83938	1.30344E5	3196.48373
0.83521	1.30122E5	3195.48373
0.83108	1.29901E5	3194.48373
0.82697	1.29682E5	3193.48373
0.82289	1.29464E5	3192.48373
0.81884	1.29247E5	3191.48373
0.81482	1.29031E5	3190.48373
0.81082	1.28817E5	3189.48373
0.80685	1.28604E5	3188.48373
0.80291	1.28392E5	3187.48373
0.79899	1.28181E5	3186.48373
0.79510	1.27972E5	3185.48373
0.79124	1.27763E5	3184.48373
0.78740	1.27556E5	3183.48373
0.78359	1.27350E5	3182.48373
0.77981	1.27145E5	3181.48373
0.77604	1.26942E5	3180.48373
0.77231	1.26739E5	3179.48373
0.76860	1.26538E5	3178.48373
0.76491	1.26338E5	3177.48373
0.76125	1.26138E5	3176.48373
0.75761	1.25940E5	3175.48373
0.75400	1.25743E5	3174.48373
0.75041	1.25548E5	3173.48373
0.74684	1.25353E5	3172.48373
0.74330	1.25159E5	3171.48373
0.73978	1.24966E5	3170.48373
0.73628	1.24775E5	3169.48373
0.73281	1.24584E5	3168.48373
0.72935	1.24394E5	3167.48373
0.72593	1.24206E5	3166.48373
0.72252	1.24018E5	3165.48373
0.71913	1.23832E5	3164.48373
0.71577	1.23646E5	3163.48373
0.71243	1.23461E5	3162.48373
0.70911	1.23278E5	3161.48373
0.70581	1.23095E5	3160.48373
0.70253	1.22913E5	3159.48373
0.69928	1.22733E5	3158.48373
0.69604	1.22553E5	3157.48373
0.69283	1.22374E5	3156.48373
0.68963	1.22196E5	3155.48373
0.68646	1.22019E5	3154.48373
0.68330	1.21843E5	3153.48373
0.68017	1.21667E5	3152.48373
0.67705	1.21493E5	3151.48373
0.67396	1.21320E5	3150.48373
0.67088	1.21147E5	3149.48373
0.66783	1.20975E5	3148.48373
0.66479	1.20804E5	3147.48373
0.66177	1.20634E5	3146.48373
0.65877	1.20465E5	3145.48373
0.65579	1.20297E5	3144.48373
0.65283	1.20130E5	3143.48373
0.64988	1.19963E5	3142.48373
0.64696	1.19797E5	3141.48373
0.64405	1.19632E5	3140.48373
0.64116	1.19468E5	3139.48373
0.63829	1.19305E5	3138.48373
0.63544	1.19142E5	3137.48373
0.63260	1.18980E5	3136.48373
0.62978	1.18819E5	3135.48373
0.62698	1.18659E5	3134.48373
0.62419	1.18499E5	3133.48373
0.62143	1.18341E5	3132.48373
0.61868	1.18183E5	3131.48373
0.61594	1.18026E5	3130.48373
0.61322	1.17869E5	3129.48373
0.61052	1.17713E5	3128.48373
0.60784	1.17558E5	3127.48373
0.60517	1.17404E5	3126.48373
0.60252	1.17251E5	3125.48373
0.59988	1.17098E5	3124.48373
0.59726	1.16946E5	3123.48373
0.59465	1.16794E5	3122.48373
0.59206	1.16644E5	3121.48373
0.58949	1.16494E5	3120.48373
0.58693	1.16344E5	3119.48373
0.58439	1.16196E5	3118.48373
0.58186	1.16048E5	3117.48373
0.57934	1.15900E5	3116.48373
0.57685	1.15754E5	3115.48373
0.57436	1.15608E5	3114.48373
0.57189	1.15463E5	3113.48373
0.56944	1.15318E5	3112.48373
0.56700	1.15174E5	3111.48373
0.56457	1.15030E5	3110.48373
0.56216	1.14888E5	3109.48373
0.55976	1.14746E5	3108.48373
0.55738	1.14604E5	3107.48373
0.55501	1.14463E5	3106.48373
0.55265	1.14323E5	3105.48373
0.55031	1.14183E5	3104.48373
0.54798	1.14044E5	3103.48373
0.54566	1.13906E5	3102.48373
0.54336	1.13768E5	3101.48373
0.54107	1.13631E5	3100.48373
0.53879	1.13494E5	3099.48373
0.53653	1.13358E5	3098.48373
0.53428	1.13223E5	3097.48373
0.53204	1.13088E5	3096.48373
0.52982	1.12954E5	3095.48373
0.52761	1.12820E5	3094.48373
0.52541	1.12687E5	3093.48373
0.52322	1.12554E5	3092.48373
0.52105	1.12422E5	3091.48373
0.51889	1.12290E5	3090.48373
0.51674	1.12159E5	3089.48373
0.51460	1.12029E5	3088.48373
0.51247	1.11899E5	3087.48373
0.51036	1.11770E5	3086.48373
0.50826	1.11641E5	3085.48373
0.50617	1.11512E5	3084.48373
0.50409	1.11385E5	3083.48373
0.50202	1.11257E5	3082.48373
0.49997	1.11130E5	3081.48373
0.49793	1.11004E5	3080.48373
0.49589	1.10878E5	3079.48373
0.49387	1.10753E5	3078.48373
0.49186	1.10628E5	3077.48373
0.48986	1.10504E5	3076.48373
0.48788	1.10380E5	3075.48373
0.48590	1.10257E5	3074.48373
0.48393	1.10134E5	3073.48373
0.48198	1.10012E5	3072.48373
0.48003	1.09890E5	3071.48373
0.47810	1.09769E5	3070.48373
0.47618	1.09648E5	3069.48373
0.47426	1.09527E5	3068.48373
0.47236	1.09407E5	3067.48373
0.47047	1.09288E5	3066.48373
0.46859	1.09169E5	3065.48373
0.46672	1.09050E5	3064.48373
0.46486	1.08932E5	3063.48373
0.46300	1.08814E5	3062.48373
0.46116	1.08697E5	3061.48373
0.45933	1.08580E5	3060.48373
0.45751	1.08464E5	3059.48373
0.45570	1.08348E5	3058.48373
0.45390	1.08232E5	3057.48373
0.45210	1.08117E5	3056.48373
0.45032	1.08003E5	3055.48373
0.44855	1.07888E5	3054.48373
0.44678	1.07774E5	3053.48373
0.44503	1.07661E5	3052.48373
0.44328	1.07548E5	3051.48373
0.44155	1.07435E5	3050.48373
0.43982	1.07323E5	3049.48373
0.43810	1.07211E5	3048.48373
0.43640	1.07100E5	3047.48373
0.43470	1.06989E5	3046.48373
0.43300	1.06878E5	3045.48373
0.43132	1.06768E5	3044.48373
0.42965	1.06658E5	3043.48373
0.42799	1.06549E5	3042.48373
0.42633	1.06440E5	3041.48373
0.42468	1.06331E5	3040.48373
0.42305	1.06223E5	3039.48373
0.42142	1.06115E5	3038.48373
0.41979	1.06008E5	3037.48373
0.41818	1.05900E5	3036.48373
0.41658	1.05794E5	3035.48373
0.41498	1.05687E5	3034.48373
0.41339	1.05581E5	3033.48373
0.41181	1.05476E5	3032.48373
0.41024	1.05370E5	3031.48373
0.40868	1.05265E5	3030.48373
0.40712	1.05161E5	3029.48373
0.40557	1.05056E5	3028.48373
0.40403	1.04952E5	3027.48373
0.40250	1.04849E5	3026.48373
0.40098	1.04746E5	3025.48373
0.39946	1.04643E5	3024.48373
0.39795	1.04540E5	3023.48373
0.39645	1.04438E5	3022.48373
0.39496	1.04336E5	3021.48373
0.39347	1.04235E5	3020.48373
0.39199	1.04133E5	3019.48373
0.39052	1.04032E5	3018.48373
0.38906	1.03932E5	3017.48373
0.38760	1.03832E5	3016.48373
0.38615	1.03732E5	3015.48373
0.38471	1.03632E5	3014.48373
0.38328	1.03533E5	3013.48373
0.38185	1.03434E5	3012.48373
0.38043	1.03335E5	3011.48373
0.37902	1.03237E5	3010.48373
0.37761	1.03139E5	3009.48373
0.37621	1.03041E5	3008.48373
0.37482	1.02944E5	3007.48373
0.37343	1.02847E5	3006.48373
0.37206	1.02750E5	3005.48373
0.37068	1.02653E5	3004.48373
0.36932	1.02557E5	3003.48373
0.36796	1.02461E5	3002.48373
0.36661	1.02366E5	3001.48373
0.36526	1.02270E5	3000.48373
0.36393	1.02175E5	2999.48373
0.36259	1.02081E5	2998.48373
0.36127	1.01986E5	2997.48373
0.35995	1.01892E5	2996.48373
0.35864	1.01798E5	2995.48373
0.35733	1.01704E5	2994.48373
0.35603	1.01611E5	2993.48373
0.35474	1.01518E5	2992.48373
0.35345	1.01425E5	2991.48373
0.35217	1.01333E5	2990.48373
0.35090	1.01240E5	2989.48373
0.34963	1.01148E5	2988.48373
0.34836	1.01057E5	2987.48373
0.34711	1.00965E5	2986.48373
0.34586	1.00874E5	2985.48373
0.34461	1.00783E5	2984.48373
0.34337	1.00693E5	2983.48373
0.34214	1.00602E5	2982.48373
0.34092	1.00512E5	2981.48373
0.33969	1.00422E5	2980.48373
0.33848	1.00333E5	2979.48373
0.33727	1.00243E5	2978.48373
0.33607	1.00154E5	2977.48373
0.33487	1.00065E5	2976.48373
0.33368	99976.56687	2975.48373
0.33249	99888.19259	2974.48373
0.33131	99800.06343	2973.48373
0.33013	99712.17786	2972.48373
0.32896	99624.53436	2971.48373
0.32780	99537.13141	2970.48373
0.32664	99449.96750	2969.48373
0.32549	99363.04116	2968.48373
0.32434	99276.35090	2967.48373
0.32320	99189.89526	2966.48373
0.32206	99103.67277	2965.48373
0.32093	99017.68200	2964.48373
0.31980	98931.92152	2963.48373
0.31868	98846.38989	2962.48373
0.31756	98761.08571	2961.48373
0.31645	98676.00758	2960.48373
0.31534	98591.15411	2959.48373
0.31424	98506.52392	2958.48373
0.31315	98422.11563	2957.48373
0.31205	98337.92790	2956.48373
0.31097	98253.95937	2955.48373
0.30989	98170.20870	2954.48373
0.30881	98086.67457	2953.48373
0.30774	98003.35565	2952.48373
0.30667	97920.25065	2951.48373
0.30561	97837.35826	2950.48373
0.30456	97754.67719	2949.48373
0.30350	97672.20616	2948.48373
0.30246	97589.94391	2947.48373
0.30141	97507.88917	2946.48373
0.30038	97426.04070	2945.48373
0.29934	97344.39725	2944.48373
0.29832	97262.95759	2943.48373
0.29729	97181.72050	2942.48373
0.29627	97100.68477	2941.48373
0.29526	97019.84918	2940.48373
0.29425	96939.21255	2939.48373
0.29324	96858.77369	2938.48373
0.29224	96778.53142	2937.48373
0.29125	96698.48457	2936.48373
0.29025	96618.63197	2935.48373
0.28927	96538.97249	2934.48373
0.28828	96459.50497	2933.48373
0.28730	96380.22827	2932.48373
0.28633	96301.14128	2931.48373
0.28536	96222.24287	2930.48373
0.28439	96143.53193	2929.48373
0.28343	96065.00737	2928.48373
0.28248	95986.66807	2927.48373
0.28152	95908.51297	2926.48373
0.28057	95830.54098	2925.48373
0.27963	95752.75102	2924.48373
0.27869	95675.14204	2923.48373
0.27775	95597.71299	2922.48373
0.27682	95520.46281	2921.48373
0.27589	95443.39046	2920.48373
0.27497	95366.49491	2919.48373
0.27405	95289.77514	2918.48373
0.27313	95213.23012	2917.48373
0.27222	95136.85886	2916.48373
0.27131	95060.66034	2915.48373
0.27041	94984.63357	2914.48373
0.26950	94908.77756	2913.48373
0.26861	94833.09133	2912.48373
0.26772	94757.57390	2911.48373
0.26683	94682.22431	2910.48373
0.26594	94607.04160	2909.48373
0.26506	94532.02480	2908.48373
0.26418	94457.17298	2907.48373
0.26331	94382.48520	2906.48373
0.26244	94307.96052	2905.48373
0.26157	94233.59801	2904.48373
0.26071	94159.39675	2903.48373
0.25985	94085.35583	2902.48373
0.25900	94011.47434	2901.48373
0.25815	93937.75138	2900.48373
0.25730	93864.18606	2899.48373
0.25645	93790.77748	2898.48373
0.25561	93717.52476	2897.48373
0.25477	93644.42704	2896.48373
0.25394	93571.48343	2895.48373
0.25311	93498.69308	2894.48373
0.25228	93426.05512	2893.48373
0.25146	93353.56870	2892.48373
0.25064	93281.23299	2891.48373
0.24983	93209.04713	2890.48373
0.24901	93137.01029	2889.48373
0.24820	93065.12165	2888.48373
0.24740	92993.38039	2887.48373
0.24659	92921.78568	2886.48373
0.24579	92850.33671	2885.48373
0.24500	92779.03269	2884.48373
0.24421	92707.87280	2883.48373
0.24342	92636.85625	2882.48373
0.24263	92565.98226	2881.48373
0.24185	92495.25005	2880.48373
0.24107	92424.65882	2879.48373
0.24029	92354.20782	2878.48373
0.23952	92283.89626	2877.48373
0.23875	92213.72340	2876.48373
0.23798	92143.68847	2875.48373
0.23722	92073.79072	2874.48373
0.23646	92004.02940	2873.48373
0.23570	91934.40378	2872.48373
0.23494	91864.91311	2871.48373
0.23419	91795.55666	2870.48373
0.23344	91726.33371	2869.48373
0.23270	91657.24353	2868.48373
0.23196	91588.28541	2867.48373
0.23122	91519.45864	2866.48373
0.23048	91450.76251	2865.48373
0.22975	91382.19631	2864.48373
0.22902	91313.75934	2863.48373
0.22829	91245.45093	2862.48373
0.22756	91177.27037	2861.48373
0.22684	91109.21698	2860.48373
0.22612	91041.29008	2859.48373
0.22541	90973.48901	2858.48373
0.22470	90905.81308	2857.48373
0.22399	90838.26163	2856.48373
0.22328	90770.83401	2855.48373
0.22257	90703.52955	2854.48373
0.22187	90636.34760	2853.48373
0.22117	90569.28752	2852.48373
0.22048	90502.34865	2851.48373
0.21978	90435.53037	2850.48373
0.21909	90368.83203	2849.48373
0.21841	90302.25301	2848.48373
0.21772	90235.79268	2847.48373
0.21704	90169.45041	2846.48373
0.21636	90103.22558	2845.48373
0.21568	90037.11759	2844.48373
0.21501	89971.12582	2843.48373
0.21434	89905.24966	2842.48373
0.21367	89839.48851	2841.48373
0.21300	89773.84178	2840.48373
0.21234	89708.30886	2839.48373
0.21168	89642.88918	2838.48373
0.21102	89577.58213	2837.48373
0.21036	89512.38715	2836.48373
0.20971	89447.30364	2835.48373
0.20906	89382.33103	2834.48373
0.20841	89317.46876	2833.48373
0.20776	89252.71625	2832.48373
0.20712	89188.07294	2831.48373
0.20648	89123.53827	2830.48373
0.20584	89059.11168	2829.48373
0.20520	88994.79262	2828.48373
0.20457	88930.58053	2827.48373
0.20394	88866.47488	2826.48373
0.20331	88802.47512	2825.48373
0.20269	88738.58071	2824.48373
0.20206	88674.79111	2823.48373
0.20144	88611.10579	2822.48373
0.20082	88547.52423	2821.48373
0.20020	88484.04589	2820.48373
0.19959	88420.67026	2819.48373
0.19898	88357.39682	2818.48373
0.19837	88294.22504	2817.48373
0.19776	88231.15443	2816.48373
0.19716	88168.18446	2815.48373
0.19655	88105.31464	2814.48373
0.19595	88042.54446	2813.48373
0.19536	87979.87343	2812.48373
0.19476	87917.30103	2811.48373
0.19417	87854.82680	2810.48373
0.19357	87792.45022	2809.48373
0.19298	87730.17082	2808.48373
0.19240	87667.98812	2807.48373
0.19181	87605.90162	2806.48373
0.19123	87543.91086	2805.48373
0.19065	87482.01537	2804.48373
0.19007	87420.21466	2803.48373
0.18950	87358.50826	2802.48373
0.18892	87296.89573	2801.48373
0.18835	87235.37658	2800.48373
0.18778	87173.95037	2799.48373
0.18721	87112.61663	2798.48373
0.18665	87051.37491	2797.48373
0.18608	86990.22476	2796.48373
0.18552	86929.16573	2795.48373
0.18496	86868.19738	2794.48373
0.18441	86807.31926	2793.48373
0.18385	86746.53093	2792.48373
0.18330	86685.83195	2791.48373
0.18275	86625.22190	2790.48373
0.18220	86564.70033	2789.48373
0.18165	86504.26682	2788.48373
0.18111	86443.92094	2787.48373
0.18056	86383.66227	2786.48373
0.18002	86323.49039	2785.48373
0.17948	86263.40487	2784.48373
0.17895	86203.40530	2783.48373
0.17841	86143.49128	2782.48373
0.17788	86083.66237	2781.48373
0.17735	86023.91819	2780.48373
0.17682	85964.25832	2779.48373
0.17629	85904.68236	2778.48373
0.17576	85845.18990	2777.48373
0.17524	85785.78055	2776.48373
0.17472	85726.45391	2775.48373
0.17420	85667.20959	2774.48373
0.17368	85608.04720	2773.48373
0.17316	85548.96635	2772.48373
0.17265	85489.96664	2771.48373
0.17214	85431.04771	2770.48373
0.17163	85372.20916	2769.48373
0.17112	85313.45061	2768.48373
0.17061	85254.77169	2767.48373
0.17010	85196.17202	2766.48373
0.16960	85137.65123	2765.48373
0.16910	85079.20895	2764.48373
0.16860	85020.84481	2763.48373
0.16810	84962.55844	2762.48373
0.16761	84904.34949	2761.48373
0.16711	84846.21758	2760.48373
0.16662	84788.16237	2759.48373
0.16613	84730.18348	2758.48373
0.16564	84672.28057	2757.48373
0.16515	84614.45328	2756.48373
0.16466	84556.70127	2755.48373
0.16418	84499.02418	2754.48373
0.16370	84441.42166	2753.48373
0.16322	84383.89338	2752.48373
0.16274	84326.43898	2751.48373
0.16226	84269.05813	2750.48373
0.16178	84211.75050	2749.48373
0.16131	84154.51573	2748.48373
0.16084	84097.35350	2747.48373
0.16037	84040.26348	2746.48373
0.15990	83983.24533	2745.48373
0.15943	83926.29873	2744.48373
0.15896	83869.42334	2743.48373
0.15850	83812.61885	2742.48373
0.15804	83755.88493	2741.48373
0.15758	83699.22126	2740.48373
0.15712	83642.62752	2739.48373
0.15666	83586.10340	2738.48373
0.15620	83529.64857	2737.48373
0.15575	83473.26273	2736.48373
0.15529	83416.94555	2735.48373
0.15484	83360.69675	2734.48373
0.15439	83304.51599	2733.48373
0.15394	83248.40298	2732.48373
0.15349	83192.35742	2731.48373
0.15305	83136.37900	2730.48373
0.15260	83080.46741	2729.48373
0.15216	83024.62237	2728.48373
0.15172	82968.84357	2727.48373
0.15128	82913.13072	2726.48373
0.15084	82857.48352	2725.48373
0.15041	82801.90168	2724.48373
0.14997	82746.38491	2723.48373
