Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.40327E5	3239.53120
0.99997	1.40321E5	3239.43558
0.99444	1.40037E5	3238.43558
0.98895	1.39754E5	3237.43558
0.98350	1.39474E5	3236.43558
0.97810	1.39195E5	3235.43558
0.97273	1.38919E5	3234.43558
0.96741	1.38644E5	3233.43558
0.96213	1.38371E5	3232.43558
0.95688	1.38099E5	3231.43558
0.95168	1.37830E5	3230.43558
0.94652	1.37562E5	3229.43558
0.94139	1.37297E5	3228.43558
0.93630	1.37032E5	3227.43558
0.93125	1.36770E5	3226.43558
0.92624	1.36509E5	3225.43558
0.92126	1.36250E5	3224.43558
0.91632	1.35993E5	3223.43558
0.91142	1.35737E5	3222.43558
0.90655	1.35483E5	3221.43558
0.90172	1.35231E5	3220.43558
0.89693	1.34980E5	3219.43558
0.89217	1.34731E5	3218.43558
0.88745	1.34484E5	3217.43558
0.88275	1.34238E5	3216.43558
0.87810	1.33993E5	3215.43558
0.87348	1.33750E5	3214.43558
0.86889	1.33509E5	3213.43558
0.86433	1.33269E5	3212.43558
0.85981	1.33031E5	3211.43558
0.85532	1.32794E5	3210.43558
0.85086	1.32559E5	3209.43558
0.84643	1.32325E5	3208.43558
0.84204	1.32092E5	3207.43558
0.83768	1.31861E5	3206.43558
0.83334	1.31631E5	3205.43558
0.82904	1.31403E5	3204.43558
0.82477	1.31176E5	3203.43558
0.82053	1.30951E5	3202.43558
0.81632	1.30727E5	3201.43558
0.81214	1.30504E5	3200.43558
0.80799	1.30282E5	3199.43558
0.80387	1.30062E5	3198.43558
0.79977	1.29844E5	3197.43558
0.79571	1.29626E5	3196.43558
0.79167	1.29410E5	3195.43558
0.78766	1.29195E5	3194.43558
0.78368	1.28981E5	3193.43558
0.77973	1.28769E5	3192.43558
0.77581	1.28557E5	3191.43558
0.77191	1.28347E5	3190.43558
0.76804	1.28139E5	3189.43558
0.76419	1.27931E5	3188.43558
0.76037	1.27725E5	3187.43558
0.75658	1.27520E5	3186.43558
0.75282	1.27316E5	3185.43558
0.74907	1.27113E5	3184.43558
0.74536	1.26911E5	3183.43558
0.74167	1.26711E5	3182.43558
0.73801	1.26511E5	3181.43558
0.73437	1.26313E5	3180.43558
0.73075	1.26116E5	3179.43558
0.72716	1.25920E5	3178.43558
0.72359	1.25725E5	3177.43558
0.72005	1.25531E5	3176.43558
0.71653	1.25338E5	3175.43558
0.71304	1.25146E5	3174.43558
0.70956	1.24955E5	3173.43558
