Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.24315E5	2961.35297
0.99998	1.24310E5	2961.25735
0.99644	1.24131E5	2960.25735
0.99292	1.23953E5	2959.25735
0.98941	1.23775E5	2958.25735
0.98592	1.23599E5	2957.25735
0.98244	1.23422E5	2956.25735
0.97899	1.23247E5	2955.25735
0.97554	1.23072E5	2954.25735
0.97212	1.22898E5	2953.25735
0.96871	1.22725E5	2952.25735
0.96531	1.22552E5	2951.25735
0.96193	1.22380E5	2950.25735
0.95857	1.22209E5	2949.25735
0.95522	1.22038E5	2948.25735
0.95188	1.21868E5	2947.25735
0.94857	1.21699E5	2946.25735
0.94526	1.21530E5	2945.25735
0.94197	1.21362E5	2944.25735
0.93870	1.21194E5	2943.25735
0.93544	1.21027E5	2942.25735
0.93220	1.20861E5	2941.25735
0.92897	1.20695E5	2940.25735
0.92576	1.20530E5	2939.25735
0.92256	1.20366E5	2938.25735
0.91937	1.20202E5	2937.25735
0.91620	1.20039E5	2936.25735
0.91304	1.19876E5	2935.25735
0.90990	1.19714E5	2934.25735
0.90677	1.19553E5	2933.25735
0.90366	1.19392E5	2932.25735
0.90055	1.19231E5	2931.25735
0.89747	1.19072E5	2930.25735
0.89439	1.18913E5	2929.25735
0.89133	1.18754E5	2928.25735
0.88829	1.18596E5	2927.25735
0.88526	1.18439E5	2926.25735
0.88224	1.18282E5	2925.25735
0.87923	1.18126E5	2924.25735
0.87624	1.17970E5	2923.25735
0.87326	1.17815E5	2922.25735
0.87029	1.17660E5	2921.25735
0.86734	1.17506E5	2920.25735
0.86440	1.17353E5	2919.25735
0.86147	1.17200E5	2918.25735
0.85856	1.17047E5	2917.25735
0.85566	1.16895E5	2916.25735
0.85277	1.16744E5	2915.25735
0.84989	1.16593E5	2914.25735
0.84703	1.16443E5	2913.25735
0.84418	1.16293E5	2912.25735
0.84134	1.16144E5	2911.25735
0.83851	1.15995E5	2910.25735
0.83569	1.15847E5	2909.25735
0.83289	1.15699E5	2908.25735
0.83010	1.15552E5	2907.25735
0.82732	1.15405E5	2906.25735
0.82456	1.15259E5	2905.25735
0.82180	1.15113E5	2904.25735
0.81906	1.14968E5	2903.25735
0.81633	1.14823E5	2902.25735
0.81361	1.14679E5	2901.25735
0.81090	1.14535E5	2900.25735
0.80821	1.14392E5	2899.25735
0.80552	1.14249E5	2898.25735
0.80285	1.14107E5	2897.25735
0.80019	1.13965E5	2896.25735
0.79754	1.13823E5	2895.25735
0.79490	1.13682E5	2894.25735
0.79227	1.13542E5	2893.25735
0.78965	1.13402E5	2892.25735
0.78705	1.13263E5	2891.25735
0.78445	1.13123E5	2890.25735
0.78187	1.12985E5	2889.25735
0.77930	1.12847E5	2888.25735
0.77674	1.12709E5	2887.25735
0.77418	1.12572E5	2886.25735
0.77164	1.12435E5	2885.25735
0.76911	1.12299E5	2884.25735
0.76659	1.12163E5	2883.25735
0.76409	1.12027E5	2882.25735
0.76159	1.11892E5	2881.25735
0.75910	1.11758E5	2880.25735
0.75662	1.11623E5	2879.25735
0.75415	1.11490E5	2878.25735
0.75170	1.11356E5	2877.25735
0.74925	1.11223E5	2876.25735
0.74681	1.11091E5	2875.25735
0.74439	1.10959E5	2874.25735
0.74197	1.10827E5	2873.25735
0.73956	1.10696E5	2872.25735
0.73716	1.10565E5	2871.25735
0.73478	1.10435E5	2870.25735
0.73240	1.10305E5	2869.25735
0.73003	1.10175E5	2868.25735
0.72767	1.10046E5	2867.25735
0.72533	1.09917E5	2866.25735
0.72299	1.09789E5	2865.25735
0.72066	1.09661E5	2864.25735
0.71834	1.09533E5	2863.25735
0.71603	1.09406E5	2862.25735
0.71373	1.09279E5	2861.25735
0.71144	1.09152E5	2860.25735
0.70915	1.09026E5	2859.25735
0.70688	1.08901E5	2858.25735
0.70462	1.08775E5	2857.25735
0.70236	1.08650E5	2856.25735
0.70012	1.08526E5	2855.25735
0.69788	1.08402E5	2854.25735
0.69565	1.08278E5	2853.25735
0.69343	1.08154E5	2852.25735
0.69122	1.08031E5	2851.25735
0.68902	1.07908E5	2850.25735
0.68683	1.07786E5	2849.25735
0.68465	1.07664E5	2848.25735
0.68247	1.07542E5	2847.25735
0.68030	1.07421E5	2846.25735
0.67815	1.07300E5	2845.25735
0.67600	1.07180E5	2844.25735
0.67386	1.07059E5	2843.25735
0.67173	1.06940E5	2842.25735
0.66960	1.06820E5	2841.25735
0.66749	1.06701E5	2840.25735
0.66538	1.06582E5	2839.25735
