Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.52226E5	3455.14703
0.99994	1.52219E5	3455.05140
0.98982	1.51690E5	3454.05140
0.97985	1.51168E5	3453.05140
0.97001	1.50652E5	3452.05140
0.96032	1.50144E5	3451.05140
0.95076	1.49642E5	3450.05140
0.94133	1.49147E5	3449.05140
0.93203	1.48658E5	3448.05140
0.92287	1.48176E5	3447.05140
0.91383	1.47700E5	3446.05140
0.90491	1.47230E5	3445.05140
0.89612	1.46765E5	3444.05140
0.88745	1.46307E5	3443.05140
0.87889	1.45855E5	3442.05140
0.87045	1.45408E5	3441.05140
0.86213	1.44966E5	3440.05140
0.85391	1.44531E5	3439.05140
0.84581	1.44100E5	3438.05140
0.83782	1.43675E5	3437.05140
0.82993	1.43255E5	3436.05140
0.82214	1.42840E5	3435.05140
0.81446	1.42430E5	3434.05140
0.80688	1.42025E5	3433.05140
0.79940	1.41625E5	3432.05140
0.79201	1.41229E5	3431.05140
0.78472	1.40839E5	3430.05140
0.77753	1.40452E5	3429.05140
0.77042	1.40071E5	3428.05140
0.76341	1.39694E5	3427.05140
0.75649	1.39321E5	3426.05140
0.74966	1.38952E5	3425.05140
0.74291	1.38588E5	3424.05140
0.73625	1.38228E5	3423.05140
0.72967	1.37871E5	3422.05140
0.72318	1.37519E5	3421.05140
0.71677	1.37171E5	3420.05140
0.71043	1.36827E5	3419.05140
0.70418	1.36486E5	3418.05140
0.69800	1.36150E5	3417.05140
0.69190	1.35817E5	3416.05140
0.68587	1.35487E5	3415.05140
0.67992	1.35162E5	3414.05140
0.67404	1.34839E5	3413.05140
0.66823	1.34520E5	3412.05140
0.66249	1.34205E5	3411.05140
0.65682	1.33893E5	3410.05140
0.65122	1.33584E5	3409.05140
0.64569	1.33279E5	3408.05140
0.64022	1.32977E5	3407.05140
0.63481	1.32678E5	3406.05140
0.62947	1.32382E5	3405.05140
0.62420	1.32089E5	3404.05140
0.61898	1.31799E5	3403.05140
0.61383	1.31512E5	3402.05140
0.60874	1.31228E5	3401.05140
0.60371	1.30946E5	3400.05140
0.59873	1.30668E5	3399.05140
0.59381	1.30392E5	3398.05140
0.58895	1.30120E5	3397.05140
0.58415	1.29849E5	3396.05140
0.57940	1.29582E5	3395.05140
0.57470	1.29317E5	3394.05140
0.57006	1.29055E5	3393.05140
0.56547	1.28795E5	3392.05140
0.56093	1.28538E5	3391.05140
0.55645	1.28283E5	3390.05140
0.55201	1.28031E5	3389.05140
0.54763	1.27781E5	3388.05140
0.54329	1.27533E5	3387.05140
0.53900	1.27288E5	3386.05140
0.53476	1.27045E5	3385.05140
0.53056	1.26804E5	3384.05140
0.52641	1.26566E5	3383.05140
0.52231	1.26330E5	3382.05140
0.51825	1.26095E5	3381.05140
0.51424	1.25864E5	3380.05140
0.51027	1.25634E5	3379.05140
0.50634	1.25406E5	3378.05140
0.50246	1.25180E5	3377.05140
0.49861	1.24956E5	3376.05140
0.49481	1.24735E5	3375.05140
0.49105	1.24515E5	3374.05140
0.48733	1.24297E5	3373.05140
0.48365	1.24081E5	3372.05140
0.48001	1.23867E5	3371.05140
0.47640	1.23655E5	3370.05140
0.47284	1.23444E5	3369.05140
0.46931	1.23236E5	3368.05140
0.46582	1.23029E5	3367.05140
0.46236	1.22824E5	3366.05140
0.45894	1.22620E5	3365.05140
0.45556	1.22419E5	3364.05140
0.45221	1.22219E5	3363.05140
0.44889	1.22021E5	3362.05140
0.44561	1.21824E5	3361.05140
0.44237	1.21629E5	3360.05140
0.43915	1.21435E5	3359.05140
0.43597	1.21244E5	3358.05140
0.43283	1.21053E5	3357.05140
0.42971	1.20864E5	3356.05140
0.42662	1.20677E5	3355.05140
0.42357	1.20491E5	3354.05140
0.42055	1.20307E5	3353.05140
0.41755	1.20124E5	3352.05140
0.41459	1.19943E5	3351.05140
0.41166	1.19763E5	3350.05140
0.40875	1.19584E5	3349.05140
0.40588	1.19407E5	3348.05140
0.40303	1.19231E5	3347.05140
0.40021	1.19056E5	3346.05140
0.39742	1.18883E5	3345.05140
0.39465	1.18711E5	3344.05140
0.39192	1.18540E5	3343.05140
0.38920	1.18371E5	3342.05140
0.38652	1.18203E5	3341.05140
0.38386	1.18036E5	3340.05140
0.38123	1.17870E5	3339.05140
0.37862	1.17706E5	3338.05140
0.37604	1.17543E5	3337.05140
0.37348	1.17381E5	3336.05140
0.37095	1.17220E5	3335.05140
0.36844	1.17060E5	3334.05140
0.36595	1.16901E5	3333.05140
0.36349	1.16744E5	3332.05140
0.36105	1.16588E5	3331.05140
0.35863	1.16432E5	3330.05140
0.35624	1.16278E5	3329.05140
0.35387	1.16125E5	3328.05140
0.35152	1.15973E5	3327.05140
0.34919	1.15822E5	3326.05140
0.34689	1.15672E5	3325.05140
