Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.50487E5	3410.38724
0.99995	1.50481E5	3410.29162
0.99114	1.50024E5	3409.29162
0.98245	1.49573E5	3408.29162
0.97385	1.49127E5	3407.29162
0.96537	1.48685E5	3406.29162
0.95698	1.48249E5	3405.29162
0.94870	1.47818E5	3404.29162
0.94052	1.47391E5	3403.29162
0.93243	1.46970E5	3402.29162
0.92445	1.46552E5	3401.29162
0.91655	1.46140E5	3400.29162
0.90875	1.45732E5	3399.29162
0.90105	1.45328E5	3398.29162
0.89343	1.44929E5	3397.29162
0.88591	1.44534E5	3396.29162
0.87847	1.44143E5	3395.29162
0.87112	1.43756E5	3394.29162
0.86385	1.43374E5	3393.29162
0.85667	1.42995E5	3392.29162
0.84957	1.42621E5	3391.29162
0.84256	1.42250E5	3390.29162
0.83562	1.41884E5	3389.29162
0.82876	1.41521E5	3388.29162
0.82199	1.41162E5	3387.29162
0.81529	1.40806E5	3386.29162
0.80866	1.40455E5	3385.29162
0.80211	1.40106E5	3384.29162
0.79564	1.39762E5	3383.29162
0.78923	1.39420E5	3382.29162
0.78290	1.39083E5	3381.29162
0.77664	1.38748E5	3380.29162
0.77045	1.38417E5	3379.29162
0.76433	1.38089E5	3378.29162
0.75827	1.37765E5	3377.29162
0.75228	1.37443E5	3376.29162
0.74636	1.37125E5	3375.29162
0.74050	1.36810E5	3374.29162
0.73471	1.36498E5	3373.29162
0.72898	1.36189E5	3372.29162
0.72331	1.35883E5	3371.29162
0.71770	1.35579E5	3370.29162
0.71216	1.35279E5	3369.29162
0.70667	1.34981E5	3368.29162
0.70124	1.34687E5	3367.29162
0.69587	1.34395E5	3366.29162
0.69056	1.34106E5	3365.29162
0.68530	1.33819E5	3364.29162
0.68010	1.33535E5	3363.29162
0.67496	1.33254E5	3362.29162
0.66986	1.32975E5	3361.29162
0.66482	1.32699E5	3360.29162
0.65984	1.32425E5	3359.29162
0.65490	1.32154E5	3358.29162
0.65002	1.31886E5	3357.29162
0.64519	1.31619E5	3356.29162
0.64041	1.31355E5	3355.29162
0.63568	1.31094E5	3354.29162
0.63099	1.30834E5	3353.29162
0.62635	1.30577E5	3352.29162
0.62177	1.30322E5	3351.29162
0.61722	1.30070E5	3350.29162
0.61273	1.29819E5	3349.29162
0.60828	1.29571E5	3348.29162
0.60387	1.29325E5	3347.29162
0.59951	1.29081E5	3346.29162
0.59519	1.28839E5	3345.29162
0.59092	1.28599E5	3344.29162
0.58669	1.28361E5	3343.29162
0.58250	1.28125E5	3342.29162
0.57835	1.27892E5	3341.29162
0.57424	1.27660E5	3340.29162
0.57017	1.27430E5	3339.29162
0.56615	1.27201E5	3338.29162
0.56216	1.26975E5	3337.29162
0.55821	1.26751E5	3336.29162
0.55430	1.26528E5	3335.29162
0.55043	1.26307E5	3334.29162
0.54660	1.26088E5	3333.29162
0.54280	1.25871E5	3332.29162
0.53904	1.25655E5	3331.29162
0.53532	1.25441E5	3330.29162
0.53163	1.25229E5	3329.29162
0.52797	1.25019E5	3328.29162
0.52436	1.24810E5	3327.29162
0.52077	1.24603E5	3326.29162
0.51722	1.24397E5	3325.29162
0.51371	1.24193E5	3324.29162
0.51022	1.23990E5	3323.29162
0.50677	1.23789E5	3322.29162
0.50336	1.23590E5	3321.29162
0.49997	1.23392E5	3320.29162
0.49661	1.23196E5	3319.29162
0.49329	1.23001E5	3318.29162
0.49000	1.22807E5	3317.29162
0.48674	1.22615E5	3316.29162
0.48351	1.22424E5	3315.29162
0.48030	1.22235E5	3314.29162
0.47713	1.22047E5	3313.29162
0.47399	1.21861E5	3312.29162
0.47087	1.21676E5	3311.29162
0.46779	1.21492E5	3310.29162
0.46473	1.21309E5	3309.29162
0.46170	1.21128E5	3308.29162
0.45869	1.20948E5	3307.29162
0.45572	1.20770E5	3306.29162
0.45277	1.20592E5	3305.29162
0.44985	1.20416E5	3304.29162
0.44695	1.20241E5	3303.29162
0.44408	1.20067E5	3302.29162
0.44123	1.19895E5	3301.29162
0.43841	1.19724E5	3300.29162
0.43562	1.19554E5	3299.29162
0.43285	1.19385E5	3298.29162
0.43010	1.19217E5	3297.29162
0.42738	1.19050E5	3296.29162
0.42468	1.18884E5	3295.29162
0.42201	1.18720E5	3294.29162
0.41936	1.18557E5	3293.29162
0.41673	1.18394E5	3292.29162
0.41412	1.18233E5	3291.29162
0.41154	1.18073E5	3290.29162
0.40898	1.17914E5	3289.29162
0.40644	1.17756E5	3288.29162
0.40393	1.17599E5	3287.29162
0.40143	1.17442E5	3286.29162
0.39896	1.17287E5	3285.29162
0.39651	1.17133E5	3284.29162
0.39407	1.16980E5	3283.29162
0.39166	1.16828E5	3282.29162
0.38927	1.16677E5	3281.29162
0.38690	1.16527E5	3280.29162
0.38455	1.16377E5	3279.29162
0.38222	1.16229E5	3278.29162
0.37991	1.16081E5	3277.29162
0.37762	1.15935E5	3276.29162
0.37535	1.15789E5	3275.29162
0.37309	1.15644E5	3274.29162
0.37086	1.15500E5	3273.29162
0.36864	1.15357E5	3272.29162
0.36644	1.15215E5	3271.29162
0.36426	1.15074E5	3270.29162
0.36210	1.14933E5	3269.29162
0.35996	1.14794E5	3268.29162
0.35783	1.14655E5	3267.29162
0.35572	1.14517E5	3266.29162
0.35363	1.14379E5	3265.29162
0.35155	1.14243E5	3264.29162
0.34950	1.14107E5	3263.29162
0.34745	1.13972E5	3262.29162
0.34543	1.13838E5	3261.29162
0.34342	1.13705E5	3260.29162
0.34143	1.13572E5	3259.29162
0.33945	1.13440E5	3258.29162
0.33749	1.13309E5	3257.29162
0.33554	1.13179E5	3256.29162
0.33361	1.13049E5	3255.29162
0.33170	1.12920E5	3254.29162
0.32980	1.12792E5	3253.29162
0.32792	1.12664E5	3252.29162
0.32605	1.12537E5	3251.29162
0.32419	1.12411E5	3250.29162
0.32235	1.12286E5	3249.29162
0.32053	1.12161E5	3248.29162
0.31871	1.12037E5	3247.29162
0.31692	1.11913E5	3246.29162
0.31513	1.11790E5	3245.29162
0.31336	1.11668E5	3244.29162
0.31161	1.11546E5	3243.29162
0.30987	1.11425E5	3242.29162
0.30814	1.11305E5	3241.29162
0.30642	1.11185E5	3240.29162
0.30472	1.11066E5	3239.29162
0.30303	1.10948E5	3238.29162
0.30135	1.10830E5	3237.29162
0.29969	1.10713E5	3236.29162
0.29804	1.10596E5	3235.29162
0.29640	1.10480E5	3234.29162
0.29477	1.10364E5	3233.29162
0.29316	1.10249E5	3232.29162
0.29156	1.10135E5	3231.29162
0.28997	1.10021E5	3230.29162
0.28839	1.09908E5	3229.29162
0.28683	1.09795E5	3228.29162
0.28527	1.09683E5	3227.29162
0.28373	1.09571E5	3226.29162
0.28220	1.09460E5	3225.29162
0.28068	1.09349E5	3224.29162
0.27917	1.09239E5	3223.29162
0.27767	1.09129E5	3222.29162
0.27619	1.09020E5	3221.29162
0.27471	1.08912E5	3220.29162
0.27325	1.08804E5	3219.29162
0.27179	1.08696E5	3218.29162
0.27035	1.08589E5	3217.29162
0.26892	1.08482E5	3216.29162
0.26750	1.08376E5	3215.29162
0.26609	1.08271E5	3214.29162
0.26468	1.08166E5	3213.29162
0.26329	1.08061E5	3212.29162
0.26191	1.07957E5	3211.29162
0.26054	1.07853E5	3210.29162
0.25918	1.07750E5	3209.29162
0.25783	1.07647E5	3208.29162
0.25649	1.07544E5	3207.29162
0.25515	1.07442E5	3206.29162
0.25383	1.07341E5	3205.29162
0.25252	1.07240E5	3204.29162
0.25121	1.07139E5	3203.29162
0.24992	1.07039E5	3202.29162
0.24863	1.06939E5	3201.29162
0.24736	1.06840E5	3200.29162
0.24609	1.06741E5	3199.29162
0.24483	1.06642E5	3198.29162
0.24358	1.06544E5	3197.29162
0.24234	1.06446E5	3196.29162
0.24111	1.06349E5	3195.29162
0.23988	1.06252E5	3194.29162
0.23867	1.06156E5	3193.29162
0.23746	1.06060E5	3192.29162
0.23626	1.05964E5	3191.29162
0.23507	1.05868E5	3190.29162
0.23389	1.05773E5	3189.29162
0.23272	1.05679E5	3188.29162
0.23155	1.05585E5	3187.29162
0.23040	1.05491E5	3186.29162
0.22925	1.05397E5	3185.29162
0.22810	1.05304E5	3184.29162
0.22697	1.05211E5	3183.29162
0.22584	1.05119E5	3182.29162
0.22472	1.05027E5	3181.29162
0.22361	1.04935E5	3180.29162
0.22251	1.04844E5	3179.29162
0.22141	1.04753E5	3178.29162
0.22033	1.04662E5	3177.29162
0.21924	1.04572E5	3176.29162
0.21817	1.04482E5	3175.29162
0.21710	1.04392E5	3174.29162
0.21604	1.04303E5	3173.29162
0.21499	1.04214E5	3172.29162
0.21394	1.04125E5	3171.29162
0.21291	1.04037E5	3170.29162
0.21187	1.03948E5	3169.29162
0.21085	1.03861E5	3168.29162
0.20983	1.03773E5	3167.29162
0.20882	1.03686E5	3166.29162
0.20782	1.03599E5	3165.29162
0.20682	1.03513E5	3164.29162
0.20583	1.03427E5	3163.29162
0.20484	1.03341E5	3162.29162
0.20386	1.03255E5	3161.29162
0.20289	1.03170E5	3160.29162
0.20192	1.03085E5	3159.29162
0.20096	1.03000E5	3158.29162
0.20001	1.02916E5	3157.29162
0.19906	1.02832E5	3156.29162
0.19812	1.02748E5	3155.29162
0.19719	1.02664E5	3154.29162
0.19626	1.02581E5	3153.29162
0.19533	1.02498E5	3152.29162
0.19442	1.02415E5	3151.29162
0.19351	1.02332E5	3150.29162
0.19260	1.02250E5	3149.29162
0.19170	1.02168E5	3148.29162
0.19081	1.02087E5	3147.29162
0.18992	1.02005E5	3146.29162
0.18904	1.01924E5	3145.29162
0.18816	1.01843E5	3144.29162
0.18729	1.01762E5	3143.29162
0.18642	1.01682E5	3142.29162
0.18556	1.01602E5	3141.29162
0.18471	1.01522E5	3140.29162
0.18386	1.01442E5	3139.29162
0.18301	1.01363E5	3138.29162
0.18217	1.01284E5	3137.29162
0.18134	1.01205E5	3136.29162
0.18051	1.01126E5	3135.29162
0.17969	1.01048E5	3134.29162
0.17887	1.00970E5	3133.29162
0.17805	1.00892E5	3132.29162
0.17725	1.00814E5	3131.29162
0.17644	1.00736E5	3130.29162
0.17564	1.00659E5	3129.29162
0.17485	1.00582E5	3128.29162
0.17406	1.00505E5	3127.29162
0.17328	1.00429E5	3126.29162
0.17250	1.00352E5	3125.29162
0.17172	1.00276E5	3124.29162
0.17096	1.00200E5	3123.29162
0.17019	1.00124E5	3122.29162
0.16943	1.00049E5	3121.29162
0.16867	99973.64201	3120.29162
0.16792	99898.55744	3119.29162
0.16718	99823.68270	3118.29162
0.16643	99749.01615	3117.29162
0.16570	99674.55620	3116.29162
0.16496	99600.30125	3115.29162
0.16424	99526.24972	3114.29162
0.16351	99452.40006	3113.29162
0.16279	99378.75071	3112.29162
0.16208	99305.30015	3111.29162
0.16136	99232.04686	3110.29162
0.16066	99158.98934	3109.29162
0.15995	99086.12609	3108.29162
0.15925	99013.45565	3107.29162
0.15856	98940.97656	3106.29162
0.15787	98868.68737	3105.29162
0.15718	98796.58665	3104.29162
0.15650	98724.67299	3103.29162
0.15582	98652.94497	3102.29162
0.15515	98581.40120	3101.29162
0.15448	98510.04032	3100.29162
0.15381	98438.86094	3099.29162
0.15315	98367.86173	3098.29162
0.15249	98297.04134	3097.29162
0.15183	98226.39845	3096.29162
0.15118	98155.93174	3095.29162
0.15053	98085.63990	3094.29162
0.14989	98015.52166	3093.29162
0.14925	97945.57572	3092.29162
0.14861	97875.80083	3091.29162
0.14798	97806.19573	3090.29162
0.14735	97736.75918	3089.29162
0.14673	97667.48995	3088.29162
0.14611	97598.38681	3087.29162
0.14549	97529.44857	3086.29162
0.14487	97460.67401	3085.29162
0.14426	97392.06197	3084.29162
0.14365	97323.61125	3083.29162
0.14305	97255.32070	3082.29162
0.14245	97187.18916	3081.29162
0.14185	97119.21550	3080.29162
0.14126	97051.39857	3079.29162
0.14067	96983.73725	3078.29162
0.14008	96916.23044	3077.29162
0.13949	96848.87703	3076.29162
0.13891	96781.67593	3075.29162
0.13834	96714.62605	3074.29162
0.13776	96647.72633	3073.29162
0.13719	96580.97569	3072.29162
0.13662	96514.37310	3071.29162
0.13606	96447.91750	3070.29162
0.13550	96381.60786	3069.29162
0.13494	96315.44316	3068.29162
0.13438	96249.42237	3067.29162
0.13383	96183.54450	3066.29162
0.13328	96117.80855	3065.29162
0.13273	96052.21352	3064.29162
0.13219	95986.75844	3063.29162
0.13165	95921.44233	3062.29162
0.13111	95856.26424	3061.29162
0.13058	95791.22320	3060.29162
0.13005	95726.31828	3059.29162
0.12952	95661.54853	3058.29162
0.12899	95596.91304	3057.29162
0.12847	95532.41086	3056.29162
0.12795	95468.04110	3055.29162
0.12743	95403.80285	3054.29162
0.12692	95339.69521	3053.29162
0.12641	95275.71729	3052.29162
0.12590	95211.86822	3051.29162
0.12539	95148.14711	3050.29162
0.12489	95084.55310	3049.29162
0.12439	95021.08534	3048.29162
0.12389	94957.74297	3047.29162
0.12339	94894.52515	3046.29162
0.12290	94831.43104	3045.29162
0.12241	94768.45982	3044.29162
0.12192	94705.61066	3043.29162
0.12144	94642.88275	3042.29162
0.12096	94580.27528	3041.29162
0.12048	94517.78744	3040.29162
0.12000	94455.41845	3039.29162
0.11952	94393.16752	3038.29162
0.11905	94331.03387	3037.29162
0.11858	94269.01672	3036.29162
0.11811	94207.11530	3035.29162
0.11765	94145.32887	3034.29162
0.11719	94083.65665	3033.29162
0.11673	94022.09791	3032.29162
0.11627	93960.65190	3031.29162
0.11582	93899.31789	3030.29162
0.11536	93838.09514	3029.29162
0.11491	93776.98294	3028.29162
0.11446	93715.98057	3027.29162
0.11402	93655.08732	3026.29162
0.11357	93594.30249	3025.29162
0.11313	93533.62536	3024.29162
0.11269	93473.05526	3023.29162
0.11226	93412.59149	3022.29162
0.11182	93352.23338	3021.29162
0.11139	93291.98024	3020.29162
0.11096	93231.83141	3019.29162
0.11053	93171.78623	3018.29162
0.11011	93111.84402	3017.29162
0.10969	93052.00415	3016.29162
0.10926	92992.26596	3015.29162
