Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.14403E5	2786.50950
0.99998	1.14398E5	2786.41388
0.99700	1.14251E5	2785.41388
0.99402	1.14104E5	2784.41388
0.99106	1.13957E5	2783.41388
0.98811	1.13811E5	2782.41388
0.98517	1.13665E5	2781.41388
0.98223	1.13519E5	2780.41388
0.97931	1.13374E5	2779.41388
0.97640	1.13230E5	2778.41388
0.97350	1.13085E5	2777.41388
0.97061	1.12942E5	2776.41388
0.96774	1.12798E5	2775.41388
0.96487	1.12655E5	2774.41388
0.96201	1.12513E5	2773.41388
0.95916	1.12371E5	2772.41388
0.95632	1.12229E5	2771.41388
0.95350	1.12088E5	2770.41388
0.95068	1.11947E5	2769.41388
0.94787	1.11807E5	2768.41388
0.94507	1.11667E5	2767.41388
0.94228	1.11527E5	2766.41388
0.93951	1.11388E5	2765.41388
0.93674	1.11249E5	2764.41388
0.93398	1.11111E5	2763.41388
0.93123	1.10972E5	2762.41388
0.92849	1.10835E5	2761.41388
0.92576	1.10698E5	2760.41388
0.92305	1.10561E5	2759.41388
0.92034	1.10424E5	2758.41388
0.91763	1.10288E5	2757.41388
0.91494	1.10152E5	2756.41388
0.91226	1.10017E5	2755.41388
0.90959	1.09882E5	2754.41388
0.90693	1.09748E5	2753.41388
0.90427	1.09613E5	2752.41388
0.90163	1.09480E5	2751.41388
0.89899	1.09346E5	2750.41388
0.89637	1.09213E5	2749.41388
0.89375	1.09080E5	2748.41388
0.89114	1.08948E5	2747.41388
0.88855	1.08816E5	2746.41388
0.88596	1.08684E5	2745.41388
0.88338	1.08553E5	2744.41388
0.88080	1.08422E5	2743.41388
0.87824	1.08292E5	2742.41388
0.87569	1.08161E5	2741.41388
0.87314	1.08031E5	2740.41388
0.87060	1.07902E5	2739.41388
0.86808	1.07773E5	2738.41388
0.86556	1.07644E5	2737.41388
0.86305	1.07516E5	2736.41388
0.86054	1.07387E5	2735.41388
0.85805	1.07260E5	2734.41388
0.85557	1.07132E5	2733.41388
0.85309	1.07005E5	2732.41388
0.85062	1.06878E5	2731.41388
0.84816	1.06752E5	2730.41388
0.84571	1.06626E5	2729.41388
0.84327	1.06500E5	2728.41388
0.84083	1.06375E5	2727.41388
0.83840	1.06250E5	2726.41388
0.83598	1.06125E5	2725.41388
0.83357	1.06001E5	2724.41388
0.83117	1.05876E5	2723.41388
0.82878	1.05753E5	2722.41388
0.82639	1.05629E5	2721.41388
0.82401	1.05506E5	2720.41388
0.82164	1.05383E5	2719.41388
0.81928	1.05261E5	2718.41388
0.81692	1.05139E5	2717.41388
0.81458	1.05017E5	2716.41388
0.81224	1.04895E5	2715.41388
0.80991	1.04774E5	2714.41388
0.80758	1.04653E5	2713.41388
0.80527	1.04532E5	2712.41388
0.80296	1.04412E5	2711.41388
0.80066	1.04292E5	2710.41388
0.79837	1.04172E5	2709.41388
0.79608	1.04053E5	2708.41388
0.79380	1.03934E5	2707.41388
0.79153	1.03815E5	2706.41388
0.78927	1.03696E5	2705.41388
0.78701	1.03578E5	2704.41388
0.78476	1.03460E5	2703.41388
0.78252	1.03343E5	2702.41388
0.78029	1.03225E5	2701.41388
0.77806	1.03108E5	2700.41388
0.77584	1.02991E5	2699.41388
0.77363	1.02875E5	2698.41388
0.77143	1.02759E5	2697.41388
