Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.63153E5	3607.50444
0.99984	1.63140E5	3607.40881
0.97103	1.61637E5	3606.40881
0.94336	1.60191E5	3605.40881
0.91679	1.58802E5	3604.40881
0.89124	1.57464E5	3603.40881
0.86668	1.56177E5	3602.40881
0.84305	1.54937E5	3601.40881
0.82031	1.53743E5	3600.40881
0.79841	1.52591E5	3599.40881
0.77732	1.51480E5	3598.40881
0.75700	1.50409E5	3597.40881
0.73741	1.49374E5	3596.40881
0.71853	1.48376E5	3595.40881
0.70031	1.47411E5	3594.40881
0.68273	1.46478E5	3593.40881
0.66575	1.45577E5	3592.40881
0.64936	1.44705E5	3591.40881
0.63353	1.43861E5	3590.40881
0.61823	1.43044E5	3589.40881
0.60344	1.42253E5	3588.40881
0.58914	1.41487E5	3587.40881
0.57531	1.40745E5	3586.40881
0.56193	1.40025E5	3585.40881
0.54897	1.39327E5	3584.40881
0.53643	1.38650E5	3583.40881
0.52429	1.37993E5	3582.40881
0.51253	1.37356E5	3581.40881
0.50113	1.36736E5	3580.40881
0.49008	1.36135E5	3579.40881
0.47937	1.35550E5	3578.40881
0.46898	1.34982E5	3577.40881
0.45890	1.34430E5	3576.40881
0.44912	1.33892E5	3575.40881
0.43963	1.33370E5	3574.40881
0.43042	1.32861E5	3573.40881
0.42148	1.32366E5	3572.40881
0.41279	1.31884E5	3571.40881
0.40435	1.31414E5	3570.40881
0.39615	1.30956E5	3569.40881
0.38818	1.30510E5	3568.40881
0.38043	1.30075E5	3567.40881
0.37290	1.29651E5	3566.40881
0.36557	1.29237E5	3565.40881
0.35844	1.28833E5	3564.40881
0.35150	1.28439E5	3563.40881
0.34475	1.28055E5	3562.40881
0.33818	1.27679E5	3561.40881
0.33178	1.27312E5	3560.40881
0.32555	1.26954E5	3559.40881
0.31949	1.26603E5	3558.40881
0.31357	1.26261E5	3557.40881
0.30781	1.25926E5	3556.40881
0.30220	1.25599E5	3555.40881
0.29673	1.25279E5	3554.40881
0.29140	1.24965E5	3553.40881
0.28619	1.24658E5	3552.40881
0.28112	1.24358E5	3551.40881
0.27617	1.24064E5	3550.40881
0.27135	1.23776E5	3549.40881
0.26663	1.23494E5	3548.40881
0.26204	1.23218E5	3547.40881
0.25755	1.22947E5	3546.40881
0.25317	1.22681E5	3545.40881
0.24889	1.22421E5	3544.40881
0.24471	1.22165E5	3543.40881
0.24063	1.21915E5	3542.40881
0.23665	1.21669E5	3541.40881
0.23275	1.21428E5	3540.40881
0.22895	1.21191E5	3539.40881
0.22523	1.20959E5	3538.40881
0.22159	1.20731E5	3537.40881
0.21804	1.20506E5	3536.40881
0.21457	1.20286E5	3535.40881
0.21117	1.20070E5	3534.40881
0.20784	1.19857E5	3533.40881
