Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.30141E5	3092.69280
0.99998	1.30136E5	3092.59717
0.99589	1.29925E5	3091.59717
0.99182	1.29716E5	3090.59717
0.98778	1.29507E5	3089.59717
0.98376	1.29300E5	3088.59717
0.97976	1.29093E5	3087.59717
0.97578	1.28888E5	3086.59717
0.97183	1.28683E5	3085.59717
0.96789	1.28480E5	3084.59717
0.96398	1.28277E5	3083.59717
0.96009	1.28076E5	3082.59717
0.95623	1.27875E5	3081.59717
0.95238	1.27675E5	3080.59717
0.94855	1.27477E5	3079.59717
0.94475	1.27279E5	3078.59717
0.94097	1.27082E5	3077.59717
0.93720	1.26886E5	3076.59717
0.93346	1.26691E5	3075.59717
0.92974	1.26497E5	3074.59717
0.92604	1.26303E5	3073.59717
0.92236	1.26111E5	3072.59717
0.91870	1.25920E5	3071.59717
0.91505	1.25729E5	3070.59717
0.91143	1.25539E5	3069.59717
0.90783	1.25350E5	3068.59717
0.90425	1.25162E5	3067.59717
0.90068	1.24975E5	3066.59717
0.89714	1.24789E5	3065.59717
0.89361	1.24604E5	3064.59717
0.89011	1.24419E5	3063.59717
0.88662	1.24235E5	3062.59717
0.88315	1.24052E5	3061.59717
0.87970	1.23870E5	3060.59717
0.87627	1.23689E5	3059.59717
0.87285	1.23508E5	3058.59717
0.86946	1.23328E5	3057.59717
0.86608	1.23150E5	3056.59717
0.86272	1.22971E5	3055.59717
0.85938	1.22794E5	3054.59717
0.85605	1.22617E5	3053.59717
0.85274	1.22442E5	3052.59717
0.84945	1.22267E5	3051.59717
0.84618	1.22092E5	3050.59717
0.84292	1.21919E5	3049.59717
0.83969	1.21746E5	3048.59717
0.83646	1.21574E5	3047.59717
0.83326	1.21403E5	3046.59717
0.83007	1.21232E5	3045.59717
0.82690	1.21062E5	3044.59717
0.82374	1.20893E5	3043.59717
0.82060	1.20725E5	3042.59717
0.81748	1.20557E5	3041.59717
0.81437	1.20390E5	3040.59717
0.81128	1.20224E5	3039.59717
0.80821	1.20058E5	3038.59717
0.80515	1.19893E5	3037.59717
0.80211	1.19729E5	3036.59717
0.79908	1.19566E5	3035.59717
0.79607	1.19403E5	3034.59717
0.79307	1.19241E5	3033.59717
0.79009	1.19079E5	3032.59717
0.78712	1.18919E5	3031.59717
0.78417	1.18758E5	3030.59717
0.78123	1.18599E5	3029.59717
0.77831	1.18440E5	3028.59717
0.77541	1.18282E5	3027.59717
0.77251	1.18124E5	3026.59717
0.76964	1.17968E5	3025.59717
0.76677	1.17811E5	3024.59717
0.76393	1.17656E5	3023.59717
0.76109	1.17501E5	3022.59717
0.75827	1.17346E5	3021.59717
0.75546	1.17193E5	3020.59717
0.75267	1.17039E5	3019.59717
0.74989	1.16887E5	3018.59717
0.74713	1.16735E5	3017.59717
0.74438	1.16584E5	3016.59717
0.74164	1.16433E5	3015.59717
0.73892	1.16283E5	3014.59717
0.73621	1.16133E5	3013.59717
0.73351	1.15984E5	3012.59717
0.73083	1.15836E5	3011.59717
0.72816	1.15688E5	3010.59717
0.72550	1.15541E5	3009.59717
0.72286	1.15394E5	3008.59717
0.72023	1.15248E5	3007.59717
0.71761	1.15103E5	3006.59717
0.71501	1.14958E5	3005.59717
0.71241	1.14813E5	3004.59717
0.70983	1.14669E5	3003.59717
0.70727	1.14526E5	3002.59717
0.70471	1.14383E5	3001.59717
0.70217	1.14241E5	3000.59717
0.69964	1.14099E5	2999.59717
0.69712	1.13958E5	2998.59717
0.69462	1.13818E5	2997.59717
0.69212	1.13678E5	2996.59717
0.68964	1.13538E5	2995.59717
0.68717	1.13399E5	2994.59717
0.68471	1.13260E5	2993.59717
0.68227	1.13122E5	2992.59717
0.67983	1.12985E5	2991.59717
0.67741	1.12848E5	2990.59717
0.67500	1.12711E5	2989.59717
0.67260	1.12575E5	2988.59717
0.67021	1.12440E5	2987.59717
0.66783	1.12305E5	2986.59717
0.66547	1.12170E5	2985.59717
0.66312	1.12036E5	2984.59717
0.66077	1.11903E5	2983.59717
0.65844	1.11770E5	2982.59717
0.65612	1.11637E5	2981.59717
0.65381	1.11505E5	2980.59717
0.65151	1.11373E5	2979.59717
0.64922	1.11242E5	2978.59717
0.64694	1.11112E5	2977.59717
0.64468	1.10981E5	2976.59717
0.64242	1.10851E5	2975.59717
0.64017	1.10722E5	2974.59717
0.63794	1.10593E5	2973.59717
0.63571	1.10465E5	2972.59717
0.63350	1.10337E5	2971.59717
0.63129	1.10209E5	2970.59717
0.62910	1.10082E5	2969.59717
0.62691	1.09956E5	2968.59717
0.62474	1.09829E5	2967.59717
0.62258	1.09704E5	2966.59717
0.62042	1.09578E5	2965.59717
0.61828	1.09453E5	2964.59717
0.61614	1.09329E5	2963.59717
0.61402	1.09205E5	2962.59717
0.61191	1.09081E5	2961.59717
0.60980	1.08958E5	2960.59717
0.60770	1.08835E5	2959.59717
0.60562	1.08713E5	2958.59717
0.60354	1.08591E5	2957.59717
0.60148	1.08469E5	2956.59717
0.59942	1.08348E5	2955.59717
0.59737	1.08227E5	2954.59717
0.59533	1.08107E5	2953.59717
0.59330	1.07987E5	2952.59717
0.59128	1.07868E5	2951.59717
0.58927	1.07748E5	2950.59717
0.58727	1.07630E5	2949.59717
0.58527	1.07511E5	2948.59717
0.58329	1.07393E5	2947.59717
0.58131	1.07276E5	2946.59717
0.57935	1.07158E5	2945.59717
0.57739	1.07042E5	2944.59717
0.57544	1.06925E5	2943.59717
0.57350	1.06809E5	2942.59717
0.57157	1.06693E5	2941.59717
0.56964	1.06578E5	2940.59717
0.56773	1.06463E5	2939.59717
0.56582	1.06348E5	2938.59717
0.56393	1.06234E5	2937.59717
0.56204	1.06120E5	2936.59717
0.56016	1.06007E5	2935.59717
0.55828	1.05893E5	2934.59717
0.55642	1.05781E5	2933.59717
0.55456	1.05668E5	2932.59717
0.55271	1.05556E5	2931.59717
0.55087	1.05444E5	2930.59717
0.54904	1.05333E5	2929.59717
0.54722	1.05222E5	2928.59717
0.54540	1.05111E5	2927.59717
0.54359	1.05001E5	2926.59717
0.54179	1.04891E5	2925.59717
0.54000	1.04781E5	2924.59717
0.53822	1.04671E5	2923.59717
0.53644	1.04562E5	2922.59717
0.53467	1.04454E5	2921.59717
0.53291	1.04345E5	2920.59717
0.53115	1.04237E5	2919.59717
0.52941	1.04129E5	2918.59717
0.52767	1.04022E5	2917.59717
0.52594	1.03915E5	2916.59717
0.52421	1.03808E5	2915.59717
0.52250	1.03702E5	2914.59717
0.52079	1.03596E5	2913.59717
0.51909	1.03490E5	2912.59717
0.51739	1.03384E5	2911.59717
0.51570	1.03279E5	2910.59717
0.51402	1.03174E5	2909.59717
0.51235	1.03069E5	2908.59717
0.51069	1.02965E5	2907.59717
0.50903	1.02861E5	2906.59717
0.50737	1.02758E5	2905.59717
0.50573	1.02654E5	2904.59717
0.50409	1.02551E5	2903.59717
0.50246	1.02448E5	2902.59717
0.50084	1.02346E5	2901.59717
0.49922	1.02244E5	2900.59717
0.49761	1.02142E5	2899.59717
0.49601	1.02040E5	2898.59717
0.49441	1.01939E5	2897.59717
0.49282	1.01838E5	2896.59717
0.49123	1.01737E5	2895.59717
0.48966	1.01636E5	2894.59717
0.48809	1.01536E5	2893.59717
0.48652	1.01436E5	2892.59717
0.48497	1.01337E5	2891.59717
0.48341	1.01237E5	2890.59717
0.48187	1.01138E5	2889.59717
0.48033	1.01039E5	2888.59717
0.47880	1.00941E5	2887.59717
0.47727	1.00842E5	2886.59717
0.47575	1.00744E5	2885.59717
0.47424	1.00647E5	2884.59717
