Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.19889E5	2880.42585
0.99998	1.19884E5	2880.33023
0.99672	1.19721E5	2879.33023
0.99348	1.19559E5	2878.33023
0.99025	1.19397E5	2877.33023
0.98703	1.19236E5	2876.33023
0.98383	1.19075E5	2875.33023
0.98064	1.18915E5	2874.33023
0.97746	1.18755E5	2873.33023
0.97430	1.18596E5	2872.33023
0.97115	1.18437E5	2871.33023
0.96801	1.18279E5	2870.33023
0.96489	1.18121E5	2869.33023
0.96177	1.17964E5	2868.33023
0.95867	1.17808E5	2867.33023
0.95559	1.17652E5	2866.33023
0.95251	1.17496E5	2865.33023
0.94945	1.17341E5	2864.33023
0.94640	1.17187E5	2863.33023
0.94336	1.17033E5	2862.33023
0.94034	1.16880E5	2861.33023
0.93733	1.16727E5	2860.33023
0.93433	1.16574E5	2859.33023
0.93134	1.16422E5	2858.33023
0.92836	1.16271E5	2857.33023
0.92540	1.16120E5	2856.33023
0.92245	1.15970E5	2855.33023
0.91950	1.15820E5	2854.33023
0.91658	1.15670E5	2853.33023
0.91366	1.15521E5	2852.33023
0.91075	1.15373E5	2851.33023
0.90786	1.15225E5	2850.33023
0.90498	1.15077E5	2849.33023
0.90211	1.14930E5	2848.33023
0.89925	1.14783E5	2847.33023
0.89640	1.14637E5	2846.33023
0.89356	1.14492E5	2845.33023
0.89074	1.14346E5	2844.33023
0.88792	1.14202E5	2843.33023
0.88512	1.14057E5	2842.33023
0.88233	1.13914E5	2841.33023
0.87955	1.13770E5	2840.33023
0.87678	1.13627E5	2839.33023
0.87402	1.13485E5	2838.33023
0.87127	1.13343E5	2837.33023
0.86853	1.13201E5	2836.33023
0.86581	1.13060E5	2835.33023
0.86309	1.12919E5	2834.33023
0.86038	1.12779E5	2833.33023
0.85769	1.12639E5	2832.33023
0.85501	1.12500E5	2831.33023
0.85233	1.12361E5	2830.33023
0.84967	1.12222E5	2829.33023
0.84701	1.12084E5	2828.33023
