Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.28199E5	3034.78321
0.99998	1.28194E5	3034.68759
0.99612	1.27997E5	3033.68759
0.99227	1.27801E5	3032.68759
0.98845	1.27607E5	3031.68759
0.98465	1.27413E5	3030.68759
0.98087	1.27219E5	3029.68759
0.97710	1.27027E5	3028.68759
0.97336	1.26836E5	3027.68759
0.96963	1.26645E5	3026.68759
0.96593	1.26455E5	3025.68759
0.96224	1.26266E5	3024.68759
0.95857	1.26078E5	3023.68759
0.95492	1.25891E5	3022.68759
0.95129	1.25704E5	3021.68759
0.94768	1.25518E5	3020.68759
0.94408	1.25333E5	3019.68759
0.94051	1.25149E5	3018.68759
0.93695	1.24966E5	3017.68759
0.93341	1.24783E5	3016.68759
0.92989	1.24601E5	3015.68759
0.92639	1.24420E5	3014.68759
0.92290	1.24240E5	3013.68759
0.91943	1.24060E5	3012.68759
0.91598	1.23881E5	3011.68759
0.91254	1.23703E5	3010.68759
0.90913	1.23526E5	3009.68759
0.90573	1.23349E5	3008.68759
0.90234	1.23174E5	3007.68759
0.89898	1.22998E5	3006.68759
0.89563	1.22824E5	3005.68759
0.89229	1.22650E5	3004.68759
0.88898	1.22477E5	3003.68759
0.88568	1.22305E5	3002.68759
0.88239	1.22133E5	3001.68759
0.87913	1.21963E5	3000.68759
0.87587	1.21792E5	2999.68759
0.87264	1.21623E5	2998.68759
0.86942	1.21454E5	2997.68759
0.86622	1.21286E5	2996.68759
0.86303	1.21118E5	2995.68759
0.85985	1.20952E5	2994.68759
0.85670	1.20785E5	2993.68759
0.85356	1.20620E5	2992.68759
0.85043	1.20455E5	2991.68759
0.84732	1.20291E5	2990.68759
0.84422	1.20128E5	2989.68759
0.84114	1.19965E5	2988.68759
0.83808	1.19802E5	2987.68759
0.83502	1.19641E5	2986.68759
0.83199	1.19480E5	2985.68759
0.82896	1.19319E5	2984.68759
0.82596	1.19160E5	2983.68759
0.82296	1.19001E5	2982.68759
0.81999	1.18842E5	2981.68759
0.81702	1.18684E5	2980.68759
0.81407	1.18527E5	2979.68759
0.81113	1.18370E5	2978.68759
0.80821	1.18214E5	2977.68759
0.80530	1.18059E5	2976.68759
0.80241	1.17904E5	2975.68759
0.79953	1.17750E5	2974.68759
0.79666	1.17596E5	2973.68759
0.79381	1.17443E5	2972.68759
0.79097	1.17290E5	2971.68759
0.78814	1.17138E5	2970.68759
0.78533	1.16987E5	2969.68759
0.78253	1.16836E5	2968.68759
0.77974	1.16686E5	2967.68759
0.77697	1.16536E5	2966.68759
0.77421	1.16387E5	2965.68759
0.77146	1.16238E5	2964.68759
0.76872	1.16090E5	2963.68759
0.76600	1.15942E5	2962.68759
0.76329	1.15795E5	2961.68759
0.76059	1.15649E5	2960.68759
0.75791	1.15503E5	2959.68759
0.75524	1.15358E5	2958.68759
0.75258	1.15213E5	2957.68759
0.74993	1.15068E5	2956.68759
0.74729	1.14925E5	2955.68759
0.74467	1.14781E5	2954.68759
0.74206	1.14639E5	2953.68759
0.73946	1.14496E5	2952.68759
0.73687	1.14354E5	2951.68759
0.73430	1.14213E5	2950.68759
0.73173	1.14072E5	2949.68759
0.72918	1.13932E5	2948.68759
0.72664	1.13792E5	2947.68759
0.72411	1.13653E5	2946.68759
0.72160	1.13514E5	2945.68759
0.71909	1.13376E5	2944.68759
0.71660	1.13238E5	2943.68759
0.71411	1.13101E5	2942.68759
0.71164	1.12964E5	2941.68759
0.70918	1.12827E5	2940.68759
0.70673	1.12692E5	2939.68759
0.70429	1.12556E5	2938.68759
