Mole fraction of liquid	Heat per mole [J]	Temperature [K]
1.00000	1.21657E5	2893.76285
0.99998	1.21652E5	2893.66722
0.99660	1.21483E5	2892.66722
0.99323	1.21315E5	2891.66722
0.98987	1.21148E5	2890.66722
0.98653	1.20981E5	2889.66722
0.98320	1.20815E5	2888.66722
0.97989	1.20649E5	2887.66722
0.97659	1.20484E5	2886.66722
0.97330	1.20319E5	2885.66722
0.97003	1.20155E5	2884.66722
0.96678	1.19992E5	2883.66722
0.96353	1.19829E5	2882.66722
0.96030	1.19667E5	2881.66722
0.95709	1.19505E5	2880.66722
0.95388	1.19344E5	2879.66722
0.95070	1.19183E5	2878.66722
0.94752	1.19023E5	2877.66722
0.94436	1.18864E5	2876.66722
0.94121	1.18705E5	2875.66722
0.93807	1.18546E5	2874.66722
0.93495	1.18389E5	2873.66722
0.93184	1.18231E5	2872.66722
0.92874	1.18074E5	2871.66722
0.92566	1.17918E5	2870.66722
0.92259	1.17762E5	2869.66722
0.91953	1.17607E5	2868.66722
0.91649	1.17452E5	2867.66722
0.91345	1.17298E5	2866.66722
0.91043	1.17144E5	2865.66722
0.90742	1.16991E5	2864.66722
0.90443	1.16839E5	2863.66722
0.90145	1.16686E5	2862.66722
0.89847	1.16535E5	2861.66722
0.89552	1.16384E5	2860.66722
0.89257	1.16233E5	2859.66722
0.88963	1.16083E5	2858.66722
0.88671	1.15933E5	2857.66722
0.88380	1.15784E5	2856.66722
0.88090	1.15635E5	2855.66722
0.87802	1.15487E5	2854.66722
0.87514	1.15339E5	2853.66722
0.87228	1.15192E5	2852.66722
0.86942	1.15045E5	2851.66722
0.86658	1.14899E5	2850.66722
0.86376	1.14753E5	2849.66722
0.86094	1.14607E5	2848.66722
0.85813	1.14462E5	2847.66722
0.85534	1.14318E5	2846.66722
0.85255	1.14174E5	2845.66722
0.84978	1.14030E5	2844.66722
0.84702	1.13887E5	2843.66722
0.84427	1.13744E5	2842.66722
0.84153	1.13602E5	2841.66722
0.83880	1.13460E5	2840.66722
0.83609	1.13319E5	2839.66722
0.83338	1.13178E5	2838.66722
0.83068	1.13038E5	2837.66722
0.82800	1.12898E5	2836.66722
0.82533	1.12758E5	2835.66722
0.82266	1.12619E5	2834.66722
0.82001	1.12480E5	2833.66722
0.81737	1.12342E5	2832.66722
0.81473	1.12204E5	2831.66722
0.81211	1.12066E5	2830.66722
0.80950	1.11929E5	2829.66722
0.80690	1.11793E5	2828.66722
0.80431	1.11656E5	2827.66722
0.80173	1.11521E5	2826.66722
0.79916	1.11385E5	2825.66722
0.79660	1.11250E5	2824.66722
0.79405	1.11116E5	2823.66722
0.79151	1.10981E5	2822.66722
0.78897	1.10848E5	2821.66722
0.78645	1.10714E5	2820.66722
0.78394	1.10581E5	2819.66722
0.78144	1.10449E5	2818.66722
0.77895	1.10316E5	2817.66722
0.77647	1.10185E5	2816.66722
0.77400	1.10053E5	2815.66722
0.77153	1.09922E5	2814.66722
0.76908	1.09791E5	2813.66722
0.76664	1.09661E5	2812.66722
0.76420	1.09531E5	2811.66722
0.76178	1.09402E5	2810.66722
0.75936	1.09273E5	2809.66722
0.75695	1.09144E5	2808.66722
0.75456	1.09015E5	2807.66722
0.75217	1.08887E5	2806.66722
0.74979	1.08760E5	2805.66722
0.74742	1.08632E5	2804.66722
0.74506	1.08505E5	2803.66722
0.74271	1.08379E5	2802.66722
0.74036	1.08253E5	2801.66722
0.73803	1.08127E5	2800.66722
0.73571	1.08001E5	2799.66722
0.73339	1.07876E5	2798.66722
0.73108	1.07751E5	2797.66722
0.72878	1.07627E5	2796.66722
0.72649	1.07503E5	2795.66722
0.72421	1.07379E5	2794.66722
0.72194	1.07256E5	2793.66722
0.71967	1.07132E5	2792.66722
0.71742	1.07010E5	2791.66722
0.71517	1.06887E5	2790.66722
0.71293	1.06765E5	2789.66722
0.71070	1.06644E5	2788.66722
0.70848	1.06522E5	2787.66722
0.70626	1.06401E5	2786.66722
0.70405	1.06280E5	2785.66722
0.70186	1.06160E5	2784.66722
0.69967	1.06040E5	2783.66722
0.69749	1.05920E5	2782.66722
0.69531	1.05801E5	2781.66722
0.69315	1.05682E5	2780.66722
0.69099	1.05563E5	2779.66722
0.68884	1.05444E5	2778.66722
0.68670	1.05326E5	2777.66722
0.68456	1.05208E5	2776.66722
0.68244	1.05091E5	2775.66722
0.68032	1.04974E5	2774.66722
0.67821	1.04857E5	2773.66722
0.67611	1.04740E5	2772.66722
0.67401	1.04624E5	2771.66722
0.67192	1.04508E5	2770.66722
0.66984	1.04392E5	2769.66722
0.66777	1.04277E5	2768.66722
0.66571	1.04162E5	2767.66722
0.66365	1.04047E5	2766.66722
0.66160	1.03932E5	2765.66722
0.65956	1.03818E5	2764.66722
0.65752	1.03704E5	2763.66722
0.65549	1.03591E5	2762.66722
0.65347	1.03477E5	2761.66722
0.65146	1.03364E5	2760.66722
0.64945	1.03252E5	2759.66722
0.64746	1.03139E5	2758.66722
0.64546	1.03027E5	2757.66722
0.64348	1.02915E5	2756.66722
0.64150	1.02804E5	2755.66722
0.63953	1.02692E5	2754.66722
0.63757	1.02581E5	2753.66722
0.63561	1.02471E5	2752.66722
0.63366	1.02360E5	2751.66722
0.63172	1.02250E5	2750.66722
0.62978	1.02140E5	2749.66722
0.62786	1.02030E5	2748.66722
0.62593	1.01921E5	2747.66722
0.62402	1.01812E5	2746.66722
0.62211	1.01703E5	2745.66722
0.62021	1.01594E5	2744.66722
0.61831	1.01486E5	2743.66722
0.61643	1.01378E5	2742.66722
0.61454	1.01270E5	2741.66722
0.61267	1.01163E5	2740.66722
0.61080	1.01055E5	2739.66722
0.60894	1.00948E5	2738.66722
0.60708	1.00842E5	2737.66722
0.60523	1.00735E5	2736.66722
0.60339	1.00629E5	2735.66722
0.60156	1.00523E5	2734.66722
0.59973	1.00417E5	2733.66722
0.59790	1.00312E5	2732.66722
0.59608	1.00207E5	2731.66722
0.59427	1.00102E5	2730.66722
0.59247	99996.82212	2729.66722
0.59067	99892.33417	2728.66722
0.58888	99788.09123	2727.66722
0.58709	99684.09208	2726.66722
0.58531	99580.33551	2725.66722
0.58354	99476.82032	2724.66722
0.58177	99373.54530	2723.66722
0.58001	99270.50927	2722.66722
0.57825	99167.71104	2721.66722
0.57650	99065.14943	2720.66722
0.57476	98962.82328	2719.66722
0.57302	98860.73142	2718.66722
0.57129	98758.87269	2717.66722
0.56956	98657.24594	2716.66722
0.56784	98555.85004	2715.66722
0.56613	98454.68384	2714.66722
0.56442	98353.74621	2713.66722
0.56272	98253.03603	2712.66722
0.56102	98152.55219	2711.66722
0.55933	98052.29356	2710.66722
0.55764	97952.25906	2709.66722
0.55596	97852.44757	2708.66722
0.55429	97752.85802	2707.66722
0.55262	97653.48931	2706.66722
0.55096	97554.34036	2705.66722
0.54930	97455.41011	2704.66722
0.54765	97356.69748	2703.66722
0.54600	97258.20141	2702.66722
0.54436	97159.92086	2701.66722
0.54272	97061.85477	2700.66722
0.54109	96964.00209	2699.66722
0.53947	96866.36180	2698.66722
0.53785	96768.93287	2697.66722
0.53623	96671.71426	2696.66722
0.53462	96574.70495	2695.66722
0.53302	96477.90395	2694.66722
0.53142	96381.31023	2693.66722
0.52983	96284.92280	2692.66722
0.52824	96188.74066	2691.66722
0.52666	96092.76282	2690.66722
0.52508	95996.98830	2689.66722
0.52351	95901.41611	2688.66722
0.52194	95806.04528	2687.66722
0.52038	95710.87485	2686.66722
0.51882	95615.90385	2685.66722
0.51727	95521.13132	2684.66722
0.51572	95426.55632	2683.66722
0.51418	95332.17789	2682.66722
0.51264	95237.99509	2681.66722
0.51111	95144.00699	2680.66722
0.50958	95050.21266	2679.66722
0.50806	94956.61117	2678.66722
0.50654	94863.20160	2677.66722
0.50503	94769.98304	2676.66722
0.50352	94676.95457	2675.66722
0.50202	94584.11528	2674.66722
0.50052	94491.46429	2673.66722
0.49903	94399.00069	2672.66722
0.49754	94306.72360	2671.66722
0.49605	94214.63212	2670.66722
0.49457	94122.72538	2669.66722
0.49310	94031.00250	2668.66722
0.49163	93939.46261	2667.66722
0.49017	93848.10484	2666.66722
0.48870	93756.92834	2665.66722
0.48725	93665.93225	2664.66722
0.48580	93575.11570	2663.66722
0.48435	93484.47787	2662.66722
0.48291	93394.01790	2661.66722
0.48147	93303.73496	2660.66722
0.48004	93213.62821	2659.66722
0.47861	93123.69682	2658.66722
0.47718	93033.93997	2657.66722
0.47576	92944.35685	2656.66722
0.47435	92854.94662	2655.66722
0.47294	92765.70849	2654.66722
0.47153	92676.64165	2653.66722
0.47013	92587.74529	2652.66722
0.46873	92499.01861	2651.66722
0.46734	92410.46083	2650.66722
0.46595	92322.07115	2649.66722
0.46456	92233.84879	2648.66722
0.46318	92145.79296	2647.66722
0.46180	92057.90289	2646.66722
0.46043	91970.17781	2645.66722
0.45906	91882.61695	2644.66722
