Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.39251E5	3238.01351	59.02400	0.00000
0.99997	1.39245E5	3237.91788	59.02400	-1.18449
0.99465	1.38977E5	3236.91788	268.50126	-211.05258
0.98936	1.38710E5	3235.91788	266.69564	-419.20370
0.98412	1.38445E5	3234.91788	264.90828	-625.65543
0.97892	1.38182E5	3233.91788	263.13896	-830.42515
0.97375	1.37921E5	3232.91788	261.38746	-1033.53002
0.96863	1.37661E5	3231.91788	259.65356	-1234.98698
0.96354	1.37403E5	3230.91788	257.93705	-1434.81278
0.95849	1.37147E5	3229.91788	256.23771	-1633.02394
0.95348	1.36892E5	3228.91788	254.55534	-1829.63682
0.94850	1.36640E5	3227.91788	252.88973	-2024.66754
0.94357	1.36388E5	3226.91788	251.24068	-2218.13203
0.93867	1.36139E5	3225.91788	249.60799	-2410.04605
0.93380	1.35891E5	3224.91788	247.99147	-2600.42515
0.92897	1.35644E5	3223.91788	246.39091	-2789.28470
0.92418	1.35400E5	3222.91788	244.80613	-2976.63987
0.91942	1.35156E5	3221.91788	243.23694	-3162.50567
0.91470	1.34915E5	3220.91788	241.68315	-3346.89691
0.91001	1.34674E5	3219.91788	240.14457	-3529.82824
0.90536	1.34436E5	3218.91788	238.62104	-3711.31413
0.90074	1.34199E5	3217.91788	237.11237	-3891.36886
0.89615	1.33963E5	3216.91788	235.61838	-4070.00655
0.89159	1.33729E5	3215.91788	234.13890	-4247.24117
0.88707	1.33496E5	3214.91788	232.67376	-4423.08651
0.88259	1.33265E5	3213.91788	231.22280	-4597.55619
0.87813	1.33035E5	3212.91788	229.78583	-4770.66367
0.87371	1.32807E5	3211.91788	228.36271	-4942.42227
0.86931	1.32580E5	3210.91788	226.95327	-5112.84513
0.86495	1.32354E5	3209.91788	225.55734	-5281.94525
0.86062	1.32130E5	3208.91788	224.17478	-5449.73548
0.85633	1.31907E5	3207.91788	222.80542	-5616.22850
0.85206	1.31686E5	3206.91788	221.44912	-5781.43687
0.84782	1.31466E5	3205.91788	220.10572	-5945.37298
0.84361	1.31247E5	3204.91788	218.77507	-6108.04909
0.83943	1.31030E5	3203.91788	217.45703	-6269.47731
0.83529	1.30813E5	3202.91788	216.15145	-6429.66961
0.83117	1.30599E5	3201.91788	214.85819	-6588.63784
0.82708	1.30385E5	3200.91788	213.57710	-6746.39368
0.82301	1.30173E5	3199.91788	212.30805	-6902.94870
0.81898	1.29962E5	3198.91788	211.05091	-7058.31434
0.81497	1.29752E5	3197.91788	209.80553	-7212.50189
0.81100	1.29543E5	3196.91788	208.57178	-7365.52252
0.80705	1.29336E5	3195.91788	207.34953	-7517.38727
0.80312	1.29130E5	3194.91788	206.13865	-7668.10708
0.79923	1.28925E5	3193.91788	204.93901	-7817.69271
0.79536	1.28721E5	3192.91788	203.75048	-7966.15486
0.79152	1.28519E5	3191.91788	202.57295	-8113.50406
0.78770	1.28317E5	3190.91788	201.40628	-8259.75075
0.78391	1.28117E5	3189.91788	200.25035	-8404.90524
0.78015	1.27918E5	3188.91788	199.10505	-8548.97773
0.77641	1.27720E5	3187.91788	197.97025	-8691.97830
0.77270	1.27523E5	3186.91788	196.84584	-8833.91692
0.76901	1.27327E5	3185.91788	195.73170	-8974.80344
0.76535	1.27133E5	3184.91788	194.62772	-9114.64762
0.76172	1.26939E5	3183.91788	193.53379	-9253.45909
0.75810	1.26747E5	3182.91788	192.44979	-9391.24739
0.75452	1.26555E5	3181.91788	191.37561	-9528.02194
