Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	90974.91906	2326.16739	51.60950	-2.91038E-11
0.99998	90969.98391	2326.07177	51.60950	-0.45321
0.99645	90836.33881	2325.07177	133.64510	-81.23453
0.99293	90702.85927	2324.07177	133.47953	-161.88422
0.98941	90569.54388	2323.07177	133.31539	-242.40368
0.98589	90436.39123	2322.07177	133.15266	-322.79431
0.98238	90303.39987	2321.07177	132.99136	-403.05752
0.97886	90170.56837	2320.07177	132.83149	-483.19473
0.97536	90037.89531	2319.07177	132.67306	-563.20736
0.97185	89905.37923	2318.07177	132.51608	-643.09684
0.96835	89773.01869	2317.07177	132.36054	-722.86461
0.96485	89640.81222	2316.07177	132.20646	-802.51212
0.96135	89508.75837	2315.07177	132.05385	-882.04080
0.95785	89376.85568	2314.07177	131.90270	-961.45212
0.95436	89245.10265	2313.07177	131.75303	-1040.74755
0.95087	89113.49782	2312.07177	131.60483	-1119.92855
0.94739	88982.03968	2311.07177	131.45813	-1198.99661
0.94390	88850.72675	2310.07177	131.31293	-1277.95321
0.94042	88719.55752	2309.07177	131.16923	-1356.79985
0.93694	88588.53048	2308.07177	131.02704	-1435.53803
0.93346	88457.64410	2307.07177	130.88638	-1514.16928
0.92998	88326.89685	2306.07177	130.74724	-1592.69510
0.92651	88196.28721	2305.07177	130.60964	-1671.11704
0.92304	88065.81362	2304.07177	130.47359	-1749.43664
0.91957	87935.47452	2303.07177	130.33910	-1827.65544
0.91610	87805.26835	2302.07177	130.20617	-1905.77501
0.91263	87675.19354	2301.07177	130.07481	-1983.79692
0.90917	87545.24850	2300.07177	129.94504	-2061.72276
0.90571	87415.43164	2299.07177	129.81687	-2139.55412
0.90225	87285.74134	2298.07177	129.69030	-2217.29260
0.89879	87156.17599	2297.07177	129.56535	-2294.93983
0.89533	87026.73397	2296.07177	129.44202	-2372.49742
0.89187	86897.41363	2295.07177	129.32034	-2449.96703
0.88842	86768.21332	2294.07177	129.20031	-2527.35031
0.88496	86639.13138	2293.07177	129.08194	-2604.64892
0.88151	86510.16613	2292.07177	128.96525	-2681.86454
0.87806	86381.31587	2291.07177	128.85025	-2758.99888
0.87461	86252.57892	2290.07177	128.73696	-2836.05363
0.87116	86123.95354	2289.07177	128.62538	-2913.03053
0.86771	85995.43801	2288.07177	128.51553	-2989.93130
0.86426	85867.03059	2287.07177	128.40743	-3066.75771
0.86081	85738.72950	2286.07177	128.30108	-3143.51153
0.85737	85610.53298	2285.07177	128.19652	-3220.19453
0.85392	85482.43924	2284.07177	128.09375	-3296.80853
