Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.35710E5	3174.23832	56.68483	2.91038E-11
0.99997	1.35704E5	3174.14269	56.68483	-1.00460
0.99530	1.35469E5	3173.14269	235.52869	-179.16170
0.99065	1.35235E5	3172.14269	234.16745	-356.03082
0.98604	1.35002E5	3171.14269	232.81832	-531.62358
0.98145	1.34770E5	3170.14269	231.48118	-705.95148
0.97690	1.34540E5	3169.14269	230.15590	-879.02591
0.97237	1.34311E5	3168.14269	228.84234	-1050.85811
0.96788	1.34084E5	3167.14269	227.54038	-1221.45921
0.96341	1.33858E5	3166.14269	226.24991	-1390.84023
0.95898	1.33633E5	3165.14269	224.97078	-1559.01206
0.95457	1.33409E5	3164.14269	223.70290	-1725.98548
0.95019	1.33186E5	3163.14269	222.44612	-1891.77115
0.94584	1.32965E5	3162.14269	221.20034	-2056.37960
0.94152	1.32745E5	3161.14269	219.96544	-2219.82129
0.93722	1.32526E5	3160.14269	218.74131	-2382.10652
0.93296	1.32309E5	3159.14269	217.52782	-2543.24551
0.92872	1.32093E5	3158.14269	216.32487	-2703.24837
0.92451	1.31878E5	3157.14269	215.13235	-2862.12510
0.92032	1.31664E5	3156.14269	213.95015	-3019.88557
0.91616	1.31451E5	3155.14269	212.77815	-3176.53959
0.91203	1.31239E5	3154.14269	211.61626	-3332.09684
0.90793	1.31029E5	3153.14269	210.46437	-3486.56689
0.90385	1.30819E5	3152.14269	209.32236	-3639.95923
0.89980	1.30611E5	3151.14269	208.19015	-3792.28323
0.89577	1.30404E5	3150.14269	207.06762	-3943.54819
0.89177	1.30198E5	3149.14269	205.95467	-4093.76329
0.88779	1.29993E5	3148.14269	204.85122	-4242.93761
0.88384	1.29790E5	3147.14269	203.75715	-4391.08016
0.87992	1.29587E5	3146.14269	202.67238	-4538.19984
0.87602	1.29385E5	3145.14269	201.59680	-4684.30545
0.87214	1.29185E5	3144.14269	200.53032	-4829.40572
0.86829	1.28985E5	3143.14269	199.47286	-4973.50927
0.86446	1.28787E5	3142.14269	198.42430	-5116.62465
0.86065	1.28589E5	3141.14269	197.38458	-5258.76029
0.85687	1.28393E5	3140.14269	196.35358	-5399.92458
0.85312	1.28198E5	3139.14269	195.33123	-5540.12579
0.84938	1.28003E5	3138.14269	194.31744	-5679.37211
0.84567	1.27810E5	3137.14269	193.31212	-5817.67165
0.84198	1.27618E5	3136.14269	192.31519	-5955.03243
0.83832	1.27427E5	3135.14269	191.32655	-6091.46241
0.83468	1.27236E5	3134.14269	190.34613	-6226.96945
0.83106	1.27047E5	3133.14269	189.37384	-6361.56134
0.82746	1.26858E5	3132.14269	188.40960	-6495.24577
0.82388	1.26671E5	3131.14269	187.45334	-6628.03038
0.82033	1.26484E5	3130.14269	186.50496	-6759.92271
0.81680	1.26299E5	3129.14269	185.56439	-6890.93025
0.81329	1.26114E5	3128.14269	184.63156	-7021.06039
0.80980	1.25931E5	3127.14269	183.70638	-7150.32045
0.80633	1.25748E5	3126.14269	182.78878	-7278.71769
0.80288	1.25566E5	3125.14269	181.87868	-7406.25928
0.79945	1.25385E5	3124.14269	180.97601	-7532.95233
0.79605	1.25205E5	3123.14269	180.08070	-7658.80389
0.79266	1.25026E5	3122.14269	179.19267	-7783.82090
0.78930	1.24847E5	3121.14269	178.31185	-7908.01028
