Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.53218E5	3464.36162	78.63382	0.00000
0.99994	1.53210E5	3464.26600	78.63382	-2.77777
0.98912	1.52655E5	3463.26600	555.24406	-493.85865
0.97846	1.52108E5	3462.26600	547.28187	-977.17933
0.96796	1.51568E5	3461.26600	539.47731	-1452.89442
0.95762	1.51036E5	3460.26600	531.82661	-1921.15481
0.94743	1.50512E5	3459.26600	524.32608	-2382.10777
0.93740	1.49995E5	3458.26600	516.97216	-2835.89708
0.92752	1.49485E5	3457.26600	509.76138	-3282.66308
0.91778	1.48983E5	3456.26600	502.69036	-3722.54280
0.90819	1.48487E5	3455.26600	495.75583	-4155.67004
0.89874	1.47998E5	3454.26600	488.95460	-4582.17548
0.88943	1.47516E5	3453.26600	482.28355	-5002.18672
0.88025	1.47040E5	3452.26600	475.73968	-5415.82841
0.87120	1.46571E5	3451.26600	469.32005	-5823.22231
0.86229	1.46108E5	3450.26600	463.02180	-6224.48738
0.85350	1.45651E5	3449.26600	456.84214	-6619.73981
0.84484	1.45200E5	3448.26600	450.77839	-7009.09318
0.83631	1.44755E5	3447.26600	444.82790	-7392.65844
0.82789	1.44316E5	3446.26600	438.98810	-7770.54404
0.81960	1.43883E5	3445.26600	433.25651	-8142.85598
0.81142	1.43455E5	3444.26600	427.63070	-8509.69787
0.80335	1.43033E5	3443.26600	422.10830	-8871.17099
0.79540	1.42617E5	3442.26600	416.68701	-9227.37436
0.78756	1.42205E5	3441.26600	411.36458	-9578.40479
0.77983	1.41799E5	3440.26600	406.13884	-9924.35695
0.77220	1.41398E5	3439.26600	401.00765	-10265.32342
0.76468	1.41002E5	3438.26600	395.96894	-10601.39475
0.75727	1.40611E5	3437.26600	391.02068	-10932.65947
0.74995	1.40225E5	3436.26600	386.16092	-11259.20423
0.74274	1.39843E5	3435.26600	381.38774	-11581.11375
0.73562	1.39467E5	3434.26600	376.69926	-11898.47094
0.72859	1.39095E5	3433.26600	372.09366	-12211.35691
0.72167	1.38727E5	3432.26600	367.56917	-12519.85103
0.71483	1.38364E5	3431.26600	363.12406	-12824.03096
0.70809	1.38005E5	3430.26600	358.75664	-13123.97272
0.70143	1.37651E5	3429.26600	354.46525	-13419.75070
0.69487	1.37300E5	3428.26600	350.24831	-13711.43772
0.68839	1.36954E5	3427.26600	346.10424	-13999.10505
0.68199	1.36612E5	3426.26600	342.03151	-14282.82249
0.67568	1.36274E5	3425.26600	338.02864	-14562.65834
0.66945	1.35940E5	3424.26600	334.09417	-14838.67951
0.66330	1.35610E5	3423.26600	330.22668	-15110.95149
