Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	72647.81446	1989.42024	215.17184	-1.45519E-11
0.99897	72627.23865	1989.32462	215.17184	-16.13867
0.81242	69668.05907	1988.32462	2959.17958	-2919.62245
0.65857	67225.40222	1987.32462	2442.65685	-5309.69338
0.53202	65213.37992	1986.32462	2012.02230	-7271.69977
0.42825	63559.56883	1985.32462	1653.81109	-8877.61346
0.34341	62203.00908	1984.32462	1356.55975	-10188.01761
0.27427	61092.48732	1983.32462	1110.52176	-11253.81202
0.21812	60185.06517	1982.32462	907.42215	-12117.67470
0.17268	59444.81923	1981.32462	740.24594	-12815.31347
0.13606	58841.76338	1980.32462	603.05585	-13376.53643
0.10667	58350.92802	1979.32462	490.83536	-13826.16666
0.08317	57951.57434	1978.32462	399.35368	-14184.82269
0.06448	57626.52475	1977.32462	325.04959	-14469.58378
0.04969	57361.59297	1976.32462	264.93178	-14694.55606
0.03804	57145.09979	1975.32462	216.49318	-14871.35373
0.02892	56967.46217	1974.32462	177.63762	-15009.50723
0.02182	56820.84520	1973.32462	146.61696	-15116.80917
0.01633	56698.86792	1972.32462	121.97728	-15199.60663
0.01212	56596.35498	1971.32462	102.51294	-15263.04795
0.00891	56509.12762	1970.32462	87.22737	-15311.29052
