Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.32519E5	3109.49962	55.20663	2.91038E-11
0.99998	1.32514E5	3109.40400	55.20663	-0.88666
0.99574	1.32300E5	3108.40400	213.40898	-158.20111
0.99153	1.32088E5	3107.40400	212.32862	-314.49522
0.98735	1.31877E5	3106.40400	211.25684	-469.77723
0.98319	1.31666E5	3105.40400	210.19356	-624.05527
0.97906	1.31457E5	3104.40400	209.13870	-777.33743
0.97495	1.31249E5	3103.40400	208.09218	-929.63169
0.97086	1.31042E5	3102.40400	207.05392	-1080.94597
0.96680	1.30836E5	3101.40400	206.02384	-1231.28813
0.96276	1.30631E5	3100.40400	205.00186	-1380.66591
0.95874	1.30427E5	3099.40400	203.98790	-1529.08701
0.95475	1.30224E5	3098.40400	202.98190	-1676.55905
0.95078	1.30022E5	3097.40400	201.98376	-1823.08957
0.94683	1.29821E5	3096.40400	200.99342	-1968.68605
0.94291	1.29621E5	3095.40400	200.01081	-2113.35589
0.93901	1.29422E5	3094.40400	199.03585	-2257.10641
0.93513	1.29224E5	3093.40400	198.06847	-2399.94489
0.93128	1.29027E5	3092.40400	197.10859	-2541.87850
0.92744	1.28831E5	3091.40400	196.15616	-2682.91439
0.92363	1.28636E5	3090.40400	195.21109	-2823.05959
0.91984	1.28441E5	3089.40400	194.27331	-2962.32111
0.91607	1.28248E5	3088.40400	193.34277	-3100.70587
0.91232	1.28055E5	3087.40400	192.41939	-3238.22073
0.90860	1.27864E5	3086.40400	191.50311	-3374.87248
0.90489	1.27673E5	3085.40400	190.59385	-3510.66786
0.90121	1.27484E5	3084.40400	189.69156	-3645.61353
0.89755	1.27295E5	3083.40400	188.79617	-3779.71610
0.89391	1.27107E5	3082.40400	187.90761	-3912.98212
0.89028	1.26920E5	3081.40400	187.02583	-4045.41806
0.88668	1.26734E5	3080.40400	186.15076	-4177.03036
0.88310	1.26549E5	3079.40400	185.28233	-4307.82537
0.87954	1.26364E5	3078.40400	184.42049	-4437.80940
0.87600	1.26181E5	3077.40400	183.56518	-4566.98869
0.87248	1.25998E5	3076.40400	182.71633	-4695.36944
0.86898	1.25816E5	3075.40400	181.87389	-4822.95778
0.86550	1.25635E5	3074.40400	181.03779	-4949.75978
0.86203	1.25455E5	3073.40400	180.20799	-5075.78145
0.85859	1.25275E5	3072.40400	179.38442	-5201.02877
0.85516	1.25097E5	3071.40400	178.56703	-5325.50765
0.85176	1.24919E5	3070.40400	177.75575	-5449.22393
0.84837	1.24742E5	3069.40400	176.95054	-5572.18342
0.84501	1.24566E5	3068.40400	176.15134	-5694.39188
0.84166	1.24391E5	3067.40400	175.35810	-5815.85498
0.83832	1.24216E5	3066.40400	174.57075	-5936.57839
0.83501	1.24042E5	3065.40400	173.78926	-6056.56768
0.83172	1.23869E5	3064.40400	173.01356	-6175.82841
0.82844	1.23697E5	3063.40400	172.24360	-6294.36607
0.82518	1.23525E5	3062.40400	171.47933	-6412.18610
0.82194	1.23355E5	3061.40400	170.72071	-6529.29389
0.81872	1.23185E5	3060.40400	169.96767	-6645.69479
0.81551	1.23016E5	3059.40400	169.22017	-6761.39409
0.81232	1.22847E5	3058.40400	168.47817	-6876.39705
0.80915	1.22679E5	3057.40400	167.74161	-6990.70886
0.80600	1.22512E5	3056.40400	167.01044	-7104.33469
0.80286	1.22346E5	3055.40400	166.28461	-7217.27963
0.79974	1.22180E5	3054.40400	165.56408	-7329.54876
0.79664	1.22016E5	3053.40400	164.84881	-7441.14709
0.79355	1.21851E5	3052.40400	164.13873	-7552.07960
0.79048	1.21688E5	3051.40400	163.43382	-7662.35121
0.78743	1.21525E5	3050.40400	162.73402	-7771.96682
0.78439	1.21363E5	3049.40400	162.03929	-7880.93126
0.78137	1.21202E5	3048.40400	161.34958	-7989.24934
0.77837	1.21041E5	3047.40400	160.66485	-8096.92581
0.77538	1.20881E5	3046.40400	159.98506	-8203.96538
0.77241	1.20722E5	3045.40400	159.31016	-8310.37274
0.76945	1.20563E5	3044.40400	158.64011	-8416.15251
0.76651	1.20405E5	3043.40400	157.97486	-8521.30928
0.76358	1.20248E5	3042.40400	157.31439	-8625.84762
0.76067	1.20091E5	3041.40400	156.65863	-8729.77202
0.75777	1.19935E5	3040.40400	156.00756	-8833.08696
0.75489	1.19780E5	3039.40400	155.36113	-8935.79688
0.75203	1.19625E5	3038.40400	154.71931	-9037.90617
0.74918	1.19471E5	3037.40400	154.08205	-9139.41919
0.74634	1.19318E5	3036.40400	153.44931	-9240.34025
0.74352	1.19165E5	3035.40400	152.82105	-9340.67364
0.74072	1.19013E5	3034.40400	152.19724	-9440.42359
0.73793	1.18861E5	3033.40400	151.57784	-9539.59433
0.73515	1.18710E5	3032.40400	150.96281	-9638.19001
0.73239	1.18560E5	3031.40400	150.35211	-9736.21478
0.72964	1.18410E5	3030.40400	149.74570	-9833.67273
