Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.02620E5	2563.77527	49.28255	0.00000
0.99999	1.02616E5	2563.67964	49.28255	-0.35270
0.99757	1.02500E5	2562.67964	115.66332	-63.00724
0.99515	1.02385E5	2561.67964	115.41877	-125.44514
0.99274	1.02269E5	2560.67964	115.17526	-187.66738
0.99034	1.02154E5	2559.67964	114.93277	-249.67493
0.98795	1.02040E5	2558.67964	114.69131	-311.46874
0.98556	1.01925E5	2557.67964	114.45087	-373.04978
0.98318	1.01811E5	2556.67964	114.21144	-434.41899
0.98081	1.01697E5	2555.67964	113.97302	-495.57732
0.97844	1.01583E5	2554.67964	113.73561	-556.52570
0.97608	1.01470E5	2553.67964	113.49919	-617.26509
0.97372	1.01357E5	2552.67964	113.26377	-677.79641
0.97137	1.01244E5	2551.67964	113.02934	-738.12058
0.96903	1.01131E5	2550.67964	112.79589	-798.23854
0.96670	1.01018E5	2549.67964	112.56342	-858.15119
0.96437	1.00906E5	2548.67964	112.33193	-917.85946
0.96204	1.00794E5	2547.67964	112.10140	-977.36426
0.95973	1.00682E5	2546.67964	111.87184	-1036.66648
0.95741	1.00570E5	2545.67964	111.64324	-1095.76703
0.95511	1.00459E5	2544.67964	111.41559	-1154.66680
0.95281	1.00348E5	2543.67964	111.18890	-1213.36670
0.95052	1.00237E5	2542.67964	110.96315	-1271.86760
0.94823	1.00126E5	2541.67964	110.73834	-1330.17038
0.94595	1.00015E5	2540.67964	110.51447	-1388.27593
0.94368	99905.17869	2539.67964	110.29153	-1446.18513
0.94141	99795.10917	2538.67964	110.06952	-1503.89883
0.93915	99685.26074	2537.67964	109.84843	-1561.41792
0.93689	99575.63249	2536.67964	109.62826	-1618.74324
0.93464	99466.22349	2535.67964	109.40900	-1675.87566
0.93240	99357.03284	2534.67964	109.19065	-1732.81604
0.93016	99248.05964	2533.67964	108.97320	-1789.56521
