Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.44026E5	3301.78743	63.29715	0.00000
0.99996	1.44020E5	3301.69180	63.29715	-1.51607
0.99358	1.43693E5	3300.69180	327.10466	-270.28740
0.98724	1.43369E5	3299.69180	324.47210	-536.52022
0.98097	1.43047E5	3298.69180	321.87039	-800.24456
0.97475	1.42727E5	3297.69180	319.29908	-1061.49003
0.96859	1.42411E5	3296.69180	316.75776	-1320.28581
0.96248	1.42096E5	3295.69180	314.24598	-1576.66066
0.95642	1.41785E5	3294.69180	311.76335	-1830.64295
0.95042	1.41475E5	3293.69180	309.30944	-2082.26065
0.94446	1.41168E5	3292.69180	306.88386	-2331.54132
0.93856	1.40864E5	3291.69180	304.48620	-2578.51215
0.93272	1.40562E5	3290.69180	302.11609	-2823.19993
0.92692	1.40262E5	3289.69180	299.77313	-3065.63108
0.92117	1.39965E5	3288.69180	297.45695	-3305.83167
0.91548	1.39669E5	3287.69180	295.16718	-3543.82740
0.90983	1.39377E5	3286.69180	292.90346	-3779.64359
0.90423	1.39086E5	3285.69180	290.66542	-4013.30524
0.89868	1.38797E5	3284.69180	288.45271	-4244.83699
0.89317	1.38511E5	3283.69180	286.26498	-4474.26314
0.88771	1.38227E5	3282.69180	284.10190	-4701.60766
0.88230	1.37945E5	3281.69180	281.96312	-4926.89420
0.87694	1.37665E5	3280.69180	279.84832	-5150.14606
0.87162	1.37387E5	3279.69180	277.75716	-5371.38624
0.86634	1.37112E5	3278.69180	275.68934	-5590.63744
0.86111	1.36838E5	3277.69180	273.64452	-5807.92203
0.85593	1.36567E5	3276.69180	271.62242	-6023.26208
0.85078	1.36297E5	3275.69180	269.62270	-6236.67936
0.84568	1.36029E5	3274.69180	267.64509	-6448.19537
0.84063	1.35764E5	3273.69180	265.68927	-6657.83129
0.83561	1.35500E5	3272.69180	263.75497	-6865.60803
0.83064	1.35238E5	3271.69180	261.84189	-7071.54623
0.82571	1.34978E5	3270.69180	259.94974	-7275.66622
0.82081	1.34720E5	3269.69180	258.07826	-7477.98810
0.81596	1.34464E5	3268.69180	256.22717	-7678.53167
0.81115	1.34209E5	3267.69180	254.39620	-7877.31650
0.80638	1.33957E5	3266.69180	252.58509	-8074.36186
0.80165	1.33706E5	3265.69180	250.79356	-8269.68681
0.79695	1.33457E5	3264.69180	249.02138	-8463.31012
0.79229	1.33210E5	3263.69180	247.26827	-8655.25033
0.78768	1.32964E5	3262.69180	245.53401	-8845.52575
0.78310	1.32720E5	3261.69180	243.81833	-9034.15442
0.77855	1.32478E5	3260.69180	242.12099	-9221.15418
0.77404	1.32238E5	3259.69180	240.44177	-9406.54260
0.76957	1.31999E5	3258.69180	238.78042	-9590.33706
0.76514	1.31762E5	3257.69180	237.13672	-9772.55467
0.76074	1.31526E5	3256.69180	235.51043	-9953.21237
0.75637	1.31292E5	3255.69180	233.90134	-10132.32683
0.75204	1.31060E5	3254.69180	232.30922	-10309.91455
0.74775	1.30829E5	3253.69180	230.73385	-10485.99179
0.74349	1.30600E5	3252.69180	229.17503	-10660.57460
0.73926	1.30373E5	3251.69180	227.63253	-10833.67885
0.73507	1.30146E5	3250.69180	226.10616	-11005.32018
0.73091	1.29922E5	3249.69180	224.59571	-11175.51405
0.72678	1.29699E5	3248.69180	223.10098	-11344.27570
0.72268	1.29477E5	3247.69180	221.62177	-11511.62021
0.71862	1.29257E5	3246.69180	220.15788	-11677.56244
0.71459	1.29038E5	3245.69180	218.70912	-11842.11708
0.71059	1.28821E5	3244.69180	217.27530	-12005.29862
0.70662	1.28605E5	3243.69180	215.85624	-12167.12138
0.70268	1.28391E5	3242.69180	214.45174	-12327.59950
0.69877	1.28178E5	3241.69180	213.06164	-12486.74693
0.69489	1.27966E5	3240.69180	211.68574	-12644.57747
0.69104	1.27756E5	3239.69180	210.32388	-12801.10471
0.68723	1.27547E5	3238.69180	208.97588	-12956.34211
0.68344	1.27339E5	3237.69180	207.64156	-13110.30295
0.67968	1.27133E5	3236.69180	206.32077	-13263.00033
0.67595	1.26928E5	3235.69180	205.01333	-13414.44720
0.67224	1.26724E5	3234.69180	203.71908	-13564.65636
0.66857	1.26521E5	3233.69180	202.43786	-13713.64044
0.66492	1.26320E5	3232.69180	201.16950	-13861.41191
0.66130	1.26120E5	3231.69180	199.91386	-14007.98310
0.65771	1.25922E5	3230.69180	198.67077	-14153.36619
0.65414	1.25724E5	3229.69180	197.44009	-14297.57320
0.65061	1.25528E5	3228.69180	196.22167	-14440.61601
0.64710	1.25333E5	3227.69180	195.01535	-14582.50635
0.64361	1.25139E5	3226.69180	193.82099	-14723.25581
0.64015	1.24947E5	3225.69180	192.63845	-14862.87585
0.63672	1.24755E5	3224.69180	191.46758	-15001.37779
0.63331	1.24565E5	3223.69180	190.30824	-15138.77279
0.62993	1.24376E5	3222.69180	189.16031	-15275.07191
0.62657	1.24188E5	3221.69180	188.02363	-15410.28604
0.62324	1.24001E5	3220.69180	186.89808	-15544.42598
0.61993	1.23815E5	3219.69180	185.78352	-15677.50237
0.61664	1.23630E5	3218.69180	184.67982	-15809.52574
0.61339	1.23447E5	3217.69180	183.58686	-15940.50648
0.61015	1.23264E5	3216.69180	182.50451	-16070.45487
0.60694	1.23083E5	3215.69180	181.43264	-16199.38106
0.60375	1.22902E5	3214.69180	180.37113	-16327.29509
0.60058	1.22723E5	3213.69180	179.31986	-16454.20687
0.59744	1.22545E5	3212.69180	178.27870	-16580.12619
0.59432	1.22368E5	3211.69180	177.24755	-16705.06275
0.59122	1.22191E5	3210.69180	176.22628	-16829.02611
0.58815	1.22016E5	3209.69180	175.21477	-16952.02572
0.58510	1.21842E5	3208.69180	174.21292	-17074.07094
0.58207	1.21669E5	3207.69180	173.22061	-17195.17099
0.57906	1.21496E5	3206.69180	172.23773	-17315.33502
0.57607	1.21325E5	3205.69180	171.26418	-17434.57203
0.57310	1.21155E5	3204.69180	170.29984	-17552.89097
0.57016	1.20986E5	3203.69180	169.34461	-17670.30062
0.56724	1.20817E5	3202.69180	168.39838	-17786.80973
0.56433	1.20650E5	3201.69180	167.46106	-17902.42688
0.56145	1.20483E5	3200.69180	166.53253	-18017.16061
0.55859	1.20318E5	3199.69180	165.61271	-18131.01933
0.55575	1.20153E5	3198.69180	164.70148	-18244.01135
0.55292	1.19989E5	3197.69180	163.79876	-18356.14491
0.55012	1.19826E5	3196.69180	162.90444	-18467.42813
0.54734	1.19664E5	3195.69180	162.01843	-18577.86906
0.54458	1.19503E5	3194.69180	161.14063	-18687.47564
0.54183	1.19343E5	3193.69180	160.27097	-18796.25572
0.53911	1.19183E5	3192.69180	159.40933	-18904.21708
0.53640	1.19025E5	3191.69180	158.55564	-19011.36740
0.53371	1.18867E5	3190.69180	157.70979	-19117.71427
0.53105	1.18710E5	3189.69180	156.87172	-19223.26520
0.52840	1.18554E5	3188.69180	156.04132	-19328.02761
0.52577	1.18399E5	3187.69180	155.21851	-19432.00885
0.52315	1.18244E5	3186.69180	154.40322	-19535.21617
0.52056	1.18091E5	3185.69180	153.59534	-19637.65675
0.51798	1.17938E5	3184.69180	152.79481	-19739.33768
0.51542	1.17786E5	3183.69180	152.00154	-19840.26600
0.51288	1.17635E5	3182.69180	151.21546	-19940.44863
0.51035	1.17484E5	3181.69180	150.43647	-20039.89244
0.50784	1.17335E5	3180.69180	149.66451	-20138.60422
0.50535	1.17186E5	3179.69180	148.89949	-20236.59068
0.50288	1.17038E5	3178.69180	148.14135	-20333.85846
0.50042	1.16890E5	3177.69180	147.39000	-20430.41413
0.49798	1.16744E5	3176.69180	146.64537	-20526.26418
0.49556	1.16598E5	3175.69180	145.90739	-20621.41503
0.49315	1.16453E5	3174.69180	145.17599	-20715.87303
0.49076	1.16308E5	3173.69180	144.45109	-20809.64447
0.48838	1.16164E5	3172.69180	143.73262	-20902.73557
0.48602	1.16021E5	3171.69180	143.02052	-20995.15246
0.48368	1.15879E5	3170.69180	142.31471	-21086.90123
0.48135	1.15737E5	3169.69180	141.61513	-21177.98789
0.47903	1.15597E5	3168.69180	140.92172	-21268.41840
0.47674	1.15456E5	3167.69180	140.23439	-21358.19863
0.47445	1.15317E5	3166.69180	139.55310	-21447.33442
0.47219	1.15178E5	3165.69180	138.87777	-21535.83150
0.46993	1.15040E5	3164.69180	138.20834	-21623.69560
0.46770	1.14902E5	3163.69180	137.54475	-21710.93233
0.46547	1.14765E5	3162.69180	136.88694	-21797.54728
0.46327	1.14629E5	3161.69180	136.23484	-21883.54597
0.46107	1.14493E5	3160.69180	135.58840	-21968.93384
0.45889	1.14358E5	3159.69180	134.94755	-22053.71630
0.45673	1.14224E5	3158.69180	134.31224	-22137.89870
0.45458	1.14090E5	3157.69180	133.68240	-22221.48631
0.45244	1.13957E5	3156.69180	133.05799	-22304.48436
0.45031	1.13825E5	3155.69180	132.43894	-22386.89804
0.44820	1.13693E5	3154.69180	131.82519	-22468.73246
0.44611	1.13562E5	3153.69180	131.21669	-22549.99268
0.44403	1.13431E5	3152.69180	130.61340	-22630.68372
0.44196	1.13301E5	3151.69180	130.01524	-22710.81054
0.43990	1.13172E5	3150.69180	129.42217	-22790.37805
0.43786	1.13043E5	3149.69180	128.83414	-22869.39110
0.43583	1.12915E5	3148.69180	128.25109	-22947.85450
0.43381	1.12787E5	3147.69180	127.67297	-23025.77300
0.43181	1.12660E5	3146.69180	127.09974	-23103.15132
0.42982	1.12533E5	3145.69180	126.53133	-23179.99411
0.42784	1.12408E5	3144.69180	125.96771	-23256.30598
0.42587	1.12282E5	3143.69180	125.40882	-23332.09149
0.42392	1.12157E5	3142.69180	124.85461	-23407.35516
0.42198	1.12033E5	3141.69180	124.30504	-23482.10145
0.42005	1.11909E5	3140.69180	123.76006	-23556.33479
0.41813	1.11786E5	3139.69180	123.21961	-23630.05956
0.41623	1.11663E5	3138.69180	122.68367	-23703.28008
0.41433	1.11541E5	3137.69180	122.15217	-23776.00065
0.41245	1.11420E5	3136.69180	121.62508	-23848.22551
0.41058	1.11298E5	3135.69180	121.10234	-23919.95886
0.40872	1.11178E5	3134.69180	120.58392	-23991.20486
0.40688	1.11058E5	3133.69180	120.06978	-24061.96762
0.40504	1.10938E5	3132.69180	119.55986	-24132.25123
0.40322	1.10819E5	3131.69180	119.05413	-24202.05970
0.40141	1.10701E5	3130.69180	118.55255	-24271.39704
0.39961	1.10583E5	3129.69180	118.05506	-24340.26719
0.39782	1.10465E5	3128.69180	117.56164	-24408.67408
0.39604	1.10348E5	3127.69180	117.07224	-24476.62156
0.39427	1.10231E5	3126.69180	116.58683	-24544.11348
0.39251	1.10115E5	3125.69180	116.10535	-24611.15363
0.39077	1.10000E5	3124.69180	115.62778	-24677.74577
0.38903	1.09884E5	3123.69180	115.15407	-24743.89362
0.38731	1.09770E5	3122.69180	114.68418	-24809.60086
0.38559	1.09656E5	3121.69180	114.21809	-24874.87114
0.38389	1.09542E5	3120.69180	113.75574	-24939.70807
