Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.35226E5	3172.15366	56.28468	0.00000
0.99997	1.35221E5	3172.05804	56.28468	-0.97635
0.99538	1.34990E5	3171.05804	230.80107	-174.10515
0.99081	1.34761E5	3170.05804	229.48017	-345.98822
0.98627	1.34533E5	3169.05804	228.17096	-516.63678
0.98176	1.34306E5	3168.05804	226.87334	-686.06191
0.97728	1.34080E5	3167.05804	225.58717	-854.27458
0.97283	1.33856E5	3166.05804	224.31233	-1021.28561
0.96841	1.33633E5	3165.05804	223.04870	-1187.10575
0.96402	1.33411E5	3164.05804	221.79617	-1351.74560
0.95965	1.33190E5	3163.05804	220.55460	-1515.21566
0.95532	1.32971E5	3162.05804	219.32389	-1677.52632
0.95101	1.32753E5	3161.05804	218.10393	-1838.68785
0.94673	1.32536E5	3160.05804	216.89458	-1998.71042
0.94248	1.32320E5	3159.05804	215.69576	-2157.60408
0.93825	1.32106E5	3158.05804	214.50734	-2315.37878
0.93406	1.31892E5	3157.05804	213.32921	-2472.04437
0.92989	1.31680E5	3156.05804	212.16127	-2627.61059
0.92574	1.31469E5	3155.05804	211.00340	-2782.08707
0.92162	1.31259E5	3154.05804	209.85551	-2935.48335
0.91753	1.31051E5	3153.05804	208.71749	-3087.80887
0.91347	1.30843E5	3152.05804	207.58923	-3239.07296
0.90943	1.30637E5	3151.05804	206.47064	-3389.28486
0.90541	1.30431E5	3150.05804	205.36162	-3538.45371
0.90142	1.30227E5	3149.05804	204.26205	-3686.58856
0.89746	1.30024E5	3148.05804	203.17186	-3833.69835
0.89352	1.29822E5	3147.05804	202.09093	-3979.79196
0.88961	1.29621E5	3146.05804	201.01918	-4124.87813
0.88572	1.29421E5	3145.05804	199.95650	-4268.96555
0.88185	1.29222E5	3144.05804	198.90281	-4412.06280
0.87801	1.29024E5	3143.05804	197.85802	-4554.17838
0.87419	1.28827E5	3142.05804	196.82203	-4695.32070
0.87040	1.28631E5	3141.05804	195.79475	-4835.49808
0.86663	1.28437E5	3140.05804	194.77609	-4974.71875
0.86288	1.28243E5	3139.05804	193.76597	-5112.99087
0.85916	1.28050E5	3138.05804	192.76429	-5250.32251
0.85546	1.27858E5	3137.05804	191.77098	-5386.72164
0.85178	1.27668E5	3136.05804	190.78595	-5522.19618
0.84813	1.27478E5	3135.05804	189.80911	-5656.75395
0.84449	1.27289E5	3134.05804	188.84038	-5790.40269
0.84088	1.27101E5	3133.05804	187.87968	-5923.15007
0.83729	1.26914E5	3132.05804	186.92693	-6055.00368
0.83373	1.26728E5	3131.05804	185.98205	-6185.97101
0.83018	1.26543E5	3130.05804	185.04496	-6316.05952
