Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.25677E5	2970.91144	53.24888	-1.45519E-11
0.99998	1.25672E5	2970.81581	53.24888	-0.71463
0.99637	1.25491E5	2969.81581	181.18314	-127.46390
0.99277	1.25311E5	2968.81581	180.46229	-253.53526
0.98920	1.25131E5	2967.81581	179.74614	-378.93320
0.98564	1.24952E5	2966.81581	179.03462	-503.66217
0.98209	1.24774E5	2965.81581	178.32772	-627.72657
0.97857	1.24596E5	2964.81581	177.62539	-751.13079
0.97506	1.24419E5	2963.81581	176.92760	-873.87915
0.97156	1.24243E5	2962.81581	176.23431	-995.97598
0.96809	1.24067E5	2961.81581	175.54549	-1117.42554
0.96463	1.23892E5	2960.81581	174.86110	-1238.23208
0.96118	1.23718E5	2959.81581	174.18111	-1358.39980
0.95776	1.23545E5	2958.81581	173.50548	-1477.93287
0.95434	1.23372E5	2957.81581	172.83418	-1596.83544
0.95095	1.23200E5	2956.81581	172.16718	-1715.11162
0.94757	1.23028E5	2955.81581	171.50445	-1832.76549
0.94420	1.22857E5	2954.81581	170.84594	-1949.80108
0.94086	1.22687E5	2953.81581	170.19164	-2066.22243
0.93752	1.22518E5	2952.81581	169.54150	-2182.03350
0.93421	1.22349E5	2951.81581	168.89549	-2297.23825
0.93090	1.22180E5	2950.81581	168.25359	-2411.84062
0.92762	1.22013E5	2949.81581	167.61576	-2525.84448
0.92435	1.21846E5	2948.81581	166.98197	-2639.25370
0.92109	1.21680E5	2947.81581	166.35219	-2752.07211
0.91785	1.21514E5	2946.81581	165.72638	-2864.30352
0.91462	1.21349E5	2945.81581	165.10453	-2975.95170
0.91141	1.21184E5	2944.81581	164.48659	-3087.02039
0.90822	1.21020E5	2943.81581	163.87255	-3197.51332
0.90503	1.20857E5	2942.81581	163.26236	-3307.43417
0.90187	1.20694E5	2941.81581	162.65600	-3416.78659
0.89871	1.20532E5	2940.81581	162.05344	-3525.57423
0.89558	1.20371E5	2939.81581	161.45466	-3633.80069
0.89245	1.20210E5	2938.81581	160.85961	-3741.46954
0.88934	1.20050E5	2937.81581	160.26829	-3848.58434
0.88625	1.19890E5	2936.81581	159.68065	-3955.14860
0.88316	1.19731E5	2935.81581	159.09667	-4061.16583
0.88010	1.19573E5	2934.81581	158.51633	-4166.63950
0.87704	1.19415E5	2933.81581	157.93959	-4271.57304
0.87400	1.19257E5	2932.81581	157.36642	-4375.96987
0.87098	1.19100E5	2931.81581	156.79681	-4479.83340
0.86796	1.18944E5	2930.81581	156.23073	-4583.16698
0.86497	1.18789E5	2929.81581	155.66814	-4685.97396
0.86198	1.18633E5	2928.81581	155.10903	-4788.25765
0.85901	1.18479E5	2927.81581	154.55336	-4890.02134
0.85605	1.18325E5	2926.81581	154.00111	-4991.26831
0.85310	1.18171E5	2925.81581	153.45226	-5092.00179
0.85017	1.18018E5	2924.81581	152.90678	-5192.22501
0.84725	1.17866E5	2923.81581	152.36465	-5291.94115
0.84435	1.17714E5	2922.81581	151.82584	-5391.15338
0.84145	1.17563E5	2921.81581	151.29032	-5489.86487
0.83857	1.17412E5	2920.81581	150.75808	-5588.07872
0.83571	1.17262E5	2919.81581	150.22908	-5685.79803
0.83285	1.17112E5	2918.81581	149.70331	-5783.02590
0.83001	1.16963E5	2917.81581	149.18074	-5879.76537
0.82718	1.16814E5	2916.81581	148.66134	-5976.01946
0.82436	1.16666E5	2915.81581	148.14510	-6071.79121
0.82156	1.16519E5	2914.81581	147.63199	-6167.08358
0.81877	1.16372E5	2913.81581	147.12199	-6261.89955
0.81599	1.16225E5	2912.81581	146.61507	-6356.24206
0.81322	1.16079E5	2911.81581	146.11122	-6450.11403
0.81046	1.15933E5	2910.81581	145.61041	-6543.51837
0.80772	1.15788E5	2909.81581	145.11261	-6636.45795
0.80499	1.15644E5	2908.81581	144.61781	-6728.93563
0.80227	1.15499E5	2907.81581	144.12599	-6820.95425
0.79956	1.15356E5	2906.81581	143.63712	-6912.51663
0.79687	1.15213E5	2905.81581	143.15118	-7003.62556
0.79418	1.15070E5	2904.81581	142.66815	-7094.28382
0.79151	1.14928E5	2903.81581	142.18801	-7184.49416
0.78885	1.14786E5	2902.81581	141.71074	-7274.25933
0.78620	1.14645E5	2901.81581	141.23631	-7363.58203
0.78356	1.14504E5	2900.81581	140.76472	-7452.46496
0.78094	1.14364E5	2899.81581	140.29593	-7540.91081
0.77832	1.14224E5	2898.81581	139.82993	-7628.92223
0.77572	1.14085E5	2897.81581	139.36669	-7716.50185
0.77313	1.13946E5	2896.81581	138.90621	-7803.65229
0.77054	1.13807E5	2895.81581	138.44845	-7890.37617
0.76797	1.13669E5	2894.81581	137.99340	-7976.67605
0.76542	1.13532E5	2893.81581	137.54103	-8062.55451
0.76287	1.13395E5	2892.81581	137.09134	-8148.01408
0.76033	1.13258E5	2891.81581	136.64430	-8233.05729
0.75780	1.13122E5	2890.81581	136.19989	-8317.68666
0.75529	1.12986E5	2889.81581	135.75810	-8401.90467
0.75278	1.12851E5	2888.81581	135.31889	-8485.71379
0.75029	1.12716E5	2887.81581	134.88227	-8569.11649
0.74780	1.12581E5	2886.81581	134.44820	-8652.11520
0.74533	1.12447E5	2885.81581	134.01668	-8734.71233
0.74287	1.12314E5	2884.81581	133.58767	-8816.91030
0.74042	1.12181E5	2883.81581	133.16117	-8898.71149
0.73797	1.12048E5	2882.81581	132.73716	-8980.11827
0.73554	1.11915E5	2881.81581	132.31562	-9061.13299
0.73312	1.11784E5	2880.81581	131.89652	-9141.75799
0.73071	1.11652E5	2879.81581	131.47987	-9221.99558
0.72831	1.11521E5	2878.81581	131.06563	-9301.84807
0.72592	1.11390E5	2877.81581	130.65379	-9381.31775
0.72354	1.11260E5	2876.81581	130.24434	-9460.40689
0.72117	1.11130E5	2875.81581	129.83725	-9539.11774
0.71880	1.11001E5	2874.81581	129.43251	-9617.45255
0.71645	1.10872E5	2873.81581	129.03011	-9695.41353
0.71411	1.10743E5	2872.81581	128.63003	-9773.00289
0.71178	1.10615E5	2871.81581	128.23225	-9850.22283
0.70946	1.10487E5	2870.81581	127.83676	-9927.07552
0.70715	1.10360E5	2869.81581	127.44354	-10003.56312
0.70484	1.10233E5	2868.81581	127.05257	-10079.68779
0.70255	1.10106E5	2867.81581	126.66384	-10155.45165
0.70027	1.09980E5	2866.81581	126.27733	-10230.85682
0.69799	1.09854E5	2865.81581	125.89304	-10305.90541
0.69573	1.09728E5	2864.81581	125.51093	-10380.59949
0.69347	1.09603E5	2863.81581	125.13101	-10454.94115
0.69122	1.09478E5	2862.81581	124.75325	-10528.93244
0.68899	1.09354E5	2861.81581	124.37763	-10602.57541
0.68676	1.09230E5	2860.81581	124.00415	-10675.87209
0.68454	1.09106E5	2859.81581	123.63279	-10748.82450
