Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.11430E5	2707.89457	50.99679	0.00000
0.99998	1.11426E5	2707.79894	50.99679	-0.48803
0.99708	1.11285E5	2706.79894	140.23956	-87.18531
0.99418	1.11145E5	2705.79894	139.86437	-173.53810
0.99129	1.11006E5	2704.79894	139.49103	-259.54812
0.98842	1.10867E5	2703.79894	139.11951	-345.21712
0.98555	1.10728E5	2702.79894	138.74981	-430.54681
0.98269	1.10590E5	2701.79894	138.38192	-515.53890
0.97984	1.10452E5	2700.79894	138.01582	-600.19508
0.97700	1.10314E5	2699.79894	137.65152	-684.51705
0.97418	1.10177E5	2698.79894	137.28898	-768.50650
0.97135	1.10040E5	2697.79894	136.92822	-852.16507
0.96854	1.09903E5	2696.79894	136.56921	-935.49445
0.96574	1.09767E5	2695.79894	136.21195	-1018.49628
0.96295	1.09631E5	2694.79894	135.85642	-1101.17220
0.96017	1.09496E5	2693.79894	135.50262	-1183.52384
0.95739	1.09361E5	2692.79894	135.15053	-1265.55283
0.95463	1.09226E5	2691.79894	134.80015	-1347.26077
0.95187	1.09091E5	2690.79894	134.45147	-1428.64929
0.94912	1.08957E5	2689.79894	134.10448	-1509.71996
0.94639	1.08823E5	2688.79894	133.75916	-1590.47437
0.94366	1.08690E5	2687.79894	133.41552	-1670.91411
0.94094	1.08557E5	2686.79894	133.07353	-1751.04074
0.93823	1.08424E5	2685.79894	132.73319	-1830.85582
0.93552	1.08292E5	2684.79894	132.39449	-1910.36090
0.93283	1.08160E5	2683.79894	132.05742	-1989.55752
0.93014	1.08028E5	2682.79894	131.72197	-2068.44722
0.92747	1.07897E5	2681.79894	131.38814	-2147.03152
0.92480	1.07766E5	2680.79894	131.05591	-2225.31193
0.92214	1.07635E5	2679.79894	130.72527	-2303.28996
0.91949	1.07504E5	2678.79894	130.39622	-2380.96712
0.91685	1.07374E5	2677.79894	130.06875	-2458.34488
0.91421	1.07245E5	2676.79894	129.74284	-2535.42474
0.91159	1.07115E5	2675.79894	129.41849	-2612.20817
0.90897	1.06986E5	2674.79894	129.09570	-2688.69662
0.90636	1.06857E5	2673.79894	128.77444	-2764.89157
0.90376	1.06729E5	2672.79894	128.45472	-2840.79445
0.90117	1.06601E5	2671.79894	128.13652	-2916.40671
0.89859	1.06473E5	2670.79894	127.81984	-2991.72979
0.89601	1.06345E5	2669.79894	127.50467	-3066.76509
0.89345	1.06218E5	2668.79894	127.19100	-3141.51406
0.89089	1.06091E5	2667.79894	126.87881	-3215.97808
0.88834	1.05965E5	2666.79894	126.56811	-3290.15857
0.88579	1.05839E5	2665.79894	126.25889	-3364.05691
0.88326	1.05713E5	2664.79894	125.95113	-3437.67450
0.88073	1.05587E5	2663.79894	125.64483	-3511.01271
0.87821	1.05462E5	2662.79894	125.33998	-3584.07291
0.87570	1.05337E5	2661.79894	125.03657	-3656.85646
0.87320	1.05212E5	2660.79894	124.73460	-3729.36472
0.87070	1.05087E5	2659.79894	124.43405	-3801.59904
0.86822	1.04963E5	2658.79894	124.13492	-3873.56076
0.86574	1.04839E5	2657.79894	123.83721	-3945.25120
0.86326	1.04716E5	2656.79894	123.54089	-4016.67171
0.86080	1.04593E5	2655.79894	123.24598	-4087.82359
0.85834	1.04470E5	2654.79894	122.95245	-4158.70815
0.85590	1.04347E5	2653.79894	122.66030	-4229.32671
0.85345	1.04225E5	2652.79894	122.36952	-4299.68055
0.85102	1.04103E5	2651.79894	122.08011	-4369.77097
0.84859	1.03981E5	2650.79894	121.79206	-4439.59926
0.84618	1.03859E5	2649.79894	121.50535	-4509.16667
0.84376	1.03738E5	2648.79894	121.22000	-4578.47450
0.84136	1.03617E5	2647.79894	120.93597	-4647.52399
0.83896	1.03497E5	2646.79894	120.65328	-4716.31641
0.83658	1.03376E5	2645.79894	120.37190	-4784.85299
