Mole fraction of liquid	Heat per mole [J]	Temperature [K]	Apparent heat capacity per mole [J/K]	Latent heat per mole [J]
1.00000	1.44252E5	3302.30282	63.52571	0.00000
0.99996	1.44246E5	3302.20719	63.52571	-1.53414
0.99353	1.43916E5	3301.20719	329.97346	-273.49725
0.98716	1.43589E5	3300.20719	327.31027	-542.88852
0.98085	1.43264E5	3299.20719	324.67832	-809.73842
0.97459	1.42942E5	3298.20719	322.07716	-1074.07697
0.96838	1.42622E5	3297.20719	319.50637	-1335.93374
0.96223	1.42305E5	3296.20719	316.96550	-1595.33793
0.95614	1.41991E5	3295.20719	314.45415	-1852.31828
0.95010	1.41679E5	3294.20719	311.97189	-2106.90314
0.94411	1.41369E5	3293.20719	309.51831	-2359.12048
0.93817	1.41062E5	3292.20719	307.09302	-2608.99785
0.93229	1.40758E5	3291.20719	304.69562	-2856.56242
0.92646	1.40455E5	3290.20719	302.32571	-3101.84100
0.92067	1.40155E5	3289.20719	299.98293	-3344.85999
0.91494	1.39858E5	3288.20719	297.66689	-3585.64544
0.90926	1.39562E5	3287.20719	295.37722	-3824.22306
0.90362	1.39269E5	3286.20719	293.11356	-4060.61817
0.89804	1.38978E5	3285.20719	290.87555	-4294.85576
0.89250	1.38690E5	3284.20719	288.66284	-4526.96046
0.88701	1.38403E5	3283.20719	286.47508	-4756.95659
0.88157	1.38119E5	3282.20719	284.31194	-4984.86809
0.87617	1.37837E5	3281.20719	282.17307	-5210.71862
0.87082	1.37557E5	3280.20719	280.05814	-5434.53149
0.86551	1.37279E5	3279.20719	277.96684	-5656.32969
0.86025	1.37003E5	3278.20719	275.89883	-5876.13591
0.85503	1.36729E5	3277.20719	273.85382	-6093.97254
0.84986	1.36457E5	3276.20719	271.83148	-6309.86165
0.84473	1.36187E5	3275.20719	269.83151	-6523.82500
0.83964	1.35919E5	3274.20719	267.85362	-6735.88410
0.83460	1.35654E5	3273.20719	265.89750	-6946.06012
0.82960	1.35390E5	3272.20719	263.96287	-7154.37399
0.82463	1.35128E5	3271.20719	262.04944	-7360.84634
0.81971	1.34867E5	3270.20719	260.15693	-7565.49752
0.81484	1.34609E5	3269.20719	258.28506	-7768.34762
0.81000	1.34353E5	3268.20719	256.43356	-7969.41645
0.80520	1.34098E5	3267.20719	254.60216	-8168.72358
0.80044	1.33845E5	3266.20719	252.79060	-8366.28830
0.79572	1.33594E5	3265.20719	250.99861	-8562.12965
0.79103	1.33345E5	3264.20719	249.22594	-8756.26643
0.78639	1.33098E5	3263.20719	247.47233	-8948.71718
0.78178	1.32852E5	3262.20719	245.73755	-9139.50020
0.77721	1.32608E5	3261.20719	244.02133	-9328.63357
0.77268	1.32365E5	3260.20719	242.32345	-9516.13510
0.76819	1.32125E5	3259.20719	240.64366	-9702.02239
0.76373	1.31886E5	3258.20719	238.98174	-9886.31282
0.75930	1.31648E5	3257.20719	237.33744	-10069.02351
0.75492	1.31413E5	3256.20719	235.71055	-10250.17141
0.75056	1.31179E5	3255.20719	234.10083	-10429.77320
0.74624	1.30946E5	3254.20719	232.50808	-10607.84537
0.74196	1.30715E5	3253.20719	230.93207	-10784.40421
0.73771	1.30486E5	3252.20719	229.37259	-10959.46578
0.73349	1.30258E5	3251.20719	227.82943	-11133.04595
0.72931	1.30032E5	3250.20719	226.30239	-11305.16036
0.72516	1.29807E5	3249.20719	224.79125	-11475.82450
0.72104	1.29584E5	3248.20719	223.29582	-11645.05361
0.71696	1.29362E5	3247.20719	221.81590	-11812.86277
0.71291	1.29141E5	3246.20719	220.35129	-11979.26687
0.70888	1.28923E5	3245.20719	218.90181	-12144.28059
0.70489	1.28705E5	3244.20719	217.46726	-12307.91844
0.70094	1.28489E5	3243.20719	216.04745	-12470.19475
0.69701	1.28274E5	3242.20719	214.64221	-12631.12368
0.69311	1.28061E5	3241.20719	213.25135	-12790.71917
0.68924	1.27849E5	3240.20719	211.87469	-12948.99504
0.68540	1.27639E5	3239.20719	210.51205	-13105.96491
0.68160	1.27430E5	3238.20719	209.16327	-13261.64222
0.67782	1.27222E5	3237.20719	207.82817	-13416.04027
